Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches"Ismael Aaneba","frFRA","DF","Strasbourg","frLigue 1","19","1999","3","3","204","2.3","0","0","0","0","0","0","3","0","0.0","0.0","0.4","0.4","3","8","8","0.00","0.00","0.00","0.00","0.00","0.00","0.17","0.17","0.00","0.17",
"Alessandro Florenzi","itITA","DF,FW","Roma","itSerie A","27","1991","29","24","2,180","24.2","3","2","5","3","0","0","5","1","2.2","2.2","4.4","6.6","66","154","101","0.12","0.08","0.21","0.12","0.21","0.09","0.18","0.27","0.09","0.27",
"Phil Foden","engENG","MF","Manchester City","engPremier League","18","2000","13","3","335","3.7","1","0","1","1","0","0","0","0","2.1","2.1","0.9","3.0","23","18","35","0.27","0.00","0.27","0.27","0.27","0.57","0.23","0.80","0.57","0.80",
"Guessouma Fofana","mrMTN","MF","Amiens","frLigue 1","25","1992","3","2","186","2.1","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","1","5","5","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Guessouma Fofana","mrMTN","MF","Guingamp","frLigue 1","25","1992","10","4","479","5.3","0","0","0","0","0","0","2","0","0.8","0.8","0.0","0.8","3","19","4","0.00","0.00","0.00","0.00","0.00","0.14","0.01","0.15","0.14","0.15",
"Seko Fofana","ciCIV","MF","Udinese","itSerie A","23","1995","31","31","2,639","29.3","2","4","6","2","0","0","5","0","3.1","3.1","3.3","6.4","67","62","116","0.07","0.14","0.20","0.07","0.20","0.11","0.11","0.22","0.11","0.22",
"Wesley Fofana","frFRA","DF","Saint-Étienne","frLigue 1","17","2000","2","1","161","1.8","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","2","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Youssouf Fofana","frFRA","MF","Strasbourg","frLigue 1","19","1999","17","10","912","10.1","2","1","3","2","0","0","0","0","1.2","1.2","0.6","1.8","21","27","21","0.20","0.10","0.30","0.20","0.30","0.12","0.06","0.17","0.12","0.17",
"Thomas Foket","beBEL","DF","Reims","frLigue 1","23","1994","32","32","2,880","32.0","0","0","0","0","0","0","7","0","0.1","0.1","0.9","1.0","43","104","110","0.00","0.00","0.00","0.00","0.00","0.00","0.03","0.03","0.00","0.03",
"Thomas Fontaine","mgMAD","DF,MF","Reims","frLigue 1","27","1991","7","4","420","4.7","0","1","1","0","0","0","1","0","0.0","0.0","0.4","0.4","2","8","0","0.00","0.21","0.21","0.00","0.21","0.00","0.08","0.08","0.00","0.08",
"José Fonte","ptPOR","DF","Lille","frLigue 1","34","1983","36","36","3,110","34.6","3","1","4","3","0","0","5","1","4.6","4.6","0.4","5.0","39","159","12","0.09","0.03","0.12","0.09","0.12","0.13","0.01","0.15","0.13","0.15",
"Rui Fonte","ptPOR","FW,MF","Lille","frLigue 1","28","1990","18","5","627","7.0","1","0","1","1","0","0","1","0","0.6","0.6","0.3","1.0","6","17","40","0.14","0.00","0.14","0.14","0.14","0.09","0.04","0.14","0.09","0.14",
"Pablo Fornals","esESP","MF,FW","Villarreal","esLa Liga","22","1996","35","28","2,479","27.5","2","3","5","2","0","0","4","0","3.7","3.7","5.9","9.6","55","174","172","0.07","0.11","0.18","0.07","0.18","0.13","0.21","0.35","0.13","0.35",
"Emil Forsberg","seSWE","MF,FW","RB Leipzig","deBundesliga","26","1991","20","14","1,249","13.9","4","7","11","1","3","3","0","0","4.8","2.5","4.5","7.0","40","84","95","0.29","0.50","0.79","0.07","0.58","0.35","0.33","0.67","0.18","0.50",
"Fraser Forster","engENG","GK","Southampton","engPremier League","30","1988","1","1","90","1.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Steven Fortes","cvCPV","DF","Toulouse","frLigue 1","26","1992","3","1","136","1.5","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","5","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Iver Fossum","noNOR","MF","Hannover 96","deBundesliga","22","1996","9","5","455","5.1","0","0","0","0","0","0","0","0","0.2","0.2","1.1","1.3","4","12","14","0.00","0.00","0.00","0.00","0.00","0.04","0.22","0.26","0.04","0.26",
"Ben Foster","engENG","GK","Watford","engPremier League","35","1983","38","38","3,420","38.0","0","0","0","0","0","0","1","0","0.0","0.0","0.2","0.3","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.00","0.01",
"Timothy Fosu-Mensah","nlNED","DF","Fulham","engPremier League","20","1998","12","10","793","8.8","0","0","0","0","0","0","3","0","0.1","0.1","0.4","0.5","22","39","43","0.00","0.00","0.00","0.00","0.00","0.01","0.04","0.05","0.01","0.05",
"Dimitri Foulquier","frFRA","MF,DF","Getafe","esLa Liga","25","1993","25","23","1,799","20.0","3","2","5","3","0","0","7","0","1.1","1.1","1.7","2.8","30","39","55","0.15","0.10","0.25","0.15","0.25","0.05","0.09","0.14","0.05","0.14",
"Juan Foyth","arARG","DF","Tottenham","engPremier League","20","1998","12","10","888","9.9","1","0","1","1","0","0","3","1","0.7","0.7","0.8","1.5","8","26","3","0.10","0.00","0.10","0.10","0.10","0.07","0.08","0.15","0.07","0.15",
"Raphael Framberger","deGER","DF,MF","Augsburg","deBundesliga","22","1995","7","6","548","6.1","0","0","0","0","0","0","2","0","0.0","0.0","1.5","1.5","23","22","24","0.00","0.00","0.00","0.00","0.00","0.00","0.24","0.24","0.00","0.24",
"Simon Francis","engENG","DF","Bournemouth","engPremier League","33","1985","17","13","1,229","13.7","0","2","2","0","0","0","1","0","0.1","0.1","0.6","0.8","18","69","35","0.00","0.15","0.15","0.00","0.15","0.01","0.05","0.06","0.01","0.06",
"Mike Frantz","deGER","MF,FW","Freiburg","deBundesliga","31","1986","31","29","2,216","24.6","2","1","3","2","0","0","2","0","1.7","1.7","1.5","3.1","36","33","68","0.08","0.04","0.12","0.08","0.12","0.07","0.06","0.13","0.07","0.13",
"Ryan Fraser","sctSCO","MF,FW","Bournemouth","engPremier League","24","1994","38","35","3,166","35.2","7","14","21","7","0","0","2","0","4.7","4.7","13.4","18.1","119","142","279","0.20","0.40","0.60","0.20","0.60","0.13","0.38","0.51","0.13","0.51",
"Pierluigi Frattali","itITA","GK","Parma","itSerie A","32","1985","1","1","90","1.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Fred","brBRA","MF","Manchester Utd","engPremier League","25","1993","17","13","1,041","11.6","1","1","2","1","0","0","2","0","0.8","0.8","1.0","1.9","18","73","21","0.09","0.09","0.17","0.09","0.17","0.07","0.09","0.16","0.07","0.16",
"Ryan Fredericks","engENG","DF","West Ham","engPremier League","25","1992","15","12","1,086","12.1","1","0","1","1","0","0","5","0","0.5","0.5","0.5","1.0","30","31","37","0.08","0.00","0.08","0.08","0.08","0.04","0.04","0.09","0.04","0.09",
"Remo Freuler","chSUI","MF","Atalanta","itSerie A","26","1992","35","35","3,022","33.6","2","6","8","2","0","0","4","0","3.2","3.2","3.9","7.2","100","276","77","0.06","0.18","0.24","0.06","0.24","0.10","0.12","0.21","0.10","0.21",
"Nicolas Frey","frFRA","DF","Chievo","itSerie A","34","1984","5","3","227","2.5","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","7","1","0.00","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.00","0.01",
"Marco Friedl","atAUT","DF","Werder Bremen","deBundesliga","20","1998","7","5","474","5.3","0","0","0","0","0","0","3","0","0.0","0.0","0.0","0.0","3","24","7","0.00","0.00","0.00","0.00","0.00","0.01","0.00","0.01","0.01","0.01",
"Alexander Fuchs","deGER","MF,FW","Nürnberg","deBundesliga","21","1997","9","8","655","7.3","1","0","1","1","0","0","3","0","0.6","0.6","0.7","1.3","11","30","23","0.14","0.00","0.14","0.14","0.14","0.08","0.10","0.17","0.08","0.17",
"Christian Fuchs","atAUT","DF","Leicester City","engPremier League","32","1986","3","2","207","2.3","0","0","0","0","0","0","0","0","0.1","0.1","0.2","0.3","3","14","24","0.00","0.00","0.00","0.00","0.00","0.03","0.10","0.13","0.03","0.13",
"Javi Fuego","esESP","MF","Villarreal","esLa Liga","34","1984","5","3","233","2.6","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","1","9","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Angelo Fulgini","frFRA","MF,FW","Angers","frLigue 1","21","1996","31","18","1,635","18.2","4","1","5","4","0","0","1","0","3.1","3.1","3.6","6.7","43","87","127","0.22","0.06","0.28","0.22","0.28","0.17","0.20","0.37","0.17","0.37",
"Niclas Füllkrug","deGER","FW","Hannover 96","deBundesliga","25","1993","14","13","1,112","12.4","2","1","3","1","1","1","1","0","3.8","3.1","0.9","3.9","24","46","102","0.16","0.08","0.24","0.08","0.16","0.31","0.07","0.38","0.25","0.32",
"Ramiro Funes Mori","arARG","DF,MF","Villarreal","esLa Liga","27","1991","31","29","2,627","29.2","2","1","3","2","0","0","15","0","2.4","2.4","0.5","2.9","13","65","7","0.07","0.03","0.10","0.07","0.10","0.08","0.02","0.10","0.08","0.10",
"Manolo Gabbiadini","itITA","FW,MF","Southampton","engPremier League","26","1991","12","4","476","5.3","1","0","1","1","0","0","0","0","1.2","1.2","0.4","1.6","5","5","25","0.19","0.00","0.19","0.19","0.19","0.24","0.07","0.30","0.24","0.30",
"Manolo Gabbiadini","itITA","FW","Sampdoria","itSerie A","26","1991","18","8","812","9.0","4","2","6","4","0","0","5","0","2.0","2.0","1.2","3.2","17","23","70","0.44","0.22","0.67","0.44","0.67","0.23","0.13","0.36","0.23","0.36",
"Mijat Gaćinović","rsSRB","MF","Eint Frankfurt","deBundesliga","23","1995","29","16","1,626","18.1","0","1","1","0","0","0","3","0","1.5","1.5","1.8","3.4","44","75","85","0.00","0.06","0.06","0.00","0.06","0.09","0.10","0.19","0.09","0.19",
"Gianluca Gaetano","itITA","MF,FW","Napoli","itSerie A","18","2000","2","0","8","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.1","0.1","1","0","3","0.00","0.00","0.00","0.00","0.00","0.32","0.78","1.11","0.32","1.11",
"Roberto Gagliardini","itITA","MF","Inter","itSerie A","24","1994","19","13","1,087","12.1","5","0","5","5","0","0","4","0","2.9","2.9","0.9","3.8","32","95","42","0.41","0.00","0.41","0.41","0.41","0.24","0.07","0.32","0.24","0.32",
"Riccardo Gagliolo","seSWE","DF","Parma","itSerie A","28","1990","34","34","3,045","33.8","0","2","2","0","0","0","7","0","1.4","1.4","2.4","3.8","16","109","27","0.00","0.06","0.06","0.00","0.06","0.04","0.07","0.11","0.04","0.11",
"Milan Gajić","rsSRB","DF","Bordeaux","frLigue 1","22","1996","1","1","90","1.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","2","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Javi Galán","esESP","DF,FW","Huesca","esLa Liga","23","1994","16","16","1,440","16.0","0","2","2","0","0","0","7","0","0.1","0.1","2.4","2.4","52","31","62","0.00","0.12","0.12","0.00","0.12","0.00","0.15","0.15","0.00","0.15",
"Sam Gallagher","engENG","FW","Southampton","engPremier League","22","1995","4","0","34","0.4","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Álex Gallar","esESP","MF,FW","Huesca","esLa Liga","26","1992","25","10","1,009","11.2","4","1","5","3","1","1","2","0","3.6","2.8","2.8","5.6","30","47","87","0.36","0.09","0.45","0.27","0.36","0.32","0.25","0.57","0.25","0.50",
"Enric Gallego","esESP","FW","Huesca","esLa Liga","31","1986","19","17","1,539","17.1","5","1","6","5","0","0","4","0","4.7","4.7","2.1","6.9","15","26","74","0.29","0.06","0.35","0.29","0.35","0.28","0.12","0.40","0.28","0.40",
"Álex Gálvez","esESP","DF","Rayo Vallecano","esLa Liga","29","1989","17","17","1,412","15.7","1","0","1","1","0","0","6","0","2.1","2.1","0.5","2.6","5","37","1","0.06","0.00","0.06","0.06","0.06","0.14","0.03","0.17","0.14","0.17",
"Kévin Gameiro","frFRA","FW","Valencia","esLa Liga","31","1987","33","16","1,612","17.9","6","1","7","6","0","0","1","0","8.8","8.8","3.7","12.5","53","36","141","0.33","0.06","0.39","0.33","0.39","0.49","0.21","0.70","0.49","0.70",
"Idrissa Gana Gueye","snSEN","MF","Everton","engPremier League","28","1989","33","32","2,822","31.4","0","2","2","0","0","0","6","0","0.6","0.6","0.8","1.4","40","216","30","0.00","0.06","0.06","0.00","0.06","0.02","0.03","0.05","0.02","0.05",
"Ignatius Ganago","cmCMR","FW","Nice","frLigue 1","19","1999","20","9","1,036","11.5","2","0","2","2","0","0","1","0","2.9","2.9","1.0","3.9","21","14","74","0.17","0.00","0.17","0.17","0.17","0.25","0.09","0.34","0.25","0.34",
"Cristian Ganea","roROU","DF","Athletic Club","esLa Liga","26","1992","1","1","49","0.5","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","3","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Ganso","brBRA","MF,FW","Amiens","frLigue 1","28","1989","12","5","520","5.8","0","2","2","0","0","0","0","0","0.4","0.4","1.1","1.5","7","43","26","0.00","0.35","0.35","0.00","0.35","0.06","0.19","0.25","0.06","0.25",
"Ezequiel Garay","arARG","DF","Valencia","esLa Liga","31","1986","24","24","2,136","23.7","2","0","2","2","0","0","4","0","1.6","1.6","0.5","2.1","16","82","2","0.08","0.00","0.08","0.08","0.08","0.07","0.02","0.09","0.07","0.09",
"Borja Garcés","esESP","FW","Atlético Madrid","esLa Liga","18","1999","1","0","20","0.2","1","0","1","1","0","0","0","0","0.5","0.5","0.0","0.5","1","0","3","4.50","0.00","4.50","4.50","4.50","2.03","0.00","2.03","2.03","2.03",
"Alberto García","esESP","GK","Rayo Vallecano","esLa Liga","33","1985","17","17","1,530","17.0","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Aleix García","esESP","MF","Girona","esLa Liga","21","1997","31","20","1,663","18.5","2","1","3","2","0","0","1","0","1.5","1.5","2.1","3.6","28","132","65","0.11","0.05","0.16","0.11","0.16","0.08","0.12","0.20","0.08","0.20",
"Álvaro García","esESP","FW,MF","Rayo Vallecano","esLa Liga","25","1992","35","17","1,766","19.6","4","2","6","4","0","0","3","0","4.2","4.2","2.9","7.1","67","37","160","0.20","0.10","0.31","0.20","0.31","0.22","0.15","0.36","0.22","0.36",
"Borja García","esESP","MF,FW","Girona","esLa Liga","27","1990","33","30","2,629","29.2","1","3","4","1","0","0","0","1","2.0","2.0","4.8","6.8","59","148","169","0.03","0.10","0.14","0.03","0.14","0.07","0.16","0.23","0.07","0.23",
"Dani García","esESP","MF","Athletic Club","esLa Liga","28","1990","29","29","2,476","27.5","0","1","1","0","0","0","13","0","0.0","0.0","0.1","0.2","11","105","10","0.00","0.04","0.04","0.00","0.04","0.00","0.00","0.01","0.00","0.01",
"Javi García","esESP","DF,MF","Betis","esLa Liga","31","1987","13","6","524","5.8","0","0","0","0","0","0","0","1","0.0","0.0","0.0","0.0","1","28","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Manu García","esESP","MF","Alavés","esLa Liga","32","1986","34","25","2,330","25.9","1","1","2","1","0","0","6","0","2.9","2.9","0.7","3.6","19","97","35","0.04","0.04","0.08","0.04","0.08","0.11","0.03","0.14","0.11","0.14",
"Manu García","esESP","MF","Toulouse","frLigue 1","20","1998","31","21","1,843","20.5","0","4","4","0","0","0","2","1","0.8","0.8","1.8","2.6","36","139","65","0.00","0.20","0.20","0.00","0.20","0.04","0.09","0.12","0.04","0.12",
"Raúl García","esESP","MF,FW","Athletic Club","esLa Liga","32","1986","33","27","2,369","26.3","9","3","12","7","2","4","12","0","8.7","5.4","3.0","8.4","27","116","135","0.34","0.11","0.46","0.27","0.38","0.33","0.11","0.44","0.20","0.32",
"Raúl García","esESP","DF","Leganés","esLa Liga","29","1989","5","4","381","4.2","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","2","9","1","0.00","0.00","0.00","0.00","0.00","0.01","0.00","0.01","0.01","0.01",
"Raúl García","esESP","DF","Girona","esLa Liga","29","1989","10","10","850","9.4","0","1","1","0","0","0","1","0","0.4","0.4","0.3","0.8","27","28","41","0.00","0.11","0.11","0.00","0.11","0.04","0.04","0.08","0.04","0.08",
"Sergio García","esESP","FW,MF","Espanyol","esLa Liga","35","1983","29","17","1,486","16.5","2","1","3","2","0","0","3","0","3.3","3.3","2.3","5.6","47","65","152","0.12","0.06","0.18","0.12","0.18","0.20","0.14","0.34","0.20","0.34",
"James Garner","engENG","MF","Manchester Utd","engPremier League","17","2001","1","0","1","0.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Mario Gaspar","esESP","DF","Villarreal","esLa Liga","27","1990","31","30","2,599","28.9","1","2","3","1","0","0","17","1","1.9","1.9","2.6","4.5","56","106","128","0.03","0.07","0.10","0.03","0.10","0.07","0.09","0.15","0.07","0.15",
"Paulo Gazzaniga","arARG","GK","Tottenham","engPremier League","26","1992","3","3","270","3.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Marcello Gazzola","itITA","DF,MF","Parma","itSerie A","33","1985","20","9","921","10.2","1","0","1","1","0","0","3","0","1.0","1.0","0.5","1.4","13","30","36","0.10","0.00","0.10","0.10","0.10","0.09","0.05","0.14","0.09","0.14",
"Jean-Philippe Gbamin","ciCIV","MF","Mainz 05","deBundesliga","22","1995","31","30","2,672","29.7","2","1","3","2","0","0","3","0","1.4","1.4","1.9","3.3","67","135","67","0.07","0.03","0.10","0.07","0.10","0.05","0.06","0.11","0.05","0.11",
"David de Gea","esESP","GK","Manchester Utd","engPremier League","27","1990","38","38","3,420","38.0","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Theodor Gebre Selassie","czCZE","DF","Werder Bremen","deBundesliga","31","1986","32","32","2,814","31.3","3","2","5","3","0","0","2","0","3.9","3.9","2.0","5.9","42","131","151","0.10","0.06","0.16","0.10","0.16","0.13","0.06","0.19","0.13","0.19",
"Dennis Geiger","deGER","MF","Hoffenheim","deBundesliga","20","1998","4","2","246","2.7","0","1","1","0","0","0","1","0","0.1","0.1","0.9","1.0","6","18","4","0.00","0.37","0.37","0.00","0.37","0.05","0.31","0.36","0.05","0.36",
"Jérémy Gélin","frFRA","DF,MF","Rennes","frLigue 1","21","1997","22","12","1,278","14.2","0","0","0","0","0","0","3","1","0.9","0.9","0.1","1.0","5","79","1","0.00","0.00","0.00","0.00","0.00","0.06","0.01","0.07","0.06","0.07",
"Romain Genevois","htHAI","DF","Caen","frLigue 1","30","1987","6","5","357","4.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","2","11","3","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Christian Gentner","deGER","MF,FW","Stuttgart","deBundesliga","32","1985","29","24","2,018","22.4","0","5","5","0","0","0","3","0","2.5","2.5","2.1","4.6","33","134","65","0.00","0.22","0.22","0.00","0.22","0.11","0.09","0.20","0.11","0.20",
"Yannick Gerhardt","deGER","MF","Wolfsburg","deBundesliga","24","1994","30","28","2,455","27.3","2","2","4","2","0","0","2","0","3.5","3.5","3.1","6.6","74","95","155","0.07","0.07","0.15","0.07","0.15","0.13","0.11","0.24","0.13","0.24",
"Valère Germain","frFRA","FW","Marseille","frLigue 1","28","1990","36","23","2,170","24.1","8","2","10","8","0","0","1","0","4.8","4.8","3.2","7.9","9","29","111","0.33","0.08","0.41","0.33","0.41","0.20","0.13","0.33","0.20","0.33",
"Gerson","brBRA","MF,FW","Fiorentina","itSerie A","21","1997","36","27","2,426","27.0","3","3","6","3","0","0","9","0","2.8","2.8","2.7","5.5","82","150","104","0.11","0.11","0.22","0.11","0.22","0.10","0.10","0.21","0.10","0.21",
"Gervinho","ciCIV","FW","Parma","itSerie A","31","1987","30","27","2,304","25.6","11","2","13","11","0","0","3","0","7.4","7.4","3.7","11.1","107","53","126","0.43","0.08","0.51","0.43","0.51","0.29","0.15","0.43","0.29","0.43",
"Willem Geubbels","frFRA","MF","Monaco","frLigue 1","16","2001","1","0","8","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Lamine Ghezali","frFRA","FW,MF","Saint-Étienne","frLigue 1","19","1999","6","0","44","0.5","1","0","1","1","0","0","1","0","0.3","0.3","0.0","0.3","6","3","11","2.05","0.00","2.05","2.05","2.05","0.71","0.00","0.71","0.71","0.71",
"Rachid Ghezzal","dzALG","FW,MF","Leicester City","engPremier League","26","1992","19","8","743","8.3","1","0","1","1","0","0","3","0","1.4","1.4","1.7","3.1","36","40","77","0.12","0.00","0.12","0.12","0.12","0.17","0.20","0.38","0.17","0.38",
"Paolo Ghiglione","itITA","DF","Frosinone","itSerie A","21","1997","9","6","514","5.7","1","0","1","1","0","0","4","0","0.5","0.5","0.6","1.0","11","10","39","0.18","0.00","0.18","0.18","0.18","0.08","0.10","0.18","0.08","0.18",
