Player, Nation, Position, Club, League, Age, YearBorn, 90s, Tkl, TklW, Def3rdTkl, Mid3rdTkl,Att3rdTkl,DribblersTkl,DribblersTklAtt,DribblersTkl%,DribblersTklLost,Blocks,ShotBlocks,PassBlocks,Interceptions, Interceptions+Tkl, Clearences, ErrorsLeadingToShot, Matches
"Nicolas Viola","itITA","MF","Bologna","itSerie A","31","1989","1.1","2","2","1","1","0","1","2","50.0","1","1","1","0","0","2","1","0",
"Mattia Viti","itITA","DF","Empoli","itSerie A","19","2002","16.6","28","16","16","9","3","15","24","62.5","9","28","25","3","29","57","69","1",
"Vitolo","esESP","MF","Getafe","esLa Liga","31","1989","2.5","3","2","1","1","1","2","5","40.0","3","3","0","3","1","4","1","0",
"Daniel Vivian","esESP","DF","Athletic Club","esLa Liga","22","1999","22.1","32","21","24","7","1","17","24","70.8","7","20","15","5","26","58","107","1",
"Dušan Vlahović","rsSRB","FW","Fiorentina","itSerie A","21","2000","20.6","5","0","0","2","3","2","11","18.2","9","6","2","4","1","6","16","0",
"Dušan Vlahović","rsSRB","FW","Juventus","itSerie A","21","2000","12.0","0","0","0","0","0","0","4","0.0","4","3","0","3","0","0","7","0",
"Nikola Vlašić","hrCRO","FW,MF","West Ham","engPremier League","23","1997","6.2","11","7","4","6","1","5","20","25.0","15","4","0","4","2","13","1","0",
"Andreas Voglsammer","deGER","FW,MF","Union Berlin","deBundesliga","29","1992","9.8","14","9","8","3","3","6","14","42.9","8","9","2","7","2","16","7","0",
"Kevin Vogt","deGER","DF","Hoffenheim","deBundesliga","29","1991","28.5","21","12","15","6","0","11","21","52.4","10","18","7","11","13","34","101","1",
"Mërgim Vojvoda","xkKVX","DF","Torino","itSerie A","26","1995","22.0","38","23","23","11","4","20","36","55.6","16","27","8","19","20","58","51","0",
"Kevin Volland","deGER","MF,FW","Monaco","frLigue 1","29","1992","27.1","24","10","2","18","4","6","31","19.4","25","20","0","20","3","27","9","0",
"Cristian Volpato","itITA","FW,MF","Roma","itSerie A","17","2003","0.4","1","1","0","0","1","1","1","100.0","0","0","0","0","0","1","0","0",
"Aster Vranckx","beBEL","MF","Wolfsburg","deBundesliga","18","2002","12.7","34","13","14","16","4","14","26","53.8","12","19","7","12","13","47","16","0",
"Stefan de Vrij","nlNED","DF","Inter","itSerie A","29","1992","26.8","38","29","22","16","0","12","17","70.6","5","17","8","9","32","70","52","0",
"Šime Vrsaljko","hrCRO","DF","Atlético Madrid","esLa Liga","29","1992","10.2","27","17","14","12","1","12","20","60.0","8","10","1","9","12","39","30","0",
"Nikola Vukčević","meMNE","MF","Levante","esLa Liga","29","1991","1.3","3","2","2","1","0","0","1","0.0","1","2","0","2","2","5","1","0",
"Matěj Vydra","czCZE","FW","Burnley","engPremier League","29","1992","7.5","12","7","3","4","5","3","7","42.9","4","5","1","4","0","12","9","0",
"Elye Wahi","frFRA","FW","Montpellier","frLigue 1","18","2003","19.8","18","10","9","6","3","6","16","37.5","10","7","0","7","4","22","4","0",
"Walace","brBRA","MF","Udinese","itSerie A","26","1995","33.0","83","49","37","38","8","50","113","44.2","63","51","5","46","54","137","32","1",
"Theo Walcott","engENG","MF,FW","Southampton","engPremier League","32","1989","4.2","4","2","2","0","2","1","5","20.0","4","3","0","3","5","9","2","0",
"Luca Waldschmidt","deGER","MF,FW","Wolfsburg","deBundesliga","25","1996","8.0","9","1","3","5","1","5","13","38.5","8","5","0","5","8","17","3","0",
"Kyle Walker","engENG","DF","Manchester City","engPremier League","31","1990","19.5","15","6","7","7","1","8","17","47.1","9","14","4","10","14","29","16","1",
"Kyle Walker-Peters","engENG","DF","Southampton","engPremier League","24","1997","29.3","57","33","28","21","8","26","38","68.4","12","29","8","21","37","94","53","1",
"Sebastian Walukiewicz","plPOL","DF","Cagliari","itSerie A","21","2000","3.4","9","5","7","2","0","3","5","60.0","2","5","2","3","7","16","14","0",
"Aaron Wan-Bissaka","cdCOD","DF","Manchester Utd","engPremier League","23","1997","19.9","49","36","25","18","6","14","20","70.0","6","24","14","10","34","83","41","2",
"Paul Wanner","deGER","FW,MF","Bayern Munich","deBundesliga","15","2005","0.4","2","2","0","2","0","1","1","100.0","0","0","0","0","0","2","0","0",
"Danny Ward","wlsWAL","GK","Leicester City","engPremier League","28","1993","1.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","0",
"Joel Ward","engENG","DF","Crystal Palace","engPremier League","31","1989","27.6","44","26","30","11","3","30","57","52.6","27","24","11","13","32","76","107","1",
"James Ward-Prowse","engENG","MF","Southampton","engPremier League","26","1994","35.7","41","24","12","24","5","19","70","27.1","51","43","15","28","40","81","45","1",
"Magnus Warming","dkDEN","MF,FW","Torino","itSerie A","21","2000","0.6","1","1","0","1","0","0","0","","0","2","0","2","0","1","0","0",
"Daniel Wass","dkDEN","DF,FW","Atlético Madrid","esLa Liga","32","1989","0.5","0","0","0","0","0","0","0","","0","0","0","0","0","0","3","0",
"Daniel Wass","dkDEN","MF","Valencia","esLa Liga","32","1989","17.6","23","13","6","14","3","8","31","25.8","23","13","2","11","13","36","19","0",
"Ollie Watkins","engENG","FW","Aston Villa","engPremier League","25","1995","32.8","17","13","2","7","8","2","15","13.3","13","25","3","22","12","29","27","0",
"Timothy Weah","usUSA","MF,FW","Lille","frLigue 1","21","2000","18.0","19","7","8","8","3","10","20","50.0","10","16","1","15","10","29","7","0",
"Adam Webster","engENG","DF","Brighton","engPremier League","26","1995","15.9","26","8","17","7","2","13","20","65.0","7","25","17","8","17","43","66","2",
"Wout Weghorst","nlNED","FW","Burnley","engPremier League","28","1992","16.1","17","9","3","9","5","6","19","31.6","13","16","5","11","6","23","13","0",
"Wout Weghorst","nlNED","FW","Wolfsburg","deBundesliga","28","1992","17.3","13","7","3","3","7","7","17","41.2","10","10","3","7","2","15","11","1",
"Noah Weißhaupt","deGER","MF,FW","Freiburg","deBundesliga","19","2001","1.1","1","1","1","0","0","1","2","50.0","1","2","0","2","1","2","1","1",
"Danny Welbeck","engENG","FW,MF","Brighton","engPremier League","30","1990","16.4","14","7","2","8","4","3","10","30.0","7","18","2","16","5","19","18","0",
"Timo Werner","deGER","FW,MF","Chelsea","engPremier League","25","1996","14.3","8","4","3","3","2","2","20","10.0","18","9","0","9","2","10","4","0",
"Ashley Westwood","engENG","MF","Burnley","engPremier League","31","1990","25.4","21","12","8","12","1","10","31","32.3","21","21","9","12","30","51","16","1",
"Ben White","engENG","DF","Arsenal","engPremier League","23","1997","32.0","44","23","30","8","6","28","45","62.2","17","42","24","18","42","86","102","0",
"Silvan Widmer","chSUI","DF","Mainz 05","deBundesliga","28","1993","32.4","60","28","32","20","8","36","61","59.0","25","44","16","28","43","103","59","2",
"Georginio Wijnaldum","nlNED","MF","Paris S-G","frLigue 1","30","1990","18.4","15","9","2","12","1","11","19","57.9","8","13","3","10","9","24","7","0",
"Jetro Willems","nlNED","DF","Greuther Fürth","deBundesliga","27","1994","17.8","30","15","18","10","2","15","26","57.7","11","15","3","12","14","44","42","0",
"Brandon Williams","engENG","DF","Norwich City","engPremier League","20","2000","23.6","55","37","35","18","2","36","64","56.3","28","26","6","20","44","99","50","0",
"Iñaki Williams","ghGHA","FW","Athletic Club","esLa Liga","27","1994","30.9","14","5","1","6","7","5","17","29.4","12","18","3","15","3","17","20","0",
"Neco Williams","wlsWAL","DF","Liverpool","engPremier League","20","2001","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Nico Williams","esESP","MF","Athletic Club","esLa Liga","19","2002","14.9","20","10","6","11","3","10","31","32.3","21","18","2","16","5","25","9","0",
"Joe Willock","engENG","MF","Newcastle Utd","engPremier League","21","1999","22.6","64","37","30","28","6","29","68","42.6","39","37","6","31","21","85","10","1",
"Callum Wilson","engENG","FW","Newcastle Utd","engPremier League","29","1992","15.4","9","8","1","5","3","1","4","25.0","3","7","2","5","3","12","10","0",
"Patrick Wimmer","atAUT","FW,MF","Arminia","deBundesliga","20","2001","22.8","53","31","13","31","9","22","61","36.1","39","30","1","29","27","80","13","0",
"Jonas Wind","dkDEN","FW,MF","Wolfsburg","deBundesliga","22","1999","13.1","10","6","1","7","2","1","4","25.0","3","8","3","5","6","16","13","0",
"Marten Winkler","deGER","MF","Hertha BSC","deBundesliga","18","2002","0.3","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Harry Winks","engENG","MF","Tottenham","engPremier League","25","1996","10.1","15","10","4","9","2","8","21","38.1","13","14","3","11","16","31","10","2",
"Frederik Winther","dkDEN","DF","Augsburg","deBundesliga","20","2001","3.6","7","2","7","0","0","5","6","83.3","1","4","1","3","8","15","21","0",
"Florian Wirtz","deGER","MF,FW","Leverkusen","deBundesliga","18","2003","20.6","25","10","6","16","3","10","28","35.7","18","12","1","11","13","38","4","0",
"Yoane Wissa","cdCOD","FW","Brentford","engPremier League","24","1996","14.3","12","6","5","4","3","1","16","6.3","15","12","5","7","8","20","6","0",
"Axel Witsel","beBEL","MF,DF","Dortmund","deBundesliga","32","1989","21.6","42","27","12","23","7","18","30","60.0","12","24","9","15","27","69","38","0",
"Hannes Wolf","atAUT","FW,MF","Gladbach","deBundesliga","22","1999","3.4","23","12","4","13","6","10","20","50.0","10","10","0","10","2","25","1","0",
"Marius Wolf","deGER","DF,FW","Dortmund","deBundesliga","26","1995","14.7","26","10","13","9","4","12","24","50.0","12","14","1","13","13","39","8","0",
"Luca Wollschläger","deGER","FW,MF","Hertha BSC","deBundesliga","18","2003","0.2","1","1","0","1","0","0","1","0.0","1","0","0","0","0","1","0","0",
"Jeong Woo-yeong","krKOR","FW,MF","Freiburg","deBundesliga","21","1999","19.8","15","9","6","7","2","5","15","33.3","10","8","1","7","7","22","11","0",
"Chris Wood","nzNZL","FW","Burnley","engPremier League","29","1991","15.2","7","5","0","3","4","3","10","30.0","7","13","4","9","0","7","3","0",
"Chris Wood","nzNZL","FW","Newcastle Utd","engPremier League","29","1991","14.7","2","0","1","1","0","1","2","50.0","1","5","2","3","2","4","9","0",
"Freddie Woodman","engENG","GK","Newcastle Utd","engPremier League","24","1997","4.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","1",
"Christopher Wooh","cmCMR","DF","Lens","frLigue 1","19","2001","11.7","29","11","20","8","1","11","18","61.1","7","21","14","7","21","50","40","1",
"Joscha Wosz","deGER","DF","RB Leipzig","deBundesliga","19","2002","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Xeka","ptPOR","MF","Lille","frLigue 1","26","1994","18.0","47","27","18","24","5","27","56","48.2","29","23","3","20","24","71","26","1",
"Granit Xhaka","chSUI","MF,DF","Arsenal","engPremier League","28","1992","25.9","32","18","16","12","4","16","41","39.0","25","21","6","15","21","53","31","0",
"Sekou Yansané","frFRA","FW","Paris S-G","frLigue 1","18","2003","0.2","0","0","0","0","0","0","1","0.0","1","0","0","0","0","0","1","0",
"Andriy Yarmolenko","uaUKR","FW,MF","West Ham","engPremier League","31","1989","3.5","4","2","2","2","0","2","8","25.0","6","4","2","2","0","4","2","0",
"Yusuf Yazıcı","trTUR","MF,FW","Lille","frLigue 1","24","1997","5.7","10","5","3","6","1","1","9","11.1","8","4","0","4","2","12","1","0",
"Kelvin Yeboah","itITA","FW,MF","Genoa","itSerie A","21","2000","9.4","14","7","5","7","2","9","19","47.4","10","22","1","21","1","15","7","0",
"Gerard Yepes","esESP","MF,DF","Sampdoria","itSerie A","18","2002","0.2","1","0","0","1","0","1","1","100.0","0","1","0","1","0","1","0","0",
"Burak Yılmaz","trTUR","FW","Lille","frLigue 1","36","1985","24.6","7","2","0","2","5","2","17","11.8","15","8","1","7","2","9","11","0",
"Okay Yokuşlu","trTUR","DF,MF","Getafe","esLa Liga","27","1994","5.2","9","8","6","2","1","5","5","100.0","0","7","5","2","5","14","17","0",
"Okay Yokuşlu","trTUR","DF,MF","Celta Vigo","esLa Liga","27","1994","1.6","4","1","2","1","1","2","3","66.7","1","2","1","1","2","6","6","0",
"Leny Yoro","frFRA","MF","Lille","frLigue 1","15","2005","0.1","1","0","0","1","0","0","0","","0","1","0","1","0","1","0","0",
"Maya Yoshida","jpJPN","DF","Sampdoria","itSerie A","32","1988","20.3","17","10","8","9","0","8","15","53.3","7","27","20","7","28","45","72","1",
"Ashley Young","engENG","DF,FW","Aston Villa","engPremier League","36","1985","13.9","18","6","9","6","3","11","16","68.8","5","10","4","6","13","31","25","1",
"Nathan Young-Coombes","engENG","MF","Brentford","engPremier League","18","2003","0.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Zaydou Youssouf","kmCOM","MF","Saint-Étienne","frLigue 1","22","1999","17.3","48","26","21","25","2","14","34","41.2","20","11","3","8","17","65","13","0",
"Mattia Zaccagni","itITA","MF","Hellas Verona","itSerie A","26","1995","2.0","3","1","1","0","2","1","2","50.0","1","1","0","1","4","7","0","0",
"Mattia Zaccagni","itITA","FW","Lazio","itSerie A","26","1995","20.8","33","16","10","13","10","11","19","57.9","8","17","2","15","20","53","5","0",
"Dan-Axel Zagadou","frFRA","DF","Dortmund","deBundesliga","22","1999","10.6","13","7","11","1","1","7","10","70.0","3","14","4","10","15","28","38","2",
"Wilfried Zaha","ciCIV","FW","Crystal Palace","engPremier League","28","1992","30.7","40","20","14","15","11","10","31","32.3","21","28","0","28","5","45","5","0",
"Denis Zakaria","chSUI","MF","Juventus","itSerie A","24","1996","6.6","11","7","3","6","2","3","11","27.3","8","16","3","13","11","22","7","0",
"Denis Zakaria","chSUI","MF,DF","Gladbach","deBundesliga","24","1996","15.5","23","14","9","10","4","12","35","34.3","23","25","5","20","19","42","22","1",
"Joseba Zaldúa","esESP","DF","Real Sociedad","esLa Liga","29","1992","13.0","31","22","20","8","3","16","22","72.7","6","14","4","10","13","44","35","0",
"Nicola Zalewski","plPOL","DF","Roma","itSerie A","19","2002","8.8","32","19","17","11","4","21","35","60.0","14","18","1","17","16","48","4","0",
"Andre-Frank Zambo Anguissa","cmCMR","MF","Napoli","itSerie A","25","1995","21.4","50","26","24","17","9","25","51","49.0","26","31","5","26","24","74","33","1",
"Nicolò Zaniolo","itITA","FW,MF","Roma","itSerie A","22","1999","21.9","24","15","0","15","9","6","28","21.4","22","19","0","19","7","31","6","0",
"Alessandro Zanoli","itITA","DF","Napoli","itSerie A","20","2000","5.1","10","7","6","3","1","3","5","60.0","2","2","1","1","4","14","16","0",
"Mattia Zanotti","itITA","DF","Inter","itSerie A","18","2003","0.1","1","0","1","0","0","0","1","0.0","1","0","0","0","0","1","0","0",
"Duván Zapata","coCOL","FW","Atalanta","itSerie A","30","1991","19.1","6","2","0","4","2","4","8","50.0","4","8","1","7","3","9","5","0",
"Gabriele Zappa","itITA","DF","Cagliari","itSerie A","21","1999","12.7","21","9","12","6","3","6","24","25.0","18","15","5","10","14","35","28","0",
"Davide Zappacosta","itITA","DF","Atalanta","itSerie A","29","1992","26.1","32","22","12","13","7","19","37","51.4","18","32","2","30","12","44","22","0",
"Oier Zarraga","esESP","MF","Athletic Club","esLa Liga","22","1999","13.0","13","5","4","7","2","3","28","10.7","25","17","10","7","19","32","10","0",
"Simone Zaza","itITA","FW,DF","Torino","itSerie A","30","1991","1.4","2","2","1","1","0","1","1","100.0","0","3","0","3","0","2","3","0",
"Akim Zedadka","dzALG","DF","Clermont Foot","frLigue 1","26","1995","37.1","72","44","34","29","9","37","71","52.1","34","32","8","24","58","130","48","0",
"Deyovaisio Zeefuik","nlNED","DF","Hertha BSC","deBundesliga","23","1998","6.3","11","10","6","4","1","6","12","50.0","6","12","4","8","11","22","21","1",
"Marvin Zeegelaar","nlNED","DF","Udinese","itSerie A","30","1990","7.1","15","11","6","8","1","5","14","35.7","9","12","4","8","12","27","22","1",
"Arber Zeneli","xkKVX","FW","Reims","frLigue 1","26","1995","4.5","1","0","0","0","1","1","5","20.0","4","0","0","0","1","2","1","0",
"Robin Zentner","deGER","GK","Mainz 05","deBundesliga","26","1994","32.0","2","2","2","0","0","2","2","100.0","0","0","0","0","2","4","21","1",
"Andi Zeqiri","chSUI","FW,MF","Augsburg","deBundesliga","22","1999","11.3","14","7","3","5","6","3","12","25.0","9","10","1","9","2","16","12","0",
"Mehdi Zerkane","dzALG","MF,DF","Bordeaux","frLigue 1","22","1999","0.9","0","0","0","0","0","0","1","0.0","1","1","1","0","2","2","0","0",
"Edon Zhegrova","xkKVX","MF,FW","Lille","frLigue 1","22","1999","5.3","14","5","2","8","4","5","6","83.3","1","4","1","3","2","16","2","0",
"Luca Zidane","dzALG","GK","Rayo Vallecano","esLa Liga","23","1998","7.2","0","0","0","0","0","0","1","0.0","1","0","0","0","0","0","1","1",
"Piotr Zieliński","plPOL","MF","Napoli","itSerie A","27","1994","23.2","19","12","5","9","5","6","21","28.6","15","13","2","11","8","27","4","0",
"David Zima","czCZE","DF","Torino","itSerie A","20","2000","14.6","20","12","8","11","1","9","20","45.0","11","15","13","2","23","43","42","0",
"Christoph Zimmermann","deGER","DF","Norwich City","engPremier League","28","1993","1.7","6","3","5","1","0","3","4","75.0","1","0","0","0","1","7","4","0",
"Oleksandr Zinchenko","uaUKR","DF","Manchester City","engPremier League","24","1996","11.6","20","14","7","10","3","11","20","55.0","9","11","3","8","14","34","15","1",
"Hakim Ziyech","maMAR","MF,FW","Chelsea","engPremier League","28","1993","14.7","19","10","5","12","2","10","36","27.8","26","11","1","10","10","29","10","0",
"Jeroen Zoet","nlNED","GK","Spezia","itSerie A","30","1991","7.0","1","0","1","0","0","1","1","100.0","0","0","0","0","0","1","4","0",
"Simon Zoller","deGER","FW","Bochum","deBundesliga","30","1991","6.6","4","2","2","1","1","1","3","33.3","2","3","0","3","4","8","2","0",
"Nadir Zortea","itITA","DF,MF","Salernitana","itSerie A","22","1999","15.7","21","15","9","7","5","11","19","57.9","8","14","2","12","7","28","33","0",
"Tanguy Zoukrou","frFRA","DF","Troyes","frLigue 1","18","2003","0.9","1","0","1","0","0","1","2","50.0","1","0","0","0","0","1","2","0",
"Kurt Zouma","frFRA","DF","West Ham","engPremier League","26","1994","23.1","11","6","8","3","0","4","7","57.1","3","31","26","5","34","45","132","0",
