Name, Nation, Position, Club, League, Age, YearBorn,MP,Mins,Mn/MP,Min%, 90s,Starts,Mn/Start,CompleteMatches,Subs,Mn/Sub, unusedSub, PointsPerMatch, GoalsScoredOnPitch,GoalsAllowedOnPitch,Scored-Allowed, Scored-Allowed90,gOnOffPlusMinus90,XgGoalsScoredOnPitch,XgGoalsAllowedOnPitch,XgScored-Allowed, XgScored-Allowed90, XgOnOffPlusMinus90
"Josh Maja","ngNGA","FW","Bordeaux","frLigue 1","21","1998","17","804","47","23.5","8.9","11","63","0","6","18","5","1.35","11","5","+6","+0.67","+1.36","11.7","7.3","+4.3","+0.49","+1.03",
"Radosław Majecki","plPOL","GK","Monaco","frLigue 1","20","1999","1","90","90","2.6","1.0","1","90","1","0","","27","3.00","2","1","+1","+1.00","+0.11","2.3","1.2","+1.1","+1.07","+0.17",
"Abdul Majeed Waris","ghGHA","FW,MF","Strasbourg","frLigue 1","28","1991","15","552","37","16.1","6.1","5","67","0","10","22","12","1.00","1","9","-8","-1.30","-1.27","5.0","6.9","-2.0","-0.32","-0.45",
"Marco Majouga","cfCTA","FW,MF","Nîmes","frLigue 1","19","2001","8","124","16","3.6","1.4","0","","0","8","16","7","0.25","1","5","-4","-2.90","-2.17","1.8","2.1","-0.3","-0.23","+0.33",
"Jean-Victor Makengo","frFRA","MF","Udinese","itSerie A","22","1998","17","522","31","15.3","5.8","5","62","0","12","18","15","1.41","8","11","-3","-0.52","-0.11","5.9","10.3","-4.4","-0.76","-0.69",
"Nemanja Maksimović","rsSRB","MF","Getafe","esLa Liga","25","1995","35","2,728","78","79.8","30.3","34","80","16","1","25","0","1.00","21","31","-10","-0.33","+0.32","24.7","32.8","-8.1","-0.27","-0.55",
"Nikola Maksimović","rsSRB","DF","Napoli","itSerie A","28","1991","17","1,207","71","35.3","13.4","12","88","9","5","30","17","1.88","28","20","+8","+0.60","-0.91","23.5","17.3","+6.3","+0.47","-0.30",
"Filip Malbašić","rsSRB","FW,MF","Cádiz","esLa Liga","27","1992","28","860","31","25.1","9.6","8","70","2","20","15","10","1.29","9","12","-3","-0.31","+0.35","7.4","13.9","-6.5","-0.68","-0.18",
"Kévin Malcuit","maMAR","DF","Fiorentina","itSerie A","29","1991","5","207","41","6.1","2.3","2","84","1","3","13","10","0.20","3","3","0","0.00","+0.34","2.1","3.5","-1.4","-0.60","-0.17",
"Kévin Malcuit","maMAR","FW,MF","Napoli","itSerie A","29","1991","2","33","17","1.0","0.4","0","","0","2","17","7","1.50","0","0","0","0.00","-1.20","0.4","0.2","+0.2","+0.46","-0.20",
"Daniel Maldini","itITA","FW,DF","Milan","itSerie A","18","2001","5","29","6","0.8","0.3","0","","0","5","6","17","2.40","1","1","0","0.00","-0.88","0.4","0.3","+0.1","+0.23","-0.40",
"Darian Males","chSUI","MF","Genoa","itSerie A","19","2001","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Ruslan Malinovskyi","uaUKR","MF,FW","Atalanta","itSerie A","27","1993","36","1,876","52","54.9","20.8","22","72","3","14","22","0","2.14","55","21","+34","+1.63","+1.11","42.6","22.6","+20.1","+0.96","+0.17",
"Yunus Mallı","trTUR","MF","Wolfsburg","deBundesliga","28","1992","1","58","58","1.9","0.6","1","58","0","0","","7","1.00","1","1","0","0.00","-0.72","0.4","0.4","0.0","0.00","-0.20",
"Hugo Mallo","esESP","DF","Celta Vigo","esLa Liga","29","1991","31","2,602","84","76.1","28.9","30","86","28","1","9","1","1.45","44","44","0","0.00","+0.22","39.5","36.0","+3.5","+0.12","+0.57",
"Mickael Malsa","mqMTQ","MF","Levante","esLa Liga","24","1995","35","2,338","67","68.4","26.0","25","80","12","10","35","1","1.14","30","37","-7","-0.27","+0.06","26.1","33.6","-7.5","-0.29","+0.17",
"Dennis Man","roROU","FW,MF","Parma","itSerie A","21","1998","14","699","50","20.4","7.8","8","72","4","6","21","0","0.50","12","17","-5","-0.64","+0.65","12.7","12.0","+0.7","+0.09","+0.73",
"Hianga Mananga Mbock","frFRA","MF,FW","Brest","frLigue 1","20","1999","12","458","38","13.4","5.1","4","83","2","8","16","12","1.42","8","10","-2","-0.39","+0.03","8.5","8.4","0.0","+0.01","+0.26",
"Vincent Manceau","frFRA","DF","Angers","frLigue 1","31","1989","27","2,309","86","67.5","25.7","25","90","25","2","30","5","1.07","28","35","-7","-0.27","+0.62","27.1","34.4","-7.3","-0.28","-0.01",
"Gianluca Mancini","itITA","DF","Roma","itSerie A","24","1996","33","2,852","86","83.4","31.7","33","86","30","0","","1","1.58","52","44","+8","+0.25","-0.06","52.7","37.6","+15.1","+0.49","-0.13",
"Steve Mandanda","frFRA","GK","Marseille","frLigue 1","35","1985","37","3,330","90","97.4","37.0","37","90","37","0","","0","1.62","53","45","+8","+0.22","+1.22","45.0","46.0","-1.0","-0.03","-0.62",
"Reinildo Mandava","mzMOZ","DF","Lille","frLigue 1","26","1994","29","2,180","75","63.7","24.2","24","84","18","5","33","5","2.00","37","13","+24","+0.99","-0.24","26.2","17.4","+8.8","+0.36","-0.35",
"Aïssa Mandi","dzALG","DF","Betis","esLa Liga","28","1991","28","2,392","85","69.9","26.6","27","89","25","1","1","5","1.57","37","31","+6","+0.23","+0.75","36.3","30.4","+5.9","+0.22","+0.54",
"Rolando Mandragora","itITA","MF","Udinese","itSerie A","23","1997","10","398","40","11.6","4.4","3","74","1","7","25","2","1.30","6","7","-1","-0.23","+0.22","6.9","6.1","+0.8","+0.18","+0.41",
"Rolando Mandragora","itITA","MF","Torino","itSerie A","23","1997","17","1,525","90","44.6","16.9","17","90","16","0","","0","1.12","20","31","-11","-0.65","-0.27","24.1","29.5","-5.4","-0.32","-0.01",
"Mario Mandžukić","hrCRO","FW","Milan","itSerie A","34","1986","10","212","21","6.2","2.4","1","62","0","9","17","2","1.60","2","7","-5","-2.12","-3.19","3.6","4.5","-0.9","-0.39","-1.08",
"Sadio Mané","snSEN","FW","Liverpool","engPremier League","28","1992","35","2,810","80","82.2","31.2","31","88","25","4","22","0","1.89","54","28","+26","+0.83","+0.83","56.6","32.7","+23.9","+0.77","+0.68",
"Niccolò Manfredini","itITA","GK","Benevento","itSerie A","32","1988","1","90","90","2.6","1.0","1","90","1","0","","37","1.00","1","1","0","0.00","+0.95","0.4","1.2","-0.8","-0.77","-0.15",
"Eliaquim Mangala","frFRA","DF","Valencia","esLa Liga","29","1991","7","321","46","9.4","3.6","4","70","2","3","14","18","1.14","2","5","-3","-0.84","-0.84","2.7","5.5","-2.8","-0.78","-0.58",
"Orel Mangala","beBEL","MF","Stuttgart","deBundesliga","22","1998","24","2,109","88","68.9","23.4","24","88","22","0","","1","1.46","44","35","+9","+0.38","+1.14","38.7","35.9","+2.8","+0.12","+0.46",
"Thomas Mangani","frFRA","MF","Angers","frLigue 1","33","1987","35","2,691","77","78.7","29.9","32","82","16","3","24","1","1.17","33","42","-9","-0.30","+0.81","31.8","39.6","-7.8","-0.26","+0.09",
"Vito Mannone","itITA","GK","Monaco","frLigue 1","32","1988","9","810","90","23.7","9.0","9","90","9","0","","13","1.78","18","14","+4","+0.44","-0.59","17.0","11.2","+5.8","+0.65","-0.33",
"Kostas Manolas","grGRE","DF","Napoli","itSerie A","29","1991","30","2,298","77","67.2","25.5","27","83","21","3","16","3","2.07","60","26","+34","+1.33","+0.45","49.7","26.0","+23.8","+0.93","+0.82",
"Javier Manquillo","esESP","DF","Newcastle Utd","engPremier League","26","1994","13","825","63","24.1","9.2","10","77","6","3","17","16","1.38","13","15","-2","-0.22","+0.27","12.0","12.3","-0.3","-0.04","+0.47",
"Juan Manuel Ramos","uyURU","DF","Spezia","itSerie A","23","1996","6","294","49","8.6","3.3","2","90","2","4","29","6","1.33","3","8","-5","-1.53","-1.10","3.3","7.9","-4.5","-1.39","-0.98",
"Juan Manuel Sanabria","uyURU","DF,MF","Atlético Madrid","esLa Liga","20","2000","0","","","","","0","","0","0","","4","","","","","","","","","","","",
"Myziane Maolida","kmCOM","FW,MF","Nice","frLigue 1","21","1999","19","1,077","57","31.5","12.0","11","80","5","8","25","4","1.42","18","17","+1","+0.08","+0.24","15.7","19.6","-3.9","-0.33","-0.18",
"Faitout Maouassa","frFRA","DF","Rennes","frLigue 1","22","1998","23","1,170","51","34.2","13.0","13","73","4","10","23","3","1.57","16","13","+3","+0.23","-0.13","14.2","12.4","+1.8","+0.14","-0.18",
"Sekou Mara","frFRA","FW,MF","Bordeaux","frLigue 1","18","2002","8","229","29","6.7","2.5","2","58","0","6","19","6","1.13","4","4","0","0.00","+0.39","2.6","4.0","-1.4","-0.57","-0.29",
"Fernando Marçal","brBRA","DF,MF","Wolves","engPremier League","31","1989","13","623","48","18.2","6.9","7","76","5","6","15","4","1.54","8","9","-1","-0.14","+0.34","6.5","7.7","-1.2","-0.17","+0.21",
"Fernando Marçal","brBRA","DF","Lyon","frLigue 1","31","1989","1","78","78","2.3","0.9","1","78","0","0","","0","3.00","4","1","+3","+3.46","+2.52","4.5","0.2","+4.3","+5.01","+4.05",
"Marcelo","brBRA","DF,MF","Real Madrid","esLa Liga","32","1988","16","1,050","66","30.7","11.7","12","80","6","4","22","17","1.94","16","10","+6","+0.51","-0.74","19.5","13.0","+6.5","+0.56","-0.10",
"Marcelo","brBRA","DF","Lyon","frLigue 1","33","1987","34","2,907","86","85.0","32.3","34","86","28","0","","0","1.88","68","36","+32","+0.99","-0.06","65.2","35.2","+30.0","+0.93","-0.81",
"Solly March","engENG","DF,MF","Brighton","engPremier League","26","1994","21","1,672","80","48.9","18.6","19","86","15","2","23","0","1.10","23","25","-2","-0.11","+0.10","27.9","18.3","+9.6","+0.51","+0.20",
"Federico Marchetti","itITA","GK","Genoa","itSerie A","37","1983","4","334","84","9.8","3.7","4","84","3","0","","25","0.25","3","11","-8","-2.16","-2.07","3.4","6.8","-3.5","-0.93","-0.40",
"Riccardo Marchizza","itITA","DF","Spezia","itSerie A","22","1998","24","1,561","65","45.6","17.3","17","81","10","7","27","7","1.00","24","30","-6","-0.35","+0.33","19.4","28.7","-9.4","-0.54","-0.09",
"Gian Marco Ferrari","itITA","DF","Sassuolo","itSerie A","28","1992","34","3,014","89","88.1","33.5","33","90","32","1","45","1","1.68","58","49","+9","+0.27","+0.49","49.9","49.5","+0.5","+0.01","-0.55",
"Iván Marcone","arARG","MF","Elche","esLa Liga","30","1990","33","2,645","80","77.3","29.4","30","85","22","3","28","0","0.94","25","43","-18","-0.61","-0.26","21.7","43.8","-22.0","-0.75","+0.29",
"Óscar de Marcos","esESP","DF,MF","Athletic Club","esLa Liga","31","1989","25","1,520","61","44.4","16.9","17","81","10","8","17","6","1.08","21","22","-1","-0.06","-0.30","19.5","17.5","+2.0","+0.12","-0.04",
"Dario Maresic","atAUT","DF","Reims","frLigue 1","20","1999","8","514","64","15.0","5.7","5","90","5","3","21","29","0.38","1","9","-8","-1.40","-1.40","3.9","10.6","-6.7","-1.17","-0.56",
"José Mari","esESP","MF","Cádiz","esLa Liga","32","1987","22","1,451","66","42.4","16.1","18","76","3","4","19","2","1.55","18","16","+2","+0.12","+1.22","14.4","22.6","-8.2","-0.51","+0.07",
"Pablo Marí","esESP","DF","Arsenal","engPremier League","26","1993","10","900","90","26.3","10.0","10","90","10","0","","7","2.00","19","8","+11","+1.10","+0.92","16.4","12.7","+3.7","+0.37","+0.19",
"José María Giménez","uyURU","DF","Atlético Madrid","esLa Liga","25","1995","21","1,765","84","51.6","19.6","20","88","18","1","11","4","2.33","37","13","+24","+1.22","+0.24","28.2","18.1","+10.1","+0.52","+0.21",
"Mariano","doDOM","FW","Real Madrid","esLa Liga","26","1993","16","513","32","15.0","5.7","5","73","1","11","14","10","1.94","6","4","+2","+0.35","-0.79","7.2","8.7","-1.5","-0.27","-1.05",
"Jordan Marié","frFRA","MF","Dijon","frLigue 1","28","1991","24","1,432","60","41.9","15.9","16","79","9","8","22","13","0.58","7","34","-27","-1.70","-0.75","12.6","30.8","-18.2","-1.15","-0.22",
"Adrián Marín","esESP","DF,MF","Alavés","esLa Liga","23","1997","5","93","19","2.7","1.0","1","61","0","4","8","14","1.00","0","2","-2","-1.94","-1.42","1.1","2.6","-1.5","-1.43","-1.27",
"Adrián Marín","esESP","DF,MF","Granada","esLa Liga","23","1997","9","269","30","7.9","3.0","3","60","1","6","15","8","0.89","6","9","-3","-1.00","-0.58","4.7","6.4","-1.7","-0.57","-0.19",
"Carlos Marín","esESP","GK","Betis","esLa Liga","23","1997","0","","","","","0","","0","0","","9","","","","","","","","","","","",
"Răzvan Marin","roROU","MF","Cagliari","itSerie A","24","1996","37","2,965","80","86.7","32.9","35","84","18","2","17","0","0.97","36","53","-17","-0.52","-0.71","38.5","54.4","-15.9","-0.48","-0.74",
"Guillermo Maripán","clCHI","DF","Monaco","frLigue 1","26","1994","28","2,089","75","61.1","23.2","22","89","21","6","23","5","2.07","48","20","+28","+1.21","+0.80","39.0","18.0","+21.0","+0.90","+0.02",
"Marlon","brBRA","DF","Sassuolo","itSerie A","24","1995","24","1,742","73","50.9","19.4","19","87","17","5","19","10","1.42","23","28","-5","-0.26","-0.96","26.9","26.4","+0.4","+0.02","-0.12",
"Omar Marmoush","egEGY","FW","Wolfsburg","deBundesliga","21","1999","1","1","1","0.0","0.0","0","","0","1","1","6","1.00","0","0","0","0.00","-0.71","0.1","0.0","+0.1","+8.10","+7.90",
"Alejandro Marqués","veVEN","FW","Juventus","itSerie A","19","2000","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Christian Marques","chSUI","DF","Wolves","engPremier League","17","2003","0","","","","","0","","","0","","4","","","","","","","","","","","",
"Marquinhos","brBRA","DF","Paris S-G","frLigue 1","26","1994","25","2,128","85","62.2","23.6","24","88","22","1","25","2","2.40","51","12","+39","+1.65","+0.33","47.5","20.7","+26.8","+1.13","+0.25",
"Unai Marrero","esESP","GK","Real Sociedad","esLa Liga","18","2001","0","","","","","0","","0","0","","11","","","","","","","","","","","",
"Luca Marrone","itITA","DF","Crotone","itSerie A","30","1990","21","1,588","76","46.4","17.6","18","85","16","3","19","10","0.52","14","39","-25","-1.42","-0.34","16.0","29.5","-13.5","-0.77","+0.07",
"Eric Martel","deGER","DF,MF","RB Leipzig","deBundesliga","18","2002","0","","","","","0","","0","0","","7","","","","","","","","","","","",
"Roger Martí","esESP","FW","Levante","esLa Liga","29","1991","33","2,198","67","64.3","24.4","26","79","8","7","20","3","1.09","33","39","-6","-0.25","+0.12","26.3","32.9","-6.6","-0.27","+0.21",
"Anthony Martial","frFRA","FW","Manchester Utd","engPremier League","24","1995","22","1,480","67","43.3","16.4","17","78","5","5","31","1","2.05","34","19","+15","+0.91","+0.26","27.1","18.8","+8.3","+0.51","+0.03",
"Aarón Martín","esESP","DF","Celta Vigo","esLa Liga","23","1997","19","1,540","81","45.0","17.1","17","87","15","2","27","2","1.53","29","27","+2","+0.12","+0.31","20.7","26.9","-6.2","-0.36","-0.62",
"Aarón Martín","esESP","DF,FW","Mainz 05","deBundesliga","23","1997","5","262","52","8.6","2.9","3","79","2","2","13","2","0.40","0","3","-3","-1.03","-0.58","2.8","2.9","-0.1","-0.03","+0.03",
"Álex Martín","esESP","DF","Cádiz","esLa Liga","22","1998","2","96","48","2.8","1.1","1","90","1","1","6","10","0.00","1","3","-2","-1.87","-1.33","1.1","2.4","-1.4","-1.29","-0.77",
"Daniel Martín","esESP","GK","Betis","esLa Liga","22","1998","0","","","","","0","","0","0","","7","","","","","","","","","","","",
"David Martin","engENG","GK","West Ham","engPremier League","34","1986","0","","","","","0","","","0","","15","","","","","","","","","","","",
"Javier Martín","esESP","DF","Cádiz","esLa Liga","21","1998","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Jonas Martin","frFRA","MF","Rennes","frLigue 1","30","1990","12","482","40","14.1","5.4","6","66","2","6","14","8","1.42","8","8","0","0.00","-0.37","7.7","7.1","+0.6","+0.11","-0.17",
"Gabriel Martinelli","brBRA","FW","Arsenal","engPremier League","19","2001","14","589","42","17.2","6.5","7","72","2","7","13","9","1.93","13","3","+10","+1.53","+1.34","12.6","5.7","+6.9","+1.05","+0.99",
"Emiliano Martínez","arARG","GK","Aston Villa","engPremier League","27","1992","38","3,420","90","100.0","38.0","38","90","38","0","","0","1.45","55","46","+9","+0.24","","52.5","51.1","+1.5","+0.04","",
"Iñigo Martínez","esESP","DF","Athletic Club","esLa Liga","29","1991","28","2,519","90","73.7","28.0","28","90","27","0","","3","1.11","33","34","-1","-0.04","-0.54","31.6","26.8","+4.8","+0.17","+0.12",
"Iván Martínez","esESP","GK","Osasuna","esLa Liga","18","2002","0","","","","","0","","0","0","","9","","","","","","","","","","","",
"Javi Martínez","esESP","MF,FW","Osasuna","esLa Liga","20","1999","13","460","35","13.5","5.1","6","69","0","7","6","20","1.15","6","6","0","0.00","+0.33","6.2","7.4","-1.2","-0.23","+0.01",
"Javi Martínez","esESP","DF,MF","Bayern Munich","deBundesliga","31","1988","19","466","25","15.2","5.2","4","71","2","15","12","6","2.53","12","6","+6","+1.16","-0.54","8.9","7.5","+1.4","+0.28","-0.91",
"José Martínez","esESP","DF","Eibar","esLa Liga","27","1993","0","","","","","0","","0","0","","13","","","","","","","","","","","",
"Josep Martinez","esESP","GK","RB Leipzig","deBundesliga","22","1998","1","90","90","2.9","1.0","1","90","1","0","","28","0.00","1","2","-1","-1.00","-1.88","2.6","1.1","+1.5","+1.48","+0.47",
"Lautaro Martínez","arARG","FW","Inter","itSerie A","22","1997","38","2,561","67","74.9","28.5","30","79","8","8","25","0","2.39","66","24","+42","+1.48","+0.22","55.0","27.8","+27.2","+0.96","+0.20",
"Pablo Martínez","esESP","MF","Levante","esLa Liga","22","1998","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Pablo Martinez","frFRA","DF","Nîmes","frLigue 1","31","1989","7","540","77","15.8","6.0","6","84","3","1","37","3","0.86","8","13","-5","-0.83","-0.02","5.5","12.0","-6.6","-1.10","-0.65",
"Lucas Martínez Quarta","arARG","DF","Fiorentina","itSerie A","24","1996","21","1,483","71","43.4","16.5","15","87","10","6","30","13","1.24","22","27","-5","-0.30","+0.02","16.4","29.7","-13.3","-0.81","-0.65",
"Gelson Martins","ptPOR","MF,FW","Monaco","frLigue 1","25","1995","23","1,551","67","45.4","17.2","20","75","2","3","17","2","1.87","29","24","+5","+0.29","-1.11","30.9","18.2","+12.7","+0.74","-0.29",
"Adam Marušić","meMNE","DF","Lazio","itSerie A","27","1992","36","2,966","82","86.7","33.0","33","86","28","3","45","1","1.72","52","46","+6","+0.18","+0.18","51.0","39.6","+11.4","+0.34","+0.44",
"Sylvain Marveaux","frFRA","MF,FW","Lorient","frLigue 1","34","1986","9","200","22","5.8","2.2","2","61","0","7","11","13","0.33","2","9","-7","-3.15","-2.84","2.6","6.7","-4.2","-1.86","-1.86",
"Marvin","esESP","DF,MF","Real Madrid","esLa Liga","20","2000","4","133","33","3.9","1.5","2","50","0","2","17","0","2.50","3","0","+3","+2.03","+1.04","2.6","0.3","+2.3","+1.54","+0.94",
"Omar Mascarell","gqEQG","MF","Schalke 04","deBundesliga","27","1993","24","1,762","73","57.6","19.6","21","80","15","3","26","3","0.38","12","47","-35","-1.79","+0.02","16.5","40.2","-23.7","-1.21","-0.04",
"Davide Masella","itITA","MF","Benevento","itSerie A","18","2002","0","","","","","0","","0","0","","7","","","","","","","","","","","",
"Andrea Masiello","itITA","DF","Genoa","itSerie A","34","1986","30","2,563","85","74.9","28.5","30","85","25","0","","5","1.13","36","43","-7","-0.25","+0.17","28.4","44.6","-16.1","-0.57","0.00",
"Jordi Masip","esESP","GK","Valladolid","esLa Liga","31","1989","25","2,250","90","65.8","25.0","25","90","25","0","","9","0.84","24","40","-16","-0.64","-0.10","26.3","35.2","-9.0","-0.36","-0.06",
"Roberto Massimo","deGER","DF,FW","Stuttgart","deBundesliga","19","2000","18","757","42","24.7","8.4","7","69","3","11","25","5","1.28","11","16","-5","-0.59","-0.83","11.6","14.6","-3.0","-0.36","-0.44",
"Giuseppe Mastinu","itITA","FW","Spezia","itSerie A","28","1991","3","32","11","0.9","0.4","0","","0","3","11","1","0.00","1","1","0","0.00","+0.53","0.9","1.3","-0.3","-0.97","-0.48",
"Arthur Masuaku","cdCOD","DF,MF","West Ham","engPremier League","26","1993","12","1,006","84","29.4","11.2","12","84","7","0","","0","1.92","22","15","+7","+0.63","+0.33","16.4","13.5","+2.8","+0.25","+0.11",
