Name, Nation, Position, Club, League, Age, YearBorn,MP,Mins,Mn/MP,Min%, 90s,Starts,Mn/Start,CompleteMatches,Subs,Mn/Sub, unusedSub, PointsPerMatch, GoalsScoredOnPitch,GoalsAllowedOnPitch,Scored-Allowed, Scored-Allowed90,gOnOffPlusMinus90,XgGoalsScoredOnPitch,XgGoalsAllowedOnPitch,XgScored-Allowed, XgScored-Allowed90, XgOnOffPlusMinus90
"Jordan Tell","gpGLP","FW","Clermont Foot","frLigue 1","24","1997","15","290","19","8.5","3.2","1","75","0","14","15","4","1.20","6","6","0","0.00","+0.89","5.1","3.8","+1.3","+0.41","+0.68",
"Nathan Tella","ngNGA","MF,FW","Southampton","engPremier League","22","1999","14","804","57","23.5","8.9","10","74","1","4","15","14","0.79","13","18","-5","-0.56","+0.09","8.9","13.5","-4.6","-0.52","-0.15",
"Alex Telles","brBRA","DF","Manchester Utd","engPremier League","28","1992","21","1,660","79","48.5","18.4","18","88","16","3","25","8","1.57","26","26","0","0.00","0.00","26.3","26.9","-0.6","-0.03","-0.21",
"Cristian Tello","esESP","FW","Betis","esLa Liga","29","1991","23","819","36","23.9","9.1","5","77","2","18","24","12","1.48","15","14","+1","+0.11","-0.62","13.8","13.7","+0.1","+0.01","-0.33",
"Nahuel Tenaglia","arARG","DF","Alavés","esLa Liga","25","1996","14","1,073","77","31.4","11.9","12","85","10","2","24","2","0.79","10","21","-11","-0.92","-0.04","12.6","21.2","-8.6","-0.72","-0.29",
"Arnau Tenas","esESP","GK","Barcelona","esLa Liga","20","2001","0","","","","","0","","0","0","","17","","","","","","","","","","","",
"Marc Tenas","esESP","FW,MF","Alavés","esLa Liga","20","2001","3","54","18","1.6","0.6","0","","0","3","18","0","1.00","0","2","-2","-3.33","-2.48","0.4","1.8","-1.4","-2.34","-1.85",
"Marc-André ter Stegen","deGER","GK","Barcelona","esLa Liga","29","1992","35","3,150","90","92.1","35.0","35","90","35","0","","0","1.89","61","34","+27","+0.77","-0.23","58.4","31.5","+26.9","+0.77","+0.07",
"Filippo Terracciano","itITA","DF","Hellas Verona","itSerie A","18","2003","1","7","7","0.2","0.1","0","","0","1","7","2","1.00","0","0","0","0.00","-0.16","0.1","0.0","+0.1","+0.88","+0.85",
"Pietro Terracciano","itITA","GK","Fiorentina","itSerie A","31","1990","32","2,862","89","83.7","31.8","31","90","31","1","72","5","1.66","52","43","+9","+0.28","+0.44","52.9","33.1","+19.8","+0.62","+0.68",
"Martin Terrier","frFRA","FW,MF","Rennes","frLigue 1","24","1997","37","2,779","75","81.3","30.9","37","75","7","0","","0","1.78","68","27","+41","+1.33","+1.19","51.2","32.1","+19.2","+0.62","+0.53",
"Aleksa Terzić","rsSRB","DF","Fiorentina","itSerie A","21","1999","14","274","20","8.0","3.0","1","90","1","13","14","24","2.07","4","3","+1","+0.33","+0.13","3.7","1.9","+1.9","+0.62","+0.12",
"Robert Tesche","deGER","MF","Bochum","deBundesliga","34","1987","11","349","32","11.4","3.9","5","53","1","6","14","13","1.09","1","16","-15","-3.87","-3.90","2.4","12.5","-10.1","-2.58","-2.42",
"Tanner Tessmann","usUSA","MF","Venezia","itSerie A","19","2001","20","680","34","19.9","7.6","6","65","2","14","21","17","0.75","3","13","-10","-1.32","-0.50","5.6","17.2","-11.6","-1.53","-0.76",
"Tetê","brBRA","FW,MF","Lyon","frLigue 1","21","2000","9","583","65","17.0","6.5","7","78","3","2","18","0","2.11","19","11","+8","+1.23","+1.01","13.3","10.3","+3.0","+0.46","+0.16",
"Cedric Teuchert","deGER","MF,FW","Union Berlin","deBundesliga","24","1997","6","105","18","3.4","1.2","0","","0","6","18","2","0.83","3","3","0","0.00","-0.18","2.6","1.7","+0.9","+0.81","+0.58",
"Arthur Theate","beBEL","DF","Bologna","itSerie A","21","2000","31","2,424","78","70.9","26.9","28","84","22","3","24","3","1.03","29","36","-7","-0.26","+0.10","29.0","37.9","-8.9","-0.33","-0.43",
"Jan Thielmann","deGER","MF,FW","Köln","deBundesliga","19","2002","29","1,192","41","39.0","13.2","10","75","2","19","23","0","1.45","20","22","-2","-0.15","-0.39","17.2","20.7","-3.4","-0.26","-0.40",
"Sada Thioub","snSEN","FW","Angers","frLigue 1","26","1995","1","3","3","0.1","0.0","0","","0","1","3","6","3.00","0","0","0","0.00","+0.29","0.0","0.1","-0.1","-2.23","-2.14",
"Sada Thioub","snSEN","DF,MF","Saint-Étienne","frLigue 1","26","1995","17","950","56","27.8","10.6","11","71","1","6","27","1","1.18","17","16","+1","+0.09","+1.41","10.2","15.8","-5.6","-0.53","0.00",
"Bobby Thomas","engENG","DF","Burnley","engPremier League","20","2001","0","","","","","0","","0","0","","24","","","","","","","","","","","",
"Luke Thomas","engENG","DF","Leicester City","engPremier League","20","2001","22","1,912","87","55.9","21.2","21","88","20","1","60","5","1.27","32","35","-3","-0.14","-0.50","24.2","36.4","-12.2","-0.58","-0.62",
"Romain Thomas","frFRA","DF","Angers","frLigue 1","33","1988","30","2,563","85","74.9","28.5","29","87","25","1","27","2","1.13","32","39","-7","-0.25","+0.17","35.7","40.0","-4.2","-0.15","-0.22",
"Adrien Thomasson","frFRA","MF","Strasbourg","frLigue 1","27","1993","31","2,389","77","69.9","26.5","27","85","17","4","24","0","1.61","45","33","+12","+0.45","+0.02","40.8","31.3","+9.5","+0.36","+0.13",
"Erik Thommy","deGER","FW,MF","Stuttgart","deBundesliga","26","1994","11","274","25","9.0","3.0","1","56","0","10","22","9","1.00","2","6","-4","-1.31","-0.86","3.9","4.7","-0.9","-0.29","+0.02",
"Dominic Thompson","engENG","DF","Brentford","engPremier League","21","2000","2","146","73","4.3","1.6","2","73","0","0","","11","0.00","0","3","-3","-1.85","-1.71","0.8","1.7","-0.9","-0.55","-0.51",
"Morten Thorsby","noNOR","MF","Sampdoria","itSerie A","25","1996","35","2,943","84","86.1","32.7","35","84","25","0","","0","0.91","41","58","-17","-0.52","-0.52","31.0","49.1","-18.1","-0.55","-0.31",
"Matheus Thuler","brBRA","DF","Montpellier","frLigue 1","22","1999","16","855","53","25.0","9.5","10","77","5","6","15","16","1.25","13","19","-6","-0.63","-0.42","9.3","16.0","-6.7","-0.71","-0.44",
"Khéphren Thuram","frFRA","MF","Nice","frLigue 1","20","2001","36","1,901","53","55.6","21.1","20","82","9","16","17","1","1.69","23","19","+4","+0.19","-0.52","30.0","18.7","+11.3","+0.53","+0.42",
"Marcus Thuram","frFRA","FW","Gladbach","deBundesliga","23","1997","21","979","47","32.0","10.9","9","75","3","12","25","1","1.38","15","28","-13","-1.20","-1.45","17.5","24.5","-6.9","-0.70","-1.03",
"Alexis Tibidi","frFRA","MF,FW","Stuttgart","deBundesliga","17","2003","13","385","30","12.6","4.3","2","70","0","11","22","5","0.54","4","10","-6","-1.40","-1.00","4.9","6.5","-1.6","-0.37","-0.08",
"Cheikh Tidiane Sabaly","snSEN","FW,MF","Metz","frLigue 1","22","1999","6","150","25","4.4","1.7","2","58","0","4","9","5","1.00","4","2","+2","+1.20","+2.19","1.2","2.0","-0.8","-0.47","+0.43",
"Youri Tielemans","beBEL","MF","Leicester City","engPremier League","24","1997","32","2,631","82","76.9","29.2","29","88","24","3","27","1","1.47","52","42","+10","+0.34","+1.14","40.1","41.1","-1.0","-0.04","+1.15",
"Kieran Tierney","sctSCO","DF","Arsenal","engPremier League","24","1997","22","1,915","87","56.0","21.3","22","87","18","0","","4","1.91","33","21","+12","+0.56","+0.50","33.4","22.9","+10.5","+0.50","+0.24",
"Steffen Tigges","deGER","FW,MF","Dortmund","deBundesliga","23","1998","9","112","12","3.7","1.2","0","","0","9","12","7","2.00","6","2","+4","+3.21","+2.33","3.7","3.0","+0.8","+0.62","+0.10",
"Malik Tillman","usUSA","FW,MF","Bayern Munich","deBundesliga","19","2002","4","104","26","3.4","1.2","1","74","0","3","10","13","2.25","2","2","0","0.00","-1.83","3.1","0.9","+2.2","+1.91","+0.37",
"Timmy Tillman","usUSA","MF","Greuther Fürth","deBundesliga","22","1999","29","2,004","69","65.5","22.3","23","80","4","6","26","5","0.59","21","47","-26","-1.17","+1.22","18.8","41.0","-22.2","-1.00","-0.32",
"David Timor","esESP","MF","Getafe","esLa Liga","31","1989","7","341","49","10.0","3.8","3","75","1","4","29","8","0.29","0","7","-7","-1.85","-1.82","1.5","7.3","-5.8","-1.52","-1.42",
"Mircea Ţîrlea","roROU","DF","Alavés","esLa Liga","21","2000","1","15","15","0.4","0.2","0","","0","1","15","3","0.00","0","0","0","0.00","+0.90","0.0","0.4","-0.4","-2.63","-2.12",
"Eljon Toci","alALB","FW","Fiorentina","itSerie A","18","2003","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Jean-Clair Todibo","frFRA","DF","Nice","frLigue 1","21","1999","36","3,115","87","91.1","34.6","35","89","33","1","2","1","1.83","49","35","+14","+0.40","-0.19","51.8","39.5","+12.2","+0.35","+0.09",
"Umut Tohumcu","deGER","MF","Hoffenheim","deBundesliga","16","2004","1","5","5","0.2","0.1","0","","0","1","5","0","0.00","0","0","0","0.00","+0.06","0.2","0.0","+0.2","+2.90","+2.79",
"Karl Toko Ekambi","cmCMR","FW","Lyon","frLigue 1","28","1992","30","2,296","77","67.1","25.5","26","84","15","4","26","0","1.60","49","32","+17","+0.67","+0.83","46.4","34.8","+11.7","+0.46","+0.40",
"Corentin Tolisso","frFRA","MF","Bayern Munich","deBundesliga","26","1994","15","703","47","23.0","7.8","8","68","2","7","23","4","2.67","25","9","+16","+2.05","+0.37","24.5","8.2","+16.3","+2.09","+0.70",
"Jeremy Toljan","deGER","DF","Sassuolo","itSerie A","26","1994","20","1,399","70","40.9","15.5","15","84","12","5","28","5","1.25","30","25","+5","+0.32","+0.63","26.6","24.7","+1.9","+0.12","+0.68",
"Rafael Tolói","itITA","DF","Atalanta","itSerie A","30","1990","20","1,438","72","42.0","16.0","16","84","12","4","26","1","1.80","33","22","+11","+0.69","+0.42","27.2","18.7","+8.5","+0.53","+0.13",
"Raúl de Tomás","esESP","FW","Espanyol","esLa Liga","26","1994","34","2,914","86","85.2","32.4","33","87","19","1","45","0","1.21","37","44","-7","-0.22","+0.85","32.8","42.8","-10.0","-0.31","+0.49",
"Tiago Tomás","ptPOR","FW","Stuttgart","deBundesliga","19","2002","14","1,075","77","35.1","11.9","13","82","6","1","10","0","1.07","15","19","-4","-0.33","+0.30","19.4","18.0","+1.4","+0.12","+0.64",
"Takehiro Tomiyasu","jpJPN","DF","Arsenal","engPremier League","22","1998","21","1,679","80","49.1","18.7","20","84","16","1","1","1","1.95","30","20","+10","+0.54","+0.38","27.4","22.1","+5.3","+0.28","-0.21",
"Takehiro Tomiyasu","jpJPN","DF","Bologna","itSerie A","22","1998","1","10","10","0.3","0.1","0","","0","1","10","0","1.00","0","0","0","0.00","+0.29","0.1","0.1","0.0","+0.08","+0.29",
"James Tomkins","engENG","DF","Crystal Palace","engPremier League","32","1989","8","547","68","16.0","6.1","6","88","5","2","9","19","1.00","6","11","-5","-0.82","-1.10","6.1","7.3","-1.2","-0.19","-0.40",
"Jonathan Tomkinson","usUSA","DF","Norwich City","engPremier League","19","2002","0","","","","","0","","0","0","","6","","","","","","","","","","","",
"Fikayo Tomori","engENG","DF","Milan","itSerie A","23","1997","31","2,718","88","79.5","30.2","30","90","28","1","32","1","2.45","56","20","+36","+1.19","+0.94","45.7","28.8","+16.9","+0.56","-0.32",
"Sandro Tonali","itITA","MF","Milan","itSerie A","21","2000","36","2,600","72","76.0","28.9","31","80","18","5","22","1","2.31","54","18","+36","+1.25","+1.03","46.1","23.6","+22.5","+0.78","+0.64",
"Lorenzo Tonelli","itITA","DF","Sampdoria","itSerie A","31","1990","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Lorenzo Tonelli","itITA","DF","Empoli","itSerie A","31","1990","14","870","62","25.4","9.7","8","82","7","6","36","11","1.21","14","19","-5","-0.52","+0.01","13.3","18.8","-5.5","-0.57","-0.02",
"Ivan Toney","engENG","FW","Brentford","engPremier League","25","1996","33","2,909","88","85.1","32.3","32","90","32","1","29","0","1.24","43","47","-4","-0.12","+0.58","40.5","40.9","-0.4","-0.01","+0.39",
"Giacomo Toniolo","itITA","GK","Hellas Verona","itSerie A","17","2004","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Ernesto Torregrossa","veVEN","FW","Sampdoria","itSerie A","29","1992","10","116","12","3.4","1.3","0","","0","10","12","4","0.50","2","3","-1","-0.78","-0.34","1.5","2.8","-1.3","-1.00","-0.51",
"Lucas Torreira","uyURU","MF","Fiorentina","itSerie A","25","1996","31","2,195","71","64.2","24.4","26","81","12","5","20","3","1.52","42","32","+10","+0.41","+0.56","45.3","23.9","+21.4","+0.88","+1.02",
"Raúl Torrente","esESP","DF","Granada","esLa Liga","19","2001","18","1,282","71","37.5","14.2","15","80","12","3","27","11","0.94","15","20","-5","-0.35","+0.15","15.2","22.2","-7.1","-0.50","+0.14",
"Ferrán Torres","esESP","FW","Manchester City","engPremier League","21","2000","4","303","76","8.9","3.4","4","76","2","0","","3","2.25","8","1","+7","+2.08","+0.17","9.0","1.5","+7.5","+2.23","+0.59",
"Ferrán Torres","esESP","FW","Barcelona","esLa Liga","21","2000","18","1,412","78","41.3","15.7","17","80","10","1","45","0","2.28","31","11","+20","+1.27","+0.83","25.9","14.9","+11.0","+0.70","-0.10",
"Óliver Torres","esESP","MF,FW","Sevilla","esLa Liga","26","1994","26","1,008","39","29.5","11.2","11","64","1","15","20","3","1.85","19","16","+3","+0.27","-0.48","11.4","13.6","-2.2","-0.20","-0.49",
"Pau Torres","esESP","DF","Villarreal","esLa Liga","24","1997","33","2,855","87","83.5","31.7","33","87","30","0","","1","1.58","54","33","+21","+0.66","-0.13","54.5","37.2","+17.3","+0.55","+0.22",
"Roberto Torres","esESP","MF,FW","Osasuna","esLa Liga","32","1989","28","809","29","23.7","9.0","6","76","0","22","16","10","0.96","10","14","-4","-0.44","-0.10","10.0","12.1","-2.1","-0.23","+0.03",
"Lucas Torró","esESP","MF","Osasuna","esLa Liga","27","1994","33","2,725","83","79.7","30.3","32","85","22","1","18","2","1.30","27","36","-9","-0.30","+0.35","28.0","30.9","-2.9","-0.09","+0.78",
"Jordan Torunarigha","deGER","DF","Hertha BSC","deBundesliga","23","1997","7","483","69","15.8","5.4","6","79","4","1","7","5","1.29","8","9","-1","-0.19","+0.97","5.0","7.2","-2.2","-0.40","+0.25",
"Cenk Tosun","trTUR","MF","Everton","engPremier League","30","1991","1","7","7","0.2","0.1","0","","0","1","7","7","0.00","0","0","0","0.00","+0.61","0.0","0.0","0.0","+0.20","+0.57",
"Abdoulaye Touré","gnGUI","MF","Genoa","itSerie A","27","1994","8","430","54","12.6","4.8","6","67","1","2","14","10","0.75","4","9","-5","-1.05","-0.20","3.3","7.9","-4.6","-0.96","-0.59",
"Almamy Touré","mlMLI","DF,MF","Eint Frankfurt","deBundesliga","25","1996","10","506","51","16.5","5.6","5","68","1","5","33","14","1.50","6","8","-2","-0.36","-0.29","8.9","10.8","-1.9","-0.34","-0.22",
"Lucas Tousart","frFRA","MF","Hertha BSC","deBundesliga","24","1997","30","1,962","65","64.1","21.8","22","86","18","8","9","1","0.90","23","58","-35","-1.61","-1.69","20.5","40.6","-20.1","-0.92","-0.85",
"Yoann Touzghar","tnTUN","FW","Troyes","frLigue 1","34","1986","28","1,457","52","42.6","16.2","16","72","1","12","26","1","0.93","15","23","-8","-0.49","-0.13","15.1","20.1","-5.0","-0.31","-0.01",
"Andros Townsend","engENG","MF,FW","Everton","engPremier League","30","1991","21","1,455","69","42.5","16.2","17","82","11","4","15","4","1.00","14","30","-16","-0.99","-0.67","16.2","23.5","-7.4","-0.45","-0.14",
"Lisandru Tramoni","frFRA","MF","Cagliari","itSerie A","18","2003","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Adama Traoré","esESP","FW,MF","Wolves","engPremier League","25","1996","20","1,067","53","31.2","11.9","10","85","5","10","22","1","1.55","9","10","-1","-0.08","+0.07","13.5","16.3","-2.8","-0.24","+0.40",
"Adama Traoré","esESP","FW","Barcelona","esLa Liga","25","1996","11","382","35","11.2","4.2","4","72","1","7","14","6","2.00","12","7","+5","+1.18","+0.44","8.3","4.0","+4.3","+1.02","+0.28",
"Amadou Traore","frFRA","FW","Bordeaux","frLigue 1","19","2002","1","19","19","0.6","0.2","0","","0","1","19","1","0.00","0","2","-2","-9.47","-8.49","0.0","1.4","-1.4","-6.53","-5.99",
"Bertrand Traoré","bfBFA","MF,FW","Aston Villa","engPremier League","25","1995","9","220","24","6.4","2.4","1","79","0","8","18","10","0.44","2","3","-1","-0.41","-0.38","3.1","3.1","0.0","0.00","+0.14",
"Boubacar Traoré","mlMLI","MF","Metz","frLigue 1","19","2001","27","1,726","64","50.5","19.2","17","86","14","10","27","6","0.81","14","31","-17","-0.89","+0.02","15.7","32.2","-16.6","-0.86","+0.03",
"Charles Traore","mlMLI","DF","Nantes","frLigue 1","29","1992","16","718","45","21.0","8.0","7","88","5","9","11","7","1.50","11","10","+1","+0.13","-0.07","10.1","8.4","+1.7","+0.21","+0.50",
"Hamari Traoré","mlMLI","DF","Rennes","frLigue 1","29","1992","33","2,890","88","84.5","32.1","33","88","25","0","","2","1.73","62","36","+26","+0.81","-1.91","50.5","38.1","+12.5","+0.39","-0.86",
"Ismaël Traoré","ciCIV","DF","Angers","frLigue 1","34","1986","37","3,215","87","94.0","35.7","36","89","35","1","2","0","1.08","41","51","-10","-0.28","+0.16","43.0","45.8","-2.8","-0.08","+0.26",
"Kevin Trapp","deGER","GK","Eint Frankfurt","deBundesliga","31","1990","32","2,880","90","94.1","32.0","32","90","32","0","","0","1.28","44","46","-2","-0.06","+0.94","38.5","44.9","-6.4","-0.20","-0.73",
"Miguel Trauco","pePER","DF,MF","Saint-Étienne","frLigue 1","28","1992","17","1,112","65","32.5","12.4","12","80","7","5","31","5","0.71","11","25","-14","-1.13","-0.31","12.2","22.8","-10.6","-0.86","-0.49",
"Óscar Trejo","arARG","MF","Rayo Vallecano","esLa Liga","33","1988","32","2,007","63","58.7","22.3","24","72","2","8","36","1","1.16","23","21","+2","+0.09","+0.92","23.4","24.5","-1.1","-0.05","+0.23",
"Trézéguet","egEGY","FW","Aston Villa","engPremier League","26","1994","1","11","11","0.3","0.1","0","","0","1","11","3","0.00","0","1","-1","-8.18","-8.16","0.4","0.3","+0.1","+0.66","+0.79",
"Manu Trigueros","esESP","MF,FW","Villarreal","esLa Liga","29","1991","35","2,178","62","63.7","24.2","27","74","6","8","21","1","1.69","51","22","+29","+1.20","+1.42","45.6","26.4","+19.2","+0.79","+0.78",
"Simone Trimboli","itITA","MF","Sampdoria","itSerie A","19","2002","5","65","13","1.9","0.7","0","","0","5","13","30","0.60","1","2","-1","-1.38","-0.96","1.8","2.0","-0.2","-0.34","+0.18",
"Christopher Trimmel","atAUT","DF,FW","Union Berlin","deBundesliga","34","1987","25","1,990","80","65.0","22.1","23","85","14","2","15","8","1.88","32","25","+7","+0.32","+0.40","30.4","24.2","+6.2","+0.28","+0.09",
"Francisco Trincão","ptPOR","FW,MF","Wolves","engPremier League","21","1999","28","1,336","48","39.1","14.8","16","74","1","12","12","9","1.21","13","15","-2","-0.13","-0.01","16.8","20.0","-3.2","-0.22","+0.48",
"Filippo Tripi","itITA","MF","Roma","itSerie A","19","2002","0","","","","","0","","0","0","","6","","","","","","","","","","","",
"Kieran Trippier","engENG","DF","Newcastle Utd","engPremier League","30","1990","6","429","72","12.5","4.8","5","81","3","1","23","1","2.17","8","5","+3","+0.63","+1.26","6.3","5.7","+0.6","+0.12","+0.71",
"Kieran Trippier","engENG","DF,FW","Atlético Madrid","esLa Liga","30","1990","15","976","65","28.5","10.8","12","73","7","3","33","1","1.73","13","13","0","0.00","-0.81","12.8","7.9","+4.9","+0.45","-0.14",
"William Troost-Ekong","ngNGA","DF","Watford","engPremier League","27","1993","17","1,390","82","40.6","15.4","15","90","15","2","20","11","0.76","19","30","-11","-0.71","+0.71","17.5","27.4","-9.9","-0.64","0.00",
"Leandro Trossard","beBEL","FW,MF","Brighton","engPremier League","26","1994","34","2,805","83","82.0","31.2","32","86","23","2","33","1","1.29","33","33","0","0.00","+0.29","39.0","36.3","+2.7","+0.09","-0.01",
"Alexis Trouillet","frFRA","MF","Nice","frLigue 1","20","2000","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Adrien Truffert","frFRA","DF","Rennes","frLigue 1","19","2001","30","1,639","55","47.9","18.2","18","81","9","12","16","6","1.70","42","24","+18","+0.99","-0.22","30.7","22.4","+8.2","+0.45","-0.13",
