Name, Nation, Position, Club, League, Age, YearBorn,MP,Mins,Mn/MP,Min%, 90s,Starts,Mn/Start,CompleteMatches,Subs,Mn/Sub, unusedSub, PointsPerMatch, GoalsScoredOnPitch,GoalsAllowedOnPitch,Scored-Allowed, Scored-Allowed90,gOnOffPlusMinus90,XgGoalsScoredOnPitch,XgGoalsAllowedOnPitch,XgScored-Allowed, XgScored-Allowed90, XgOnOffPlusMinus90
"Chris Smalling","engENG","DF","Manchester Utd","engPremier League","28","1989","24","2,127","89","62.2","23.6","24","89","23","0","","4","1.58","35","36","-1","-0.04","-0.88","35.3","31.8","+3.5","+0.15","-0.37",
"Dennis Smarsch","deGER","GK","Hertha BSC","deBundesliga","19","1999","0","","","","","0","","0","0","","6","","","","","","","","","","","",
"Adam Smith","engENG","DF,MF","Bournemouth","engPremier League","27","1991","25","2,066","83","60.4","23.0","25","83","18","0","","0","1.44","37","32","+5","+0.22","+1.48","34.6","30.9","+3.6","+0.16","+0.66",
"Emile Smith Rowe","engENG","FW,MF","Arsenal","engPremier League","18","2000","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Emile Smith Rowe","engENG","MF","RB Leipzig","deBundesliga","18","2000","3","29","10","0.9","0.3","0","","0","3","9","1","1.33","1","1","0","0.00","-1.01","1.3","0.5","+0.8","+2.47","+1.75",
"Tommy Smith","engENG","DF","Huddersfield","engPremier League","26","1992","15","1,141","76","33.4","12.7","13","82","11","2","36","10","0.33","11","35","-24","-1.89","-0.71","10.6","26.3","-15.6","-1.23","-0.58",
"Alex Smithies","engENG","GK","Cardiff City","engPremier League","28","1990","0","","","","","0","","0","0","","26","","","","","","","","","","","",
"Robert Snodgrass","sctSCO","MF","West Ham","engPremier League","30","1987","33","2,220","67","64.9","24.7","25","82","15","8","23","3","1.30","32","33","-1","-0.04","+0.11","30.4","37.4","-7.0","-0.28","+0.26",
"Cédric Soares","ptPOR","DF","Southampton","engPremier League","26","1991","18","1,495","83","43.7","16.6","16","88","15","2","44","0","0.89","15","31","-16","-0.96","-0.78","18.8","24.8","-6.0","-0.36","-0.26",
"Cédric Soares","ptPOR","DF","Inter","itSerie A","26","1991","4","259","65","7.6","2.9","3","86","2","1","1","13","2.25","4","1","+3","+1.04","+0.44","3.6","1.1","+2.5","+0.87","+0.22",
"Ramadan Sobhi","egEGY","FW,MF","Huddersfield","engPremier League","21","1997","4","79","20","2.3","0.9","0","","0","4","19","5","0.00","0","2","-2","-2.28","-0.88","0.5","2.0","-1.5","-1.77","-0.94",
"Marcel Sobottka","deGER","MF","Düsseldorf","deBundesliga","24","1994","14","942","67","30.8","10.5","11","79","6","3","25","0","1.21","11","16","-5","-0.48","-0.01","14.4","19.1","-4.7","-0.45","0.00",
"Rubén Sobrino","esESP","FW,MF","Alavés","esLa Liga","26","1992","20","965","48","28.2","10.7","10","78","3","10","19","0","1.45","11","13","-2","-0.19","+0.14","11.8","14.7","-2.8","-0.26","+0.08",
"Rubén Sobrino","esESP","FW,MF","Valencia","esLa Liga","26","1992","4","193","48","5.6","2.1","2","75","1","2","22","5","0.50","2","3","-1","-0.47","-0.94","2.4","3.0","-0.6","-0.30","-0.81",
"Danilo Soddimo","itITA","MF,FW","Frosinone","itSerie A","30","1987","10","252","25","7.4","2.8","1","90","1","9","18","7","0.20","1","8","-7","-2.50","-1.56","2.6","6.2","-3.5","-1.26","-0.71",
"Alex Sola","esESP","DF","Real Sociedad","esLa Liga","19","1999","1","90","90","2.6","1.0","1","90","1","0","","0","3.00","3","0","+3","+3.00","+3.11","1.7","1.2","+0.5","+0.52","+0.50",
"Dominic Solanke","engENG","FW,MF","Bournemouth","engPremier League","20","1997","10","347","35","10.1","3.9","2","79","0","8","24","1","0.90","6","5","+1","+0.26","+0.70","8.0","6.5","+1.4","+0.38","+0.53",
"Andrés Solano","coCOL","DF","Atlético Madrid","esLa Liga","20","1998","1","45","45","1.3","0.5","1","45","0","0","","2","3.00","0","0","0","0.00","-0.69","0.2","0.0","+0.2","+0.33","+0.19",
"Carlos Soler","esESP","MF","Valencia","esLa Liga","21","1997","31","2,460","79","71.9","27.3","27","85","18","4","42","6","1.74","35","26","+9","+0.33","-0.33","44.4","30.2","+14.2","+0.52","+0.19",
"Oumar Solet","frFRA","DF","Lyon","frLigue 1","18","2000","1","59","59","1.7","0.7","1","59","0","0","","7","1.00","0","1","-1","-1.53","-2.17","0.8","0.2","+0.6","+0.87","+0.09",
"Yann Sommer","chSUI","GK","Gladbach","deBundesliga","29","1988","34","3,060","90","100.0","34.0","34","90","34","0","","0","1.62","55","42","+13","+0.38","","52.2","52.3","0.0","0.00","",
"Matteo Soncin","itITA","GK","Milan","itSerie A","17","2001","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Kévin Soni","cmCMR","FW,DF","Girona","esLa Liga","20","1998","5","82","16","2.4","0.9","1","49","0","4","8","4","0.60","0","2","-2","-2.20","-1.82","1.6","1.4","+0.2","+0.20","+0.46",
"Jérémy Sorbon","frFRA","DF","Guingamp","frLigue 1","34","1983","33","2,647","80","77.4","29.4","29","89","28","4","16","5","0.73","21","50","-29","-0.99","+0.29","33.6","40.5","-6.9","-0.23","+0.47",
"Oliver Sorg","deGER","DF","Hannover 96","deBundesliga","28","1990","19","1,580","83","51.6","17.6","18","87","14","1","13","6","0.58","15","34","-19","-1.08","+0.19","19.8","32.0","-12.2","-0.69","+0.42",
"David Soria","esESP","GK","Getafe","esLa Liga","25","1993","37","3,330","90","97.4","37.0","37","90","37","0","","0","1.51","46","34","+12","+0.32","-0.68","44.8","42.7","+2.1","+0.06","-0.42",
"Juan Soriano","esESP","GK","Sevilla","esLa Liga","20","1997","4","359","90","10.5","4.0","4","90","3","0","","32","3.00","10","2","+8","+2.01","+1.80","7.9","3.8","+4.0","+1.01","+0.50",
"Roberto Soriano","itITA","MF","Torino","itSerie A","27","1991","11","468","43","13.7","5.2","6","69","1","5","10","8","1.45","4","6","-2","-0.38","-0.90","5.1","3.9","+1.2","+0.23","+0.30",
"Roberto Soriano","itITA","MF","Bologna","itSerie A","27","1991","17","1,489","88","43.5","16.5","17","88","11","0","","1","1.82","27","20","+7","+0.42","+1.12","25.9","18.2","+7.7","+0.47","+0.93",
"Stefano Sorrentino","itITA","GK","Chievo","itSerie A","39","1979","31","2,789","90","81.5","31.0","31","90","30","0","","0","0.45","21","60","-39","-1.26","+0.31","32.1","48.5","-16.3","-0.53","+0.61",
"Borna Sosa","hrCRO","DF,MF","Stuttgart","deBundesliga","20","1998","12","616","51","20.1","6.8","7","84","6","5","5","5","0.92","5","11","-6","-0.88","+0.30","9.5","12.2","-2.7","-0.39","+0.25",
"Sebastian Soto","usUSA","MF,FW","Hannover 96","deBundesliga","18","2000","3","29","10","0.9","0.3","0","","0","3","9","0","0.33","0","0","0","0.00","+1.19","0.1","0.7","-0.5","-1.63","-0.74",
"Riccardo Sottil","itITA","FW,MF","Fiorentina","itSerie A","19","1999","2","20","10","0.6","0.2","0","","0","2","10","11","0.50","0","0","0","0.00","-0.05","0.4","0.1","+0.3","+1.16","+0.82",
"Pape Souaré","snSEN","DF","Crystal Palace","engPremier League","28","1990","1","1","1","0.0","0.0","0","","0","1","0","0","3.00","0","0","0","0.00","+0.05","0.1","0.0","+0.1","+4.62","+4.68",
"Mazire Soula","frFRA","FW","Angers","frLigue 1","20","1998","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Adama Soumaoro","frFRA","DF","Lille","frLigue 1","26","1992","20","1,723","86","50.4","19.1","20","86","17","0","","2","2.10","35","19","+16","+0.84","-0.17","30.3","21.9","+8.4","+0.44","-0.04",
"Boubakary Soumaré","frFRA","MF","Lille","frLigue 1","19","1999","18","564","31","16.5","6.3","5","90","5","13","9","15","2.00","19","7","+12","+1.91","+1.19","13.9","9.1","+4.8","+0.76","+0.37",
"Martin Sourzac","frFRA","GK","Nîmes","frLigue 1","26","1992","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Çağlar Söyüncü","trTUR","DF","Leicester City","engPremier League","22","1996","6","372","62","10.9","4.1","4","88","3","2","11","9","1.50","5","4","+1","+0.24","+0.18","8.0","4.9","+3.2","+0.76","+0.60",
"Julián Speroni","arARG","GK","Crystal Palace","engPremier League","39","1979","1","90","90","2.6","1.0","1","90","1","0","","4","0.00","3","4","-1","-1.00","-0.97","0.7","2.6","-1.9","-1.91","-1.89",
"Marco Spina","itITA","MF","SPAL","itSerie A","18","2000","0","","","","","0","","0","0","","5","","","","","","","","","","","",
"Leonardo Spinazzola","itITA","DF","Juventus","itSerie A","25","1993","10","601","60","17.6","6.7","6","85","5","4","23","17","1.50","12","11","+1","+0.15","-1.10","9.6","6.4","+3.3","+0.49","-0.21",
"Nicolás Spolli","arARG","DF","Genoa","itSerie A","35","1983","7","538","77","15.7","6.0","7","77","5","0","","5","1.71","9","12","-3","-0.50","-0.03","6.9","9.3","-2.4","-0.41","-0.28",
"Marco Sportiello","itITA","GK","Frosinone","itSerie A","26","1992","35","3,150","90","92.1","35.0","35","90","35","0","","0","0.69","28","64","-36","-1.03","+0.30","34.1","58.2","-24.1","-0.69","-1.04",
"Mattia Sprocati","itITA","FW,MF","Parma","itSerie A","25","1993","16","644","40","18.8","7.2","5","83","2","11","21","21","0.69","9","10","-1","-0.14","+0.48","8.7","11.0","-2.3","-0.33","+0.41",
"Bassem Srarfi","tnTUN","FW,MF","Nice","frLigue 1","21","1997","22","817","37","23.9","9.1","8","74","1","14","16","8","0.91","5","9","-4","-0.44","-0.41","13.9","9.5","+4.4","+0.48","+0.76",
"Darijo Srna","hrCRO","DF","Cagliari","itSerie A","36","1982","26","2,087","80","61.0","23.2","24","86","19","2","18","7","1.04","20","34","-14","-0.60","-0.33","23.0","40.3","-17.3","-0.75","-0.57",
"Kostas Stafylidis","grGRE","DF","Augsburg","deBundesliga","24","1993","12","920","77","30.1","10.2","11","81","8","1","33","2","1.08","19","24","-5","-0.49","+0.14","13.1","18.8","-5.8","-0.56","-0.14",
"Benjamin Stambouli","frFRA","DF,MF","Schalke 04","deBundesliga","27","1990","21","1,763","84","57.6","19.6","20","87","19","1","20","1","1.24","29","31","-2","-0.10","+1.01","28.5","31.2","-2.7","-0.14","-0.02",
"Jozo Stanić","hrCRO","MF","Augsburg","deBundesliga","19","1999","1","3","3","0.1","0.0","0","","0","1","2","6","0.00","0","0","0","0.00","+0.59","0.0","0.0","0.0","0.00","+0.46",
"Junior Stanislas","engENG","MF,FW","Bournemouth","engPremier League","28","1989","23","1,031","45","30.1","11.5","11","76","3","12","16","0","1.13","12","24","-12","-1.05","-0.97","15.4","17.4","-2.0","-0.18","-0.11",
"Niklas Stark","deGER","DF","Hertha BSC","deBundesliga","23","1995","22","1,868","85","61.0","20.8","22","85","19","0","","1","1.23","29","31","-2","-0.10","+0.36","31.2","39.7","-8.5","-0.41","-0.26",
"Timo Stavitski","fiFIN","MF,FW","Caen","frLigue 1","19","1999","1","14","14","0.4","0.2","0","","0","1","14","1","0.00","0","1","-1","-6.43","-5.79","0.0","1.1","-1.1","-6.87","-6.03",
"Jason Steele","engENG","GK","Brighton","engPremier League","27","1990","0","","","","","0","","0","0","","13","","","","","","","","","","","",
"Renato Steffen","chSUI","FW,MF","Wolfsburg","deBundesliga","26","1991","31","1,503","48","49.1","16.7","18","74","3","13","13","2","1.65","29","28","+1","+0.06","-0.58","22.8","23.2","-0.4","-0.02","0.00",
"Maarten Stekelenburg","nlNED","GK","Everton","engPremier League","35","1982","0","","","","","0","","0","0","","38","","","","","","","","","","","",
"Marc Stendera","deGER","MF","Eint Frankfurt","deBundesliga","22","1995","7","110","16","3.6","1.2","0","","0","7","15","5","2.43","6","1","+5","+4.09","+3.88","4.9","0.9","+4.0","+3.29","+3.21",
"Pascal Stenzel","deGER","DF,MF","Freiburg","deBundesliga","22","1996","21","1,449","69","47.4","16.1","16","81","9","5","31","9","0.86","18","31","-13","-0.81","-0.70","18.8","33.2","-14.4","-0.89","-0.57",
"Dale Stephens","engENG","MF","Brighton","engPremier League","29","1989","30","2,485","83","72.7","27.6","29","85","26","1","11","1","0.83","26","45","-19","-0.69","-0.11","26.3","44.5","-18.2","-0.66","-0.11",
"Jack Stephens","engENG","DF","Southampton","engPremier League","24","1994","24","1,700","71","49.7","18.9","19","85","17","5","15","8","1.04","18","35","-17","-0.90","-0.74","21.7","28.4","-6.7","-0.35","-0.28",
"Mariusz Stępiński","plPOL","FW","Chievo","itSerie A","23","1995","35","2,476","71","72.4","27.5","27","84","18","8","27","2","0.51","20","59","-39","-1.42","-0.37","25.8","43.6","-17.8","-0.65","-0.03",
"Kazaiah Sterling","engENG","FW","Tottenham","engPremier League","19","1998","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Raheem Sterling","engENG","FW","Manchester City","engPremier League","23","1994","34","2,771","82","81.0","30.8","31","86","22","3","30","4","2.53","75","19","+56","+1.82","-0.40","63.2","19.7","+43.4","+1.41","-0.84",
"Jamie Sterry","engENG","DF,MF","Newcastle Utd","engPremier League","22","1995","0","","","","","0","","0","0","","4","","","","","","","","","","","",
"Niclas Stierlin","deGER","MF","RB Leipzig","deBundesliga","18","2000","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Ognjen Stijepović","meMNE","MF","Sampdoria","itSerie A","18","1999","0","","","","","0","","0","0","","4","","","","","","","","","","","",
"Lars Stindl","deGER","FW,MF","Gladbach","deBundesliga","29","1988","21","1,508","72","49.3","16.8","19","79","12","2","6","1","1.76","27","23","+4","+0.24","-0.28","22.5","23.0","-0.5","-0.03","-0.05",
"Kevin Stöger","atAUT","MF","Düsseldorf","deBundesliga","24","1993","25","2,118","85","69.2","23.5","24","88","20","1","10","6","1.48","41","46","-5","-0.21","+0.84","34.8","42.6","-7.8","-0.33","+0.38",
"Alexander Stolz","deGER","GK","Hoffenheim","deBundesliga","34","1983","0","","","","","0","","0","0","","22","","","","","","","","","","","",
"John Stones","engENG","DF","Manchester City","engPremier League","24","1994","24","1,764","74","51.6","19.6","20","87","18","4","7","10","2.42","48","15","+33","+1.68","-0.44","41.5","14.9","+26.7","+1.36","-0.43",
"Thomas Strakosha","alALB","GK","Lazio","itSerie A","23","1995","35","3,150","90","92.1","35.0","35","90","35","0","","0","1.57","50","39","+11","+0.31","+0.65","55.6","40.8","+14.9","+0.42","+0.89",
"Ivan Strinić","hrCRO","DF","Milan","itSerie A","31","1987","0","","","","","0","","0","0","","7","","","","","","","","","","","",
"Tobias Strobl","deGER","MF,DF","Gladbach","deBundesliga","28","1990","29","2,293","79","74.9","25.5","26","86","21","3","17","5","1.66","40","27","+13","+0.51","+0.51","41.6","38.8","+2.9","+0.11","+0.45",
"Kevin Strootman","nlNED","MF","Roma","itSerie A","28","1990","1","90","90","2.6","1.0","1","90","1","0","","0","3.00","1","0","+1","+1.00","+0.54","1.2","0.6","+0.6","+0.58","+0.27",
"Kevin Strootman","nlNED","MF","Marseille","frLigue 1","28","1990","28","1,942","69","56.8","21.6","21","88","17","7","15","3","1.54","31","34","-3","-0.14","-0.81","29.0","27.5","+1.5","+0.07","-0.27",
"Jens Stryger Larsen","dkDEN","DF","Udinese","itSerie A","27","1991","36","3,234","90","94.6","35.9","36","90","34","0","","0","1.08","36","51","-15","-0.42","-0.90","40.7","54.7","-14.1","-0.39","+1.13",
"Cristhian Stuani","uyURU","FW","Girona","esLa Liga","31","1986","32","2,729","85","79.8","30.3","30","89","26","2","25","0","0.97","29","40","-11","-0.36","+0.29","36.1","37.1","-1.0","-0.03","+1.03",
"Leo Štulac","siSVN","MF","Parma","itSerie A","23","1994","26","1,452","56","42.5","16.1","17","81","10","9","9","5","1.19","15","19","-4","-0.25","+0.48","15.6","29.2","-13.6","-0.84","-0.31",
"Stefano Sturaro","itITA","MF,FW","Genoa","itSerie A","25","1993","5","213","43","6.2","2.4","4","48","0","1","21","4","0.80","2","5","-3","-1.27","-0.85","2.3","3.8","-1.5","-0.64","-0.50",
"Daniel Sturridge","engENG","FW,MF","Liverpool","engPremier League","28","1989","18","509","28","14.9","5.7","4","89","3","14","11","17","2.39","17","5","+12","+2.12","+0.42","10.7","6.3","+4.4","+0.77","-0.48",
"Damián Suárez","uyURU","DF","Getafe","esLa Liga","30","1988","36","3,240","90","94.7","36.0","36","90","36","0","","0","1.47","43","34","+9","+0.25","-1.75","42.4","40.5","+1.9","+0.05","-0.31",
"Denis Suárez","esESP","MF,FW","Arsenal","engPremier League","24","1994","4","71","18","2.1","0.8","0","","0","4","17","4","2.25","1","1","0","0.00","-0.59","0.1","2.0","-1.9","-2.38","-2.58",
"Denis Suárez","esESP","MF,DF","Barcelona","esLa Liga","24","1994","2","19","10","0.6","0.2","0","","0","2","9","7","3.00","1","0","+1","+4.74","+3.33","1.0","0.3","+0.7","+3.13","+2.34",
"Leonardo Suárez","arARG","FW,MF","Valladolid","esLa Liga","22","1996","12","517","43","15.1","5.7","7","68","1","5","9","6","1.33","5","3","+2","+0.35","+1.00","5.0","6.8","-1.8","-0.31","+0.18",
"Luis Suárez","uyURU","FW","Barcelona","esLa Liga","31","1987","33","2,827","86","82.7","31.4","31","89","27","2","30","0","2.39","81","29","+52","+1.66","+1.35","67.6","37.3","+30.3","+0.96","+0.94",
"Mario Suárez","esESP","MF","Rayo Vallecano","esLa Liga","31","1987","14","1,026","73","30.0","11.4","11","87","8","3","25","1","0.64","10","24","-14","-1.23","-0.66","13.3","21.1","-7.8","-0.69","-0.55",
"Mathías Suárez","uyURU","DF","Montpellier","frLigue 1","22","1996","10","550","55","16.1","6.1","7","67","2","3","27","4","1.90","8","10","-2","-0.33","-0.73","8.6","7.0","+1.5","+0.25","+0.04",
"Danijel Subašić","hrCRO","GK","Monaco","frLigue 1","33","1984","14","1,136","81","33.2","12.6","14","81","12","0","","0","1.21","14","12","+2","+0.16","+0.99","17.3","13.8","+3.5","+0.28","+0.52",
"Neven Subotić","rsSRB","DF","Saint-Étienne","frLigue 1","29","1988","26","2,149","83","62.8","23.9","26","83","22","0","","0","1.62","37","32","+5","+0.21","-0.71","38.2","30.7","+7.5","+0.31","+0.40",
"Isaac Success","ngNGA","FW,MF","Watford","engPremier League","22","1996","30","1,052","35","30.8","11.7","9","83","3","21","15","3","1.13","14","21","-7","-0.60","-0.60","16.7","17.1","-0.4","-0.04","+0.36",
"Niklas Süle","deGER","DF","Bayern Munich","deBundesliga","22","1995","31","2,654","86","86.7","29.5","29","90","29","2","21","3","2.23","73","29","+44","+1.49","-1.17","75.2","22.7","+52.5","+1.78","+0.46",
"Ki Sung-yueng","krKOR","MF","Newcastle Utd","engPremier League","29","1989","18","1,302","72","38.1","14.5","14","86","10","4","23","6","1.39","17","20","-3","-0.21","-0.08","15.5","20.6","-5.1","-0.35","+0.04",
"Andrew Surman","engENG","MF","Bournemouth","engPremier League","31","1986","18","1,439","80","42.1","16.0","16","89","15","2","6","12","1.06","16","37","-21","-1.31","-1.63","15.9","26.3","-10.4","-0.65","-0.94",
"Sam Surridge","engENG","MF,FW","Bournemouth","engPremier League","20","1998","2","13","7","0.4","0.1","0","","0","2","6","8","0.00","0","0","0","0.00","+0.37","0.5","0.1","+0.4","+2.97","+3.09",
"Markel Susaeta","esESP","FW,MF","Athletic Club","esLa Liga","30","1987","22","1,379","63","40.3","15.3","15","79","6","7","27","11","1.09","16","18","-2","-0.13","-0.04","17.4","19.7","-2.3","-0.15","-0.15",
"Suso","esESP","FW,MF","Milan","itSerie A","24","1993","35","3,018","86","88.2","33.5","35","86","22","0","","1","1.80","51","33","+18","+0.54","+0.31","42.6","36.5","+6.1","+0.18","-0.17",
"Markus Suttner","atAUT","DF,MF","Brighton","engPremier League","31","1987","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Markus Suttner","atAUT","DF,MF","Düsseldorf","deBundesliga","31","1987","6","489","82","16.0","5.4","6","82","4","0","","6","1.17","10","9","+1","+0.18","+0.78","8.6","12.3","-3.7","-0.67","-0.27",
"Mattias Svanberg","seSWE","MF","Bologna","itSerie A","19","1999","23","1,176","51","34.4","13.1","13","76","5","10","19","14","1.09","15","24","-9","-0.69","-0.73","14.4","19.2","-4.7","-0.36","-0.46",
"Sanasi Sy","frFRA","MF","Amiens","frLigue 1","19","1999","1","1","1","0.0","0.0","0","","0","1","1","8","0.00","0","0","0","0.00","+0.55","0.0","0.0","0.0","0.00","+0.38",
"Seydou Sy","snSEN","GK","Monaco","frLigue 1","22","1995","3","226","75","6.6","2.5","2","90","2","1","46","12","0.33","4","7","-3","-1.19","-0.74","4.2","3.3","+0.9","+0.36","+0.46",
