Name, Nation, Position, Club, League, Age, YearBorn,MP,Mins,Mn/MP,Min%, 90s,Starts,Mn/Start,CompleteMatches,Subs,Mn/Sub, unusedSub, PointsPerMatch, GoalsScoredOnPitch,GoalsAllowedOnPitch,Scored-Allowed, Scored-Allowed90,gOnOffPlusMinus90,XgGoalsScoredOnPitch,XgGoalsAllowedOnPitch,XgScored-Allowed, XgScored-Allowed90, XgOnOffPlusMinus90
"Mark Flekken","nlNED","GK","Freiburg","deBundesliga","29","1993","34","3,060","90","100.0","34.0","34","90","34","0","","0","1.74","51","44","+7","+0.21","","47.9","48.8","-0.9","-0.03","",
"Junior Flemmings","jmJAM","FW,MF","Toulouse","frLigue 1","26","1996","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Florian Flick","deGER","MF","Schalke 04","deBundesliga","22","2000","8","512","64","16.7","5.7","5","85","4","3","30","7","0.63","6","12","-6","-1.05","0.00","6.7","7.8","-1.1","-0.19","+0.39",
"Alexis Flips","frFRA","FW,MF","Reims","frLigue 1","22","2000","33","1,978","60","57.8","22.0","28","68","4","5","17","3","1.45","28","23","+5","+0.23","+0.54","37.4","29.3","+8.0","+0.37","+0.32",
"Alessandro Florenzi","itITA","DF","Milan","itSerie A","31","1991","6","203","34","5.9","2.3","2","73","1","4","14","8","1.33","3","1","+2","+0.89","+0.36","4.1","1.9","+2.2","+0.99","+0.56",
"Romano Floriani","itITA","DF,MF","Lazio","itSerie A","19","2003","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Phil Foden","engENG","FW","Manchester City","engPremier League","22","2000","32","1,842","58","53.9","20.5","22","77","11","10","15","1","2.31","49","16","+33","+1.61","+0.02","39.6","17.7","+21.9","+1.07","-0.33",
"Seko Fofana","ciCIV","MF","Lens","frLigue 1","27","1995","35","3,073","88","89.9","34.1","34","89","28","1","45","1","2.20","58","25","+33","+0.97","-0.59","57.5","36.5","+21.0","+0.62","+0.05",
"Wesley Fofana","frFRA","DF","Leicester City","engPremier League","21","2000","2","180","90","5.3","2.0","2","90","2","0","","0","0.50","4","6","-2","-1.00","-0.58","1.1","3.5","-2.4","-1.22","-0.93",
"Wesley Fofana","frFRA","DF","Chelsea","engPremier League","21","2000","15","1,183","79","34.6","13.1","12","85","7","3","54","1","1.00","13","18","-5","-0.38","-0.22","17.9","18.9","-0.9","-0.07","+0.01",
"Yahia Fofana","ciCIV","GK","Angers","frLigue 1","21","2000","11","990","90","28.9","11.0","11","90","11","0","","16","0.91","12","19","-7","-0.64","+0.88","12.8","15.4","-2.6","-0.23","+0.44",
"Youssouf Fofana","frFRA","MF","Monaco","frLigue 1","23","1999","36","3,086","86","90.2","34.3","35","87","32","1","45","0","1.78","65","48","+17","+0.50","+1.84","56.5","45.3","+11.2","+0.33","+0.95",
"Thomas Foket","beBEL","DF","Reims","frLigue 1","27","1994","24","1,976","82","57.8","22.0","23","85","16","1","13","0","1.46","28","25","+3","+0.14","+0.32","34.8","30.8","+4.0","+0.18","-0.12",
"Alessandro Fontanarosa","itITA","DF","Inter","itSerie A","19","2003","0","","","","","0","","0","0","","7","","","","","","","","","","","",
"José Fonte","ptPOR","DF","Lille","frLigue 1","38","1983","31","2,592","84","75.8","28.8","30","86","28","1","14","2","1.61","41","30","+11","+0.38","-0.71","50.6","32.7","+17.9","+0.62","-0.50",
"Pablo Fornals","esESP","FW,MF","West Ham","engPremier League","26","1996","32","1,503","47","43.9","16.7","17","75","3","15","16","6","1.09","18","28","-10","-0.60","-0.46","19.7","24.6","-5.0","-0.30","-0.35",
"Emil Forsberg","seSWE","MF,FW","RB Leipzig","deBundesliga","30","1991","30","1,482","49","48.4","16.5","16","72","2","14","23","3","1.87","28","26","+2","+0.12","-1.08","26.8","23.7","+3.1","+0.19","-1.08",
"Adam Forshaw","engENG","MF","Leeds United","engPremier League","30","1991","12","479","40","14.0","5.3","5","68","1","7","20","4","0.50","4","13","-9","-1.69","-1.05","4.4","12.1","-7.7","-1.45","-1.08",
"Fraser Forster","engENG","GK","Tottenham","engPremier League","34","1988","14","1,215","87","35.5","13.5","13","90","13","1","45","24","1.29","26","24","+2","+0.15","-0.06","21.4","18.8","+2.6","+0.19","0.00",
"Philipp Förster","deGER","MF","Bochum","deBundesliga","27","1995","25","1,309","52","42.8","14.5","15","72","2","10","23","6","1.12","23","28","-5","-0.34","+1.04","18.1","23.5","-5.4","-0.37","+0.68",
"Steven Fortes","cvCPV","DF","Lens","frLigue 1","30","1992","1","7","7","0.2","0.1","0","","0","1","7","10","3.00","2","0","+2","+25.71","+24.74","0.4","0.0","+0.4","+4.67","+4.07",
"Fortuño","esESP","GK","Espanyol","esLa Liga","20","2001","0","","","","","0","","0","0","","5","","","","","","","","","","","",
"Timothy Fosu-Mensah","nlNED","DF","Leverkusen","deBundesliga","24","1998","11","191","17","6.2","2.1","1","53","0","10","14","19","2.27","5","2","+3","+1.41","+1.26","3.3","1.9","+1.4","+0.64","+0.42",
"Dimitri Foulquier","frFRA","DF","Valencia","esLa Liga","29","1993","30","1,738","58","50.8","19.3","17","88","15","13","19","8","1.17","17","24","-7","-0.36","-0.58","19.8","25.3","-5.5","-0.28","-0.89",
"Juan Foyth","arARG","DF","Villarreal","esLa Liga","24","1998","24","1,958","82","57.3","21.8","22","86","17","2","36","3","1.92","41","24","+17","+0.78","+0.66","36.7","30.1","+6.6","+0.30","-0.01",
"Gianluca Frabotta","itITA","DF","Lecce","itSerie A","23","1999","0","","","","","0","","0","0","","4","","","","","","","","","","","",
"Raphael Framberger","deGER","DF,FW","Augsburg","deBundesliga","26","1995","3","176","59","5.8","2.0","2","80","0","1","17","8","0.33","2","6","-4","-2.05","-1.51","1.0","3.9","-2.9","-1.46","-0.80",
"Tyrese Francois","auAUS","FW","Fulham","engPremier League","22","2000","1","1","1","0.0","0.0","0","","0","1","1","6","1.00","0","0","0","0.00","-0.05","0.0","0.0","0.0","0.00","+0.46",
"Noah Francoise","frFRA","MF","Rennes","frLigue 1","19","2003","0","","","","","0","","0","0","","4","","","","","","","","","","","",
"Bartol Franjić","hrCRO","MF","Wolfsburg","deBundesliga","22","2000","5","227","45","7.4","2.5","3","71","0","2","7","10","1.80","3","5","-2","-0.79","-1.14","2.4","4.0","-1.6","-0.63","-0.68",
"Przemysław Frankowski","plPOL","DF,MF","Lens","frLigue 1","27","1995","37","2,833","77","82.8","31.5","31","85","18","6","32","0","2.19","57","21","+36","+1.14","+0.68","52.8","35.6","+17.1","+0.54","-0.39",
"Nathan Fraser","ieIRL","FW","Wolves","engPremier League","17","2005","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Ryan Fraser","sctSCO","FW","Newcastle Utd","engPremier League","28","1994","8","313","39","9.2","3.5","3","67","0","5","22","8","1.63","3","3","0","0.00","-1.01","5.8","3.3","+2.5","+0.71","-0.15",
"Davide Frattesi","itITA","MF","Sassuolo","itSerie A","22","1999","36","2,873","80","84.0","31.9","35","81","15","1","33","1","1.22","40","47","-7","-0.22","+0.93","43.4","40.3","+3.2","+0.10","+0.31",
"Oscar Fraulo","dkDEN","FW,MF","Gladbach","deBundesliga","18","2003","2","8","4","0.3","0.1","0","","0","2","4","13","0.00","0","0","0","0.00","+0.09","0.1","0.2","-0.1","-0.89","-0.85",
"Fred","brBRA","MF","Manchester Utd","engPremier League","29","1993","35","1,249","36","36.5","13.9","12","74","6","23","16","3","1.97","24","22","+2","+0.14","-0.39","27.7","22.2","+5.6","+0.40","-0.08",
"Ryan Fredericks","engENG","DF","Bournemouth","engPremier League","29","1992","12","533","44","15.6","5.9","5","74","1","7","23","2","1.00","11","11","0","0.00","+1.06","6.7","10.0","-3.3","-0.55","+0.14",
"Iván Fresneda","esESP","DF","Valladolid","esLa Liga","17","2004","22","1,743","79","51.0","19.4","18","85","15","4","51","12","0.86","20","34","-14","-0.72","+0.14","19.9","35.8","-15.9","-0.81","-0.22",
"Remo Freuler","chSUI","MF","Nott'ham Forest","engPremier League","30","1992","28","2,161","77","63.2","24.0","24","84","16","4","38","8","0.82","17","47","-30","-1.25","-1.25","22.9","41.5","-18.5","-0.77","-0.31",
"Michael Frey","chSUI","FW","Schalke 04","deBundesliga","28","1994","15","868","58","28.4","9.6","10","74","1","5","25","4","1.00","8","19","-11","-1.14","-0.11","10.9","16.7","-5.8","-0.60","-0.12",
"Marco Friedl","atAUT","DF","Werder Bremen","deBundesliga","24","1998","30","2,594","86","84.8","28.8","30","86","27","0","","0","1.07","45","54","-9","-0.31","+0.46","35.1","42.3","-7.2","-0.25","+0.64",
"Marvin Friedrich","deGER","DF","Gladbach","deBundesliga","26","1995","23","1,248","54","40.8","13.9","13","90","13","10","8","10","1.30","27","29","-2","-0.14","-0.09","22.0","25.1","-3.1","-0.23","-0.32",
"Jeremie Frimpong","nlNED","DF,MF","Leverkusen","deBundesliga","21","2000","34","2,708","80","88.5","30.1","32","82","16","2","41","0","1.47","50","40","+10","+0.33","+0.84","46.3","36.7","+9.6","+0.32","+0.59",
"Leo Fuhr Hjelde","noNOR","DF","Leeds United","engPremier League","18","2003","0","","","","","0","","0","0","","5","","","","","","","","","","","",
"Chris Führich","deGER","FW,MF","Stuttgart","deBundesliga","24","1998","33","1,884","57","61.6","20.9","21","72","1","12","31","0","0.91","27","35","-8","-0.38","-0.08","27.8","28.7","-0.9","-0.04","-0.30",
"Toni Fuidias","esESP","GK","Girona","esLa Liga","21","2001","0","","","","","0","","0","0","","35","","","","","","","","","","","",
"Angelo Fulgini","frFRA","MF,FW","Lens","frLigue 1","25","1996","17","858","50","25.1","9.5","12","65","0","5","15","0","2.29","22","6","+16","+1.68","+0.87","16.9","7.9","+9.0","+0.95","+0.45",
"Angelo Fulgini","frFRA","MF","Mainz 05","deBundesliga","25","1996","16","525","33","17.2","5.8","5","56","0","11","22","2","1.19","5","11","-6","-1.03","-1.21","6.4","10.2","-3.7","-0.64","-0.54",
"Niclas Füllkrug","deGER","FW","Werder Bremen","deBundesliga","29","1993","28","2,477","88","80.9","27.5","28","88","26","0","","1","1.18","41","46","-5","-0.18","+1.05","32.3","40.3","-8.0","-0.29","+0.29",
"Diego Fuoli","esESP","GK","Almería","esLa Liga","24","1997","0","","","","","0","","0","0","","15","","","","","","","","","","","",
"James Furlong","ieIRL","DF,MF","Brighton","engPremier League","20","2002","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Matteo Gabbia","itITA","DF","Milan","itSerie A","22","1999","12","613","51","17.9","6.8","6","87","5","6","16","24","1.92","11","14","-3","-0.44","-1.21","10.3","10.4","-0.1","-0.02","-0.59",
"Manolo Gabbiadini","itITA","FW,MF","Sampdoria","itSerie A","30","1991","35","2,354","67","68.8","26.2","27","79","11","8","29","2","0.49","19","49","-30","-1.15","+0.29","26.1","47.2","-21.1","-0.81","+0.13",
"Gianluca Gaetano","itITA","MF","Napoli","itSerie A","22","2000","8","76","10","2.2","0.8","0","","0","8","10","25","2.75","4","0","+4","+4.74","+3.53","2.1","0.5","+1.6","+2.13","+1.29",
"Roberto Gagliardini","itITA","MF","Inter","itSerie A","28","1994","19","783","41","22.9","8.7","7","81","5","12","18","16","2.32","16","9","+7","+0.80","+0.05","11.8","10.2","+1.5","+0.18","-0.85",
"Adolfo Gaich","arARG","FW","Hellas Verona","itSerie A","23","1999","16","726","45","21.2","8.1","8","67","1","8","24","2","1.06","7","13","-6","-0.74","-0.01","8.5","9.7","-1.2","-0.14","+0.29",
"Cody Gakpo","nlNED","FW,MF","Liverpool","engPremier League","23","1999","21","1,458","69","42.6","16.2","17","81","6","4","22","0","1.86","32","19","+13","+0.80","+0.11","32.9","19.2","+13.7","+0.84","+0.52",
"Javi Galán","esESP","DF","Celta Vigo","esLa Liga","27","1994","37","3,160","85","92.4","35.1","36","87","32","1","15","0","1.16","42","49","-7","-0.20","+0.84","40.0","41.3","-1.2","-0.03","+0.52",
"Iñigo Ruiz de Galarreta","esESP","MF","Mallorca","esLa Liga","28","1993","30","2,449","82","71.6","27.2","28","87","19","2","3","0","1.53","29","25","+4","+0.15","+1.07","27.6","25.5","+2.0","+0.08","+1.31",
"Pablo Galdames Millán","clCHI","MF","Cremonese","itSerie A","25","1996","13","734","56","21.5","8.2","10","67","2","3","23","5","1.15","9","12","-3","-0.37","+0.64","6.7","14.1","-7.4","-0.91","-0.24",
"Conor Gallagher","engENG","MF","Chelsea","engPremier League","22","2000","35","1,621","46","47.4","18.0","18","73","8","17","18","2","1.23","15","22","-7","-0.39","-0.29","21.2","26.1","-4.9","-0.27","-0.36",
"Antonino Gallo","itITA","DF","Lecce","itSerie A","22","2000","32","2,486","78","72.7","27.6","28","86","23","4","21","4","1.09","24","28","-4","-0.14","+0.72","26.3","27.3","-1.0","-0.04","+0.46",
"Gauthier Gallon","frFRA","GK","Troyes","frLigue 1","29","1993","30","2,667","89","78.0","29.6","30","89","29","0","","5","0.60","35","65","-30","-1.01","-0.30","33.4","61.8","-28.4","-0.96","+0.30",
"Cristian Gamboa","crCRC","DF","Bochum","deBundesliga","32","1989","19","1,477","78","48.3","16.4","17","82","8","2","42","3","0.79","15","37","-22","-1.34","-0.77","17.5","34.8","-17.3","-1.06","-0.58",
"Kévin Gameiro","frFRA","FW","Strasbourg","frLigue 1","35","1987","34","2,098","62","61.3","23.3","23","80","8","11","24","1","1.00","29","34","-5","-0.21","-0.01","29.1","37.2","-8.1","-0.35","-0.44",
"Idrissa Gana Gueye","snSEN","MF","Everton","engPremier League","32","1989","33","2,577","78","75.4","28.6","32","80","14","1","29","0","1.00","25","45","-20","-0.70","-0.38","32.7","49.0","-16.3","-0.57","-0.13",
"Ignatius Ganago","cmCMR","FW,MF","Nantes","frLigue 1","23","1999","28","1,520","54","44.4","16.9","16","77","5","12","25","1","0.89","20","28","-8","-0.47","0.00","20.6","21.4","-0.8","-0.05","+0.37",
"Ignatius Ganago","cmCMR","FW","Lens","frLigue 1","23","1999","4","59","15","1.7","0.7","0","","0","4","15","0","2.50","1","2","-1","-1.53","-2.60","0.5","1.9","-1.4","-2.09","-2.75",
"Ismaëlo Ganiou","bfBFA","DF","Lens","frLigue 1","17","2005","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Ben Gannon-Doak","sctSCO","FW","Liverpool","engPremier League","16","2005","2","26","13","0.8","0.3","0","","0","2","13","2","1.50","0","1","-1","-3.46","-4.23","0.1","0.8","-0.6","-2.17","-2.74",
"Silvère Ganvoula M'Boussy","cgCGO","FW,MF","Bochum","deBundesliga","26","1996","16","247","15","8.1","2.7","0","","0","16","15","4","0.75","3","10","-7","-2.55","-1.75","2.2","6.5","-4.3","-1.58","-0.89",
"Benjamín Garay","arARG","DF","Mallorca","esLa Liga","22","2000","0","","","","","0","","0","0","","6","","","","","","","","","","","",
"Matt Garbett","nzNZL","MF","Torino","itSerie A","20","2002","0","","","","","0","","0","0","","16","","","","","","","","","","","",
"Aleix García","esESP","MF","Girona","esLa Liga","25","1997","30","2,337","78","68.3","26.0","26","83","18","4","46","0","1.13","39","37","+2","+0.08","-0.01","35.9","32.4","+3.5","+0.13","+0.78",
"Álvaro García","esESP","FW,MF","Rayo Vallecano","esLa Liga","29","1992","35","2,870","82","83.9","31.9","34","84","15","1","28","0","1.31","35","41","-6","-0.19","+0.14","37.0","40.4","-3.4","-0.11","+0.39",
"Borja García","esESP","MF,FW","Girona","esLa Liga","31","1990","11","679","62","19.9","7.5","10","66","2","1","16","6","1.55","16","12","+4","+0.53","+0.56","10.2","11.2","-1.1","-0.14","-0.04",
"Carlos García","esESP","DF","Cádiz","esLa Liga","22","2000","1","25","25","0.7","0.3","0","","0","1","25","8","1.00","1","0","+1","+3.60","+4.24","0.5","1.0","-0.4","-1.59","-1.07",
"Dani García","esESP","MF","Athletic Club","esLa Liga","32","1990","25","1,485","59","43.4","16.5","18","77","6","7","15","6","1.44","24","19","+5","+0.30","+0.35","23.6","18.2","+5.5","+0.33","-0.22",
"David García","esESP","DF","Osasuna","esLa Liga","28","1994","32","2,680","84","78.4","29.8","31","86","27","1","16","1","1.56","32","35","-3","-0.10","+0.14","32.1","33.3","-1.2","-0.04","+0.53",
"Eric García","esESP","DF,MF","Barcelona","esLa Liga","21","2001","24","1,417","59","41.4","15.7","15","79","10","9","25","14","2.00","30","10","+20","+1.27","-0.08","30.6","14.0","+16.7","+1.06","-0.09",
"Fran Garcia","esESP","DF","Rayo Vallecano","esLa Liga","22","1999","38","3,407","90","99.6","37.9","38","90","36","0","","0","1.29","45","53","-8","-0.21","-0.21","43.4","50.2","-6.8","-0.18","-2.66",
"Joan García","esESP","GK","Espanyol","esLa Liga","21","2001","1","90","90","2.6","1.0","1","90","1","0","","35","1.00","3","3","0","0.00","+0.46","0.6","1.8","-1.2","-1.20","-0.92",
"Raúl García","esESP","FW,MF","Athletic Club","esLa Liga","36","1986","35","967","28","28.3","10.7","6","71","1","29","19","3","1.29","12","13","-1","-0.09","-0.28","16.1","11.9","+4.2","+0.39","-0.10",
"Rubén García","esESP","FW,MF","Osasuna","esLa Liga","29","1993","29","1,159","40","33.9","12.9","11","69","0","18","22","4","1.31","9","13","-4","-0.31","-0.27","12.1","14.6","-2.5","-0.19","-0.06",
"Santiago García","esESP","MF","Getafe","esLa Liga","20","2001","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Unai García","esESP","DF","Osasuna","esLa Liga","30","1992","21","1,713","82","50.1","19.0","20","86","15","1","1","15","1.62","19","19","0","0.00","+0.26","21.4","18.9","+2.5","+0.13","+0.58",
"Alejandro Garnacho","arARG","FW,MF","Manchester Utd","engPremier League","18","2004","19","569","30","16.6","6.3","5","56","0","14","21","9","2.05","16","13","+3","+0.47","+0.10","16.9","8.2","+8.6","+1.37","+1.09",
"James Garner","engENG","MF","Manchester Utd","engPremier League","21","2001","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"James Garner","engENG","MF,DF","Everton","engPremier League","21","2001","16","804","50","23.5","8.9","7","88","6","9","21","5","0.88","12","13","-1","-0.11","+0.64","13.3","15.3","-2.1","-0.23","+0.40",
"Giovanni Garofani","itITA","GK","Juventus","itSerie A","19","2002","0","","","","","0","","0","0","","4","","","","","","","","","","","",
"Felix Garreta","esESP","DF","Betis","esLa Liga","18","2004","1","90","90","2.6","1.0","1","90","1","0","","3","1.00","0","0","0","0.00","-0.14","0.5","0.4","0.0","+0.02","-0.01",
"Aleix Garrido","esESP","FW","Barcelona","esLa Liga","18","2004","1","7","7","0.2","0.1","0","","0","1","7","2","3.00","0","0","0","0.00","-1.32","0.1","0.5","-0.4","-5.00","-6.13",
"Sékou Gassama","snSEN","FW","Valladolid","esLa Liga","27","1995","1","36","36","1.1","0.4","0","","0","1","36","2","0.00","0","2","-2","-5.00","-4.26","1.0","0.1","+0.9","+2.22","+2.95",
"Johan Gastien","frFRA","MF","Clermont Foot","frLigue 1","34","1988","31","2,603","84","76.1","28.9","29","88","23","2","25","0","1.77","40","37","+3","+0.10","+0.87","38.6","44.9","-6.3","-0.22","+0.28",
"Federico Gatti","itITA","DF","Juventus","itSerie A","24","1998","18","1,448","80","42.3","16.1","16","90","16","2","4","20","1.72","16","13","+3","+0.19","-0.73","22.1","16.7","+5.4","+0.34","-0.04",
"Gavi","esESP","MF,FW","Barcelona","esLa Liga","17","2004","36","2,531","70","74.0","28.1","30","78","13","6","33","0","2.36","52","11","+41","+1.46","+0.55","53.9","21.9","+32.0","+1.14","+0.10",
"Yacine Gaya","dzALG","DF","Angers","frLigue 1","17","2004","0","","","","","0","","0","0","","6","","","","","","","","","","","",
"Paulo Gazzaniga","arARG","GK","Girona","esLa Liga","30","1992","28","2,520","90","73.7","28.0","28","90","28","0","","7","1.46","44","37","+7","+0.25","+0.65","37.2","42.1","-4.9","-0.18","-0.24",
"Jean-Philippe Gbamin","ciCIV","DF,MF","Everton","engPremier League","26","1995","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"David de Gea","esESP","GK","Manchester Utd","engPremier League","31","1990","38","3,420","90","100.0","38.0","38","90","38","0","","0","1.97","58","43","+15","+0.39","","67.7","50.4","+17.3","+0.45","",
"Dario Gebuhr","deGER","DF","Eint Frankfurt","deBundesliga","19","2003","1","21","21","0.7","0.2","0","","0","1","21","5","0.00","0","0","0","0.00","-0.18","0.0","0.1","-0.1","-0.41","-0.67",
"Linus Gechter","deGER","DF","Hertha BSC","deBundesliga","18","2004","0","","","","","0","","0","0","","1","","","","","","","","","","","",
