Name, Nation, Position, Club, League, Age, YearBorn,MP,Mins,Mn/MP,Min%, 90s,Starts,Mn/Start,CompleteMatches,Subs,Mn/Sub, unusedSub, PointsPerMatch, GoalsScoredOnPitch,GoalsAllowedOnPitch,Scored-Allowed, Scored-Allowed90,gOnOffPlusMinus90,XgGoalsScoredOnPitch,XgGoalsAllowedOnPitch,XgScored-Allowed, XgScored-Allowed90, XgOnOffPlusMinus90
"Mario Lemina","gaGAB","MF","Southampton","engPremier League","23","1993","25","1,720","69","50.3","19.1","20","","12","5","","6","1.12","18","31","-13","-0.68","-0.36","19.4","26.5","-7.1","-0.37","-0.47",
"Mauricio Lemos","uyURU","DF","Sassuolo","itSerie A","21","1995","8","701","88","20.5","7.8","8","","6","0","","9","1.63","7","14","-7","-0.90","-0.14","6.7","10.0","-3.3","-0.42","-0.45",
"Mauricio Lemos","uyURU","DF,MF","Las Palmas","esLa Liga","21","1995","16","1,261","79","36.9","14.0","14","84","10","2","46","2","0.69","11","33","-22","-1.57","-0.40","14.7","25.8","-11.1","-0.79","+0.08",
"Dylan Lempereur","frFRA","DF","Metz","frLigue 1","18","1998","3","142","47","4.2","1.6","1","90","1","2","26","4","0.67","2","5","-3","-1.90","-0.83","1.6","4.5","-2.8","-1.81","-1.03",
"Clément Lenglet","frFRA","DF","Sevilla","esLa Liga","22","1995","35","3,001","86","87.7","33.3","33","88","31","2","48","1","1.54","47","50","-3","-0.09","+1.20","54.3","47.4","+6.9","+0.21","+0.58",
"Aaron Lennon","engENG","MF","Burnley","engPremier League","30","1987","14","1,118","80","32.7","12.4","13","","6","1","","0","1.43","17","16","+1","+0.08","+0.24","14.1","14.7","-0.6","-0.05","+0.67",
"Aaron Lennon","engENG","FW,MF","Everton","engPremier League","30","1987","15","793","53","23.2","8.8","9","","2","6","","0","1.27","15","14","+1","+0.11","+0.63","11.0","14.9","-3.9","-0.45","-0.18",
"Bernd Leno","deGER","GK","Leverkusen","deBundesliga","25","1992","33","2,970","90","97.1","33.0","33","","33","0","","0","1.67","58","40","+18","+0.55","+4.55","57.0","35.3","+21.7","+0.66","+3.69",
"Pedro León","esESP","FW,MF","Eibar","esLa Liga","30","1986","12","929","77","27.2","10.3","10","84","8","2","47","1","1.00","5","10","-5","-0.48","-0.45","10.0","10.3","-0.3","-0.03","+0.09",
"Sergio León","esESP","FW","Betis","esLa Liga","28","1989","31","1,978","64","57.8","22.0","23","79","12","8","19","6","1.61","33","37","-4","-0.18","-0.37","27.1","28.5","-1.4","-0.07","+0.04",
"Lukas Lerager","dkDEN","MF","Bordeaux","frLigue 1","24","1993","37","3,283","89","96.0","36.5","37","89","34","0","","0","1.49","51","47","+4","+0.11","-0.55","49.3","42.5","+6.8","+0.19","-0.26",
"Mehdi Léris","dzALG","MF,FW","Chievo","itSerie A","19","1998","4","42","11","1.2","0.5","0","","0","4","","17","0.25","0","5","-5","-10.71","-10.23","0.3","1.5","-1.2","-2.63","-2.10",
"Jefferson Lerma","coCOL","MF","Levante","esLa Liga","22","1994","26","2,135","82","62.4","23.7","25","85","21","1","22","0","1.35","24","28","-4","-0.17","+0.53","27.6","36.2","-8.6","-0.36","+0.36",
"Benjamin Leroy","frFRA","GK","Dijon","frLigue 1","28","1989","0","","","","","0","","0","0","","34","","","","","","","","","","","",
"Maxime Lestienne","beBEL","MF","Málaga","esLa Liga","25","1992","12","669","56","19.6","7.4","8","74","2","4","19","2","0.58","7","11","-4","-0.54","+0.54","8.6","10.8","-2.2","-0.30","+0.31",
"Alexandre Letellier","frFRA","GK","Angers","frLigue 1","26","1990","13","1,170","90","34.2","13.0","13","90","13","0","","4","1.00","16","17","-1","-0.08","+0.28","17.1","15.8","+1.2","+0.09","+0.07",
"Gaetano Letizia","itITA","DF","Benevento","itSerie A","27","1990","29","2,141","74","62.6","23.8","25","","16","4","","7","0.48","18","45","-27","-1.13","+0.55","23.3","38.2","-14.9","-0.63","+0.78",
"Timo Letschert","nlNED","DF","Sassuolo","itSerie A","24","1993","7","416","59","12.2","4.6","5","","4","2","","6","0.86","3","6","-3","-0.65","+0.16","6.2","6.6","-0.4","-0.10","-0.03",
"Maxime Leverbe","frFRA","DF","Sampdoria","itSerie A","20","1997","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Robert Lewandowski","plPOL","FW","Bayern Munich","deBundesliga","28","1988","30","2,172","72","71.0","24.1","24","","20","6","","3","2.40","64","21","+43","+1.78","-0.35","58.5","21.6","+37.0","+1.53","+0.81",
"Igor Lewczuk","plPOL","DF","Bordeaux","frLigue 1","32","1985","7","437","62","12.8","4.9","4","87","3","3","29","12","1.14","6","7","-1","-0.21","-0.39","7.1","7.2","-0.1","-0.03","-0.25",
"Ben Lhassine Kone","ciCIV","MF","Torino","itSerie A","17","2000","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Stephan Lichtsteiner","chSUI","DF","Juventus","itSerie A","33","1984","27","1,704","63","49.8","18.9","21","","7","6","","7","2.52","47","19","+28","+1.48","-0.30","26.8","16.9","+9.9","+0.52","-0.42",
"Dimitri Liénard","frFRA","MF,FW","Strasbourg","frLigue 1","29","1988","33","2,602","79","76.1","28.9","29","86","22","4","28","0","1.15","42","49","-7","-0.24","+1.52","39.1","43.3","-4.2","-0.14","+0.81",
"Philipp Lienhart","atAUT","DF","Freiburg","deBundesliga","21","1996","11","865","79","28.3","9.6","11","","8","0","","7","1.00","6","21","-15","-1.56","-1.19","10.2","16.3","-6.0","-0.63","-0.60",
"Lucas Lima","brBRA","DF,FW","Nantes","frLigue 1","25","1991","33","2,657","81","77.7","29.5","30","85","25","3","39","1","1.45","26","26","0","0.00","+0.59","32.5","28.1","+4.4","+0.15","+0.23",
"Anders Lindegaard","dkDEN","GK","Burnley","engPremier League","33","1984","0","","","","","0","","0","0","","25","","","","","","","","","","","",
"Victor Lindelöf","seSWE","DF","Manchester Utd","engPremier League","23","1994","17","1,285","76","37.6","14.3","13","","13","4","","9","2.00","26","14","+12","+0.84","-0.34","21.4","17.0","+4.4","+0.31","-0.14",
"Karol Linetty","plPOL","MF","Sampdoria","itSerie A","22","1995","29","2,139","74","62.5","23.8","21","","18","8","","3","1.62","40","31","+9","+0.38","+1.29","35.6","36.3","-0.7","-0.03","+0.39",
"Jesse Lingard","engENG","MF,FW","Manchester Utd","engPremier League","24","1992","33","1,817","55","53.1","20.2","20","","3","13","","4","2.00","41","18","+23","+1.14","+0.18","29.6","23.2","+6.4","+0.32","-0.17",
"Pol Lirola","esESP","DF,FW","Sassuolo","itSerie A","19","1997","24","2,025","84","59.2","22.5","22","","22","2","","6","1.00","17","37","-20","-0.89","-0.24","27.8","29.7","-1.9","-0.09","-0.04",
"Jake Livermore","engENG","MF","West Brom","engPremier League","27","1989","34","2,674","79","78.2","29.7","30","","25","4","","0","0.88","22","41","-19","-0.64","+0.08","28.3","36.7","-8.3","-0.28","+0.09",
"Marcel Lizak","plPOL","GK","Girona","esLa Liga","21","1996","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Raúl Lizoain","esESP","GK","Las Palmas","esLa Liga","26","1991","11","990","90","28.9","11.0","11","90","11","0","","27","0.45","6","27","-21","-1.91","-0.84","11.0","21.6","-10.6","-0.97","-0.17",
"Adem Ljajić","rsSRB","MF,FW","Torino","itSerie A","25","1991","27","2,166","80","63.3","24.1","23","","21","4","","6","1.30","36","31","+5","+0.21","-0.01","29.6","31.8","-2.1","-0.09","-0.17",
"Diego Llorente","esESP","DF","Real Sociedad","esLa Liga","23","1993","27","2,326","86","68.0","25.8","26","89","23","1","25","8","1.04","33","38","-5","-0.19","-1.18","32.9","31.6","+1.3","+0.05","-0.10",
"Fernando Llorente","esESP","FW,MF","Tottenham","engPremier League","32","1985","16","238","15","7.0","2.6","1","","0","15","","13","1.63","5","2","+3","+1.13","+0.14","7.7","4.5","+3.2","+1.21","+0.43",
"Marcos Llorente","esESP","MF","Real Madrid","esLa Liga","22","1995","13","546","42","16.0","6.1","5","82","3","8","17","10","2.38","12","5","+7","+1.15","-0.19","14.8","8.4","+6.4","+1.06","-0.06",
"Gautier Lloris","frFRA","DF","Nice","frLigue 1","22","1995","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Hugo Lloris","frFRA","GK","Tottenham","engPremier League","30","1986","36","3,240","90","94.7","36.0","36","","36","0","","0","2.03","72","35","+37","+1.03","+0.53","62.7","32.3","+30.4","+0.84","+0.63",
"Giovani Lo Celso","arARG","MF","Paris S-G","frLigue 1","21","1996","33","1,776","54","51.9","19.7","18","83","11","15","18","4","2.48","55","17","+38","+1.93","-0.32","45.0","20.6","+24.5","+1.24","-0.25",
"Simone Lo Faso","itITA","FW","Fiorentina","itSerie A","19","1998","2","36","18","1.1","0.4","0","","0","2","","21","3.00","0","0","0","0.00","-0.21","0.6","0.2","+0.4","+1.05","+0.70",
"Bogdan Lobonț","roROU","GK","Roma","itSerie A","39","1978","0","","","","","0","","0","0","","36","","","","","","","","","","","",
"Stanislav Lobotka","skSVK","MF","Celta Vigo","esLa Liga","22","1994","38","3,061","81","89.5","34.0","34","88","30","4","15","0","1.29","54","54","0","0.00","+0.25","49.6","50.1","-0.5","-0.02","-0.07",
"Jürgen Locadia","cwCUW","FW,MF","Brighton","engPremier League","23","1993","6","224","37","6.5","2.5","3","","0","3","","6","0.50","3","8","-5","-2.01","-1.59","3.3","5.6","-2.3","-0.94","-0.62",
"Manuel Locatelli","itITA","MF","Milan","itSerie A","19","1998","21","684","33","20.0","7.6","5","","4","16","","17","1.81","17","10","+7","+0.92","+0.69","10.1","8.5","+1.6","+0.21","-0.21",
"Ruben Loftus-Cheek","engENG","MF","Crystal Palace","engPremier League","21","1996","24","1,874","78","54.8","20.8","21","","17","3","","0","1.33","28","30","-2","-0.10","+0.37","29.9","26.7","+3.2","+0.16","+0.04",
"Enzo Loiodice","frFRA","MF","Dijon","frLigue 1","16","2000","4","167","42","4.9","1.9","1","90","1","3","26","0","1.50","4","2","+2","+1.08","+1.63","3.0","2.6","+0.4","+0.21","+0.83",
"Jason Lokilo","beBEL","MF","Crystal Palace","engPremier League","18","1998","0","","","","","0","","0","0","","4","","","","","","","","","","","",
"Joe Lolley","engENG","FW,MF","Huddersfield","engPremier League","24","1992","6","221","37","6.5","2.5","2","","0","4","","2","1.00","2","5","-3","-1.22","-0.46","1.5","2.2","-0.7","-0.28","+0.18",
"Niklas Lomb","deGER","GK","Leverkusen","deBundesliga","24","1993","0","","","","","0","","0","0","","4","","","","","","","","","","","",
"David Lombán","esESP","DF","Eibar","esLa Liga","30","1987","13","994","76","29.1","11.0","11","85","9","2","32","16","1.08","10","17","-7","-0.63","-0.67","8.4","15.9","-7.6","-0.68","-0.83",
"Cristiano Lombardi","itITA","MF,DF","Benevento","itSerie A","21","1995","17","1,112","65","32.5","12.4","13","","5","4","","12","0.35","8","32","-24","-1.94","-0.89","11.6","25.7","-14.0","-1.14","-0.32",
"Cristiano Lombardi","itITA","FW,MF","Lazio","itSerie A","21","1995","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Manuel Lombardoni","itITA","DF","Inter","itSerie A","18","1998","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Kevin Long","ieIRL","DF","Burnley","engPremier League","26","1990","16","1,440","90","42.1","16.0","16","","16","0","","22","1.19","14","21","-7","-0.44","-0.62","13.0","22.4","-9.4","-0.59","-0.16",
"Shane Long","ieIRL","FW","Southampton","engPremier League","30","1987","30","1,582","53","46.3","17.6","15","","5","15","","3","1.00","18","28","-10","-0.57","-0.13","20.5","24.0","-3.6","-0.20","-0.12",
"Ademola Lookman","ngNGA","FW,MF","Everton","engPremier League","19","1997","7","159","23","4.6","1.8","1","","0","6","","10","1.86","7","6","+1","+0.57","+0.98","3.7","3.6","+0.1","+0.08","+0.41",
"Ademola Lookman","ngNGA","MF,FW","RB Leipzig","deBundesliga","19","1997","11","574","52","18.8","6.4","7","","2","4","","3","1.27","15","10","+5","+0.78","+0.82","10.4","10.9","-0.5","-0.08","-0.28",
"Anthony Lopes","ptPOR","GK","Lyon","frLigue 1","26","1990","34","3,060","90","89.5","34.0","34","90","34","0","","0","2.09","78","37","+41","+1.21","+0.46","57.7","35.2","+22.5","+0.66","+0.47",
"Rony Lopes","ptPOR","FW,MF","Monaco","frLigue 1","21","1995","38","2,531","67","74.0","28.1","32","74","6","6","26","0","2.11","67","32","+35","+1.24","+0.74","49.2","34.5","+14.7","+0.52","+0.61",
"Adrián López","esESP","GK","Espanyol","esLa Liga","18","1999","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Adrián López","esESP","FW,MF","La Coruña","esLa Liga","29","1988","30","2,345","78","68.6","26.1","26","86","20","4","28","0","0.63","22","54","-32","-1.23","-0.73","36.6","41.3","-4.7","-0.18","+0.03",
"Alberto López","esESP","DF","Málaga","esLa Liga","22","1995","1","45","45","1.3","0.5","0","","0","1","45","0","0.00","0","1","-1","-2.00","-1.04","1.0","2.0","-1.1","-2.11","-1.58",
"Andoni López","esESP","DF","Athletic Club","esLa Liga","21","1996","1","90","90","2.6","1.0","1","90","1","0","","0","0.00","0","2","-2","-2.00","-1.84","0.4","2.5","-2.0","-2.02","-2.05",
"Ángel López","esESP","MF","Eibar","esLa Liga","20","1997","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"David López","esESP","DF,MF","Espanyol","esLa Liga","27","1989","37","3,330","90","97.4","37.0","37","90","37","0","","0","1.30","35","41","-6","-0.16","-0.16","40.5","51.1","-10.6","-0.29","+0.25",
"Diego López","esESP","GK","Espanyol","esLa Liga","35","1981","10","853","85","24.9","9.5","10","85","9","0","","19","1.40","12","11","+1","+0.11","+0.35","11.4","12.8","-1.4","-0.15","+0.20",
"Iván López","esESP","DF","Levante","esLa Liga","23","1993","3","173","58","5.1","1.9","3","58","1","0","","0","1.67","3","2","+1","+0.52","+0.94","3.0","1.2","+1.8","+0.95","+1.52",
"Javi López","esESP","DF","Espanyol","esLa Liga","31","1986","14","966","69","28.2","10.7","12","79","9","2","10","8","1.79","14","8","+6","+0.56","+1.00","13.4","15.1","-1.7","-0.16","+0.18",
"Lisandro López","arARG","DF","Inter","itSerie A","27","1989","1","45","45","1.3","0.5","0","","0","1","","17","3.00","1","0","+1","+2.00","+1.07","1.6","0.1","+1.5","+2.92","+2.43",
"Maxi López","arARG","FW","Udinese","itSerie A","33","1984","28","1,684","60","49.2","18.7","20","","9","8","","8","1.14","30","34","-4","-0.21","+0.36","22.0","25.5","-3.5","-0.19","-0.05",
"Maxime Lopez","frFRA","MF,FW","Marseille","frLigue 1","19","1997","24","1,378","57","40.3","15.3","14","84","10","10","20","11","2.00","31","16","+15","+0.98","+0.19","30.5","14.4","+16.2","+1.06","+0.17",
"Pedro López Muñoz","esESP","DF","Levante","esLa Liga","33","1983","21","1,594","76","46.6","17.7","18","82","12","3","39","13","1.36","17","22","-5","-0.28","+0.16","17.0","29.2","-12.2","-0.69","-0.36",
"Pau López","esESP","GK","Espanyol","esLa Liga","22","1994","29","2,567","89","75.1","28.5","28","90","28","1","47","9","1.24","24","31","-7","-0.25","-0.35","29.7","39.5","-9.8","-0.34","-0.20",
"Pedro López","esESP","GK","Betis","esLa Liga","22","1995","5","412","82","12.0","4.6","4","90","4","1","52","8","1.00","6","8","-2","-0.44","-0.47","6.2","5.9","+0.3","+0.07","+0.17",
"Víctor López","esESP","MF","Alavés","esLa Liga","20","1997","1","60","60","1.8","0.7","1","60","0","0","","1","3.00","1","0","+1","+1.50","+1.79","0.5","0.7","-0.3","-0.39","+0.07",
"Leonardo Loria","itITA","GK","Juventus","itSerie A","18","1999","0","","","","","0","","0","0","","6","","","","","","","","","","","",
"Jonas Lössl","dkDEN","GK","Huddersfield","engPremier League","28","1989","38","3,420","90","100.0","38.0","38","","38","0","","0","0.97","28","58","-30","-0.79","","31.3","48.5","-17.2","-0.45","",
"Dejan Lovren","hrCRO","DF","Liverpool","engPremier League","28","1989","29","2,127","73","62.2","23.6","24","","22","5","","5","2.07","54","24","+30","+1.27","+0.16","42.8","22.0","+20.8","+0.88","-0.39",
"Chris Löwe","deGER","DF","Huddersfield","engPremier League","28","1989","23","1,588","69","46.4","17.6","19","","10","4","","8","1.04","13","26","-13","-0.74","+0.10","15.9","24.5","-8.7","-0.49","-0.07",
"Matthew Lowton","engENG","DF","Burnley","engPremier League","28","1989","26","2,295","88","67.1","25.5","25","","25","1","","8","1.58","28","26","+2","+0.08","+0.48","22.1","32.9","-10.8","-0.42","+0.22",
"Anthony Lozano","hnHON","FW,MF","Girona","esLa Liga","24","1993","14","471","34","13.8","5.2","4","74","1","10","17","2","1.43","6","12","-6","-1.15","-1.05","6.0","7.2","-1.2","-0.23","-0.27",
"Fabio Lucioni","itITA","DF","Benevento","itSerie A","29","1987","8","720","90","21.1","8.0","8","","8","0","","0","0.75","5","17","-12","-1.50","-0.20","7.7","17.6","-9.9","-1.24","-0.40",
"Filipe Luís","brBRA","DF","Atlético Madrid","esLa Liga","31","1985","20","1,659","83","48.5","18.4","19","87","16","1","3","3","2.15","31","10","+21","+1.14","+0.37","27.4","15.6","+11.7","+0.64","+0.50",
"José Luis Gayà","esESP","DF","Valencia","esLa Liga","22","1995","34","2,916","86","85.3","32.4","33","88","30","1","14","2","2.03","55","32","+23","+0.71","0.00","45.3","41.6","+3.7","+0.11","-0.60",
"José Luis Morales","esESP","MF,FW","Levante","esLa Liga","30","1987","35","3,058","87","89.4","34.0","35","87","27","0","","0","1.26","39","53","-14","-0.41","-0.41","40.0","55.7","-15.6","-0.46","+0.33",
"José Luis Palomino","arARG","DF","Atalanta","itSerie A","27","1990","26","1,979","76","57.9","22.0","22","","20","4","","7","1.62","31","24","+7","+0.32","-0.37","36.3","22.0","+14.3","+0.65","-0.17",
"Luisinho","ptPOR","DF","La Coruña","esLa Liga","32","1985","30","2,622","87","76.7","29.1","29","90","28","1","21","2","0.67","29","60","-31","-1.06","-0.27","41.4","45.8","-4.4","-0.15","+0.16",
"David Luiz","brBRA","DF,MF","Chelsea","engPremier League","30","1987","10","840","84","24.6","9.3","9","","8","1","","3","1.90","17","13","+4","+0.43","-0.27","10.5","11.1","-0.6","-0.06","-0.80",
"Douglas Luiz","brBRA","MF,FW","Girona","esLa Liga","19","1998","15","309","21","9.0","3.4","1","90","1","14","16","13","1.27","4","10","-6","-1.75","-1.66","4.7","7.4","-2.7","-0.79","-0.87",
"Everton Luiz","brBRA","MF","SPAL","itSerie A","29","1988","11","642","58","18.8","7.1","7","","6","4","","5","1.27","7","9","-2","-0.28","+0.30","5.3","12.7","-7.5","-1.04","-0.57",
"Jordan Lukaku","beBEL","DF","Lazio","itSerie A","23","1994","30","1,355","45","39.6","15.1","10","","4","20","","4","1.87","41","14","+27","+1.79","+1.23","26.0","17.4","+8.6","+0.57","+0.08",
"Romelu Lukaku","beBEL","FW","Manchester Utd","engPremier League","24","1993","34","2,867","84","83.8","31.9","33","","30","1","","0","2.18","63","26","+37","+1.16","+0.67","49.6","35.6","+14.0","+0.44","+0.26",
"Lars Lukas Mai","deGER","DF","Bayern Munich","deBundesliga","17","2000","2","180","90","5.9","2.0","2","","2","0","","2","3.00","7","1","+6","+3.00","+1.19","3.4","2.4","+1.0","+0.50","-0.84",
"Dodi Lukebakio","beBEL","MF,FW","Watford","engPremier League","19","1997","1","16","16","0.5","0.2","0","","0","1","","4","0.00","0","1","-1","-5.63","-5.12","0.4","0.5","-0.1","-0.40","-0.22",
"Saša Lukić","rsSRB","MF","Levante","esLa Liga","20","1996","16","994","62","29.1","11.0","12","77","6","4","19","10","1.38","16","23","-7","-0.63","-0.37","14.6","24.5","-9.9","-0.90","-0.57",
"Senad Lulić","baBIH","DF,MF","Lazio","itSerie A","31","1986","35","2,426","69","70.9","27.0","30","","13","5","","0","1.94","57","35","+22","+0.82","-0.81","44.3","32.1","+12.2","+0.45","-0.24",
"Levi Lumeka","engENG","FW","Crystal Palace","engPremier League","18","1998","1","26","26","0.8","0.3","0","","0","1","","0","0.00","0","0","0","0.00","+0.27","1.5","0.0","+1.4","+5.02","+4.92",
"Antonio Luna","esESP","DF","Levante","esLa Liga","26","1991","23","2,021","88","59.1","22.5","22","88","21","1","77","10","1.13","27","35","-8","-0.36","+0.03","26.3","41.2","-14.9","-0.66","-0.41",
