Player, Nation, Position, Club, League, Age, YearBorn, 90s, Goals, Shots, SoT, SoT%, Sh/90, SoT/90,G/Sh,G/SoT,DistAvg, FKAtt,PKMade,PKAtt, xG, npxG, npxG/Sh, G-xG, np:G-xG, Matches
"Lucas","brBRA","DF","Burnley","engPremier League","24-246","2001","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Lorenzo Lucca","itITA","FW","Napoli","itSerie A","25-076","2000","4.2","1","12","5","41.7","2.87","1.20","0.08","0.20","14.0","0","0","0","1.0","1.0","0.09","0.0","0.0",
"Jhon Lucumí","coCOL","DF","Bologna","itSerie A","27-152","1998","8.6","1","3","1","33.3","0.35","0.12","0.33","1.00","7.2","0","0","0","0.7","0.7","0.22","+0.3","+0.3",
"Oier Luengo","esESP","DF","Oviedo","esLa Liga","28-014","1997","1.5","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Florentino Luís","ptPOR","MF","Burnley","engPremier League","26-098","1999","8.2","0","5","1","20.0","0.61","0.12","0.00","0.00","19.5","0","0","0","0.4","0.4","0.08","-0.4","-0.4",
"José Luis Gayà","esESP","DF","Valencia","esLa Liga","30-184","1995","9.2","0","3","0","0.0","0.32","0.00","0.00","","23.7","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"José Luis Morales","esESP","MF,FW","Levante","esLa Liga","38-125","1987","2.7","1","5","3","60.0","1.84","1.11","0.00","0.00","15.6","0","1","1","1.7","1.0","0.20","-0.7","-1.0",
"Douglas Luiz","brBRA","MF","Nott'ham Forest","engPremier League","27-200","1998","2.1","0","1","0","0.0","0.49","0.00","0.00","","23.0","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Castello Lukeba","frFRA","DF","RB Leipzig","deBundesliga","22-343","2002","10.0","1","4","2","50.0","0.40","0.20","0.25","0.50","10.0","0","0","0","1.0","1.0","0.25","0.0","0.0",
"Dodi Lukebakio","beBEL","FW,MF","Sevilla","esLa Liga","28-062","1997","2.0","1","2","1","50.0","1.00","0.50","0.50","1.00","20.7","0","0","0","0.1","0.1","0.04","+0.9","+0.9",
"Saša Lukić","rsSRB","MF","Fulham","engPremier League","29-104","1996","7.5","1","7","1","14.3","0.93","0.13","0.14","1.00","15.8","0","0","0","1.5","1.5","0.21","-0.5","-0.5",
"Kristoffer Lund","usUSA","DF","Köln","deBundesliga","23-195","2002","8.0","0","8","1","12.5","1.00","0.12","0.00","0.00","28.1","0","0","0","0.2","0.2","0.02","-0.2","-0.2",
"Sebastiano Luperto","itITA","DF","Cagliari","itSerie A","29-080","1996","9.0","1","3","2","66.7","0.33","0.22","0.33","0.50","11.8","0","0","0","0.3","0.3","0.09","+0.7","+0.7",
"Mateus Lusuardi","brBRA","DF","Pisa","itSerie A","21-321","2004","2.2","0","4","0","0.0","1.82","0.00","0.00","","13.6","0","0","0","0.1","0.1","0.02","-0.1","-0.1",
"Zito Luvumbo","aoANG","FW,MF","Cagliari","itSerie A","23-261","2002","2.3","0","7","4","57.1","3.01","1.72","0.00","0.00","18.5","0","0","0","0.5","0.5","0.07","-0.5","-0.5",
"Charalampos Lykogiannis","grGRE","DF","Bologna","itSerie A","32-034","1993","3.9","0","4","1","25.0","1.02","0.25","0.00","0.00","21.9","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Senne Lynen","beBEL","MF","Werder Bremen","deBundesliga","26-279","1999","9.8","0","3","0","0.0","0.31","0.00","0.00","","20.3","0","0","0","0.3","0.3","0.09","-0.3","-0.3",
"Mathias Løvik","noNOR","DF","Parma","itSerie A","21-354","2003","5.1","0","2","0","0.0","0.39","0.00","0.00","","9.9","0","0","0","0.1","0.1","0.07","-0.1","-0.1",
"Ian Maatsen","nlNED","DF","Aston Villa","engPremier League","23-260","2002","2.5","0","4","0","0.0","1.61","0.00","0.00","","20.0","0","0","0","0.3","0.3","0.07","-0.3","-0.3",
"Alexis Mac Allister","arARG","MF","Liverpool","engPremier League","26-336","1998","8.1","0","14","3","21.4","1.73","0.37","0.00","0.00","17.4","0","0","0","1.2","1.2","0.09","-1.2","-1.2",
"Deiver Machado","coCOL","DF","Lens","frLigue 1","32-084","1993","3.0","0","6","1","16.7","1.99","0.33","0.00","0.00","18.6","0","0","0","0.4","0.4","0.07","-0.4","-0.4",
"Koki Machida","jpJPN","DF","Hoffenheim","deBundesliga","28-092","1997","0.5","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Lanroy Machine","frFRA","FW,MF","Angers","frLigue 1","20-043","2005","2.1","0","8","2","25.0","3.89","0.97","0.00","0.00","14.8","0","0","0","1.2","1.2","0.15","-1.2","-1.2",
"Shuto Machino","jpJPN","FW","Gladbach","deBundesliga","26-056","1999","4.6","2","11","5","45.5","2.37","1.08","0.18","0.40","15.4","0","0","0","1.0","1.0","0.09","+1.0","+1.0",
"Brian Madjo","luLUX","FW","Metz","frLigue 1","16-317","2009","1.7","0","3","1","33.3","1.80","0.60","0.00","0.00","9.9","0","0","0","0.3","0.3","0.12","-0.3","-0.3",
"Noni Madueke","engENG","FW","Arsenal","engPremier League","23-260","2002","3.5","0","5","2","40.0","1.42","0.57","0.00","0.00","13.3","0","0","0","0.3","0.3","0.06","-0.3","-0.3",
"Pablo Maffeo","esESP","DF","Mallorca","esLa Liga","28-136","1997","8.3","1","2","1","50.0","0.24","0.12","0.50","1.00","22.5","0","0","0","0.2","0.2","0.08","+0.8","+0.8",
"Gabriel Magalhães","brBRA","DF","Arsenal","engPremier League","27-341","1997","11.0","1","8","1","12.5","0.73","0.09","0.13","1.00","10.9","0","0","0","0.8","0.8","0.10","+0.2","+0.2",
"Soungoutou Magassa","frFRA","MF","West Ham","engPremier League","22-048","2003","2.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Hugo Magnetti","frFRA","MF","Brest","frLigue 1","27-179","1998","10.5","0","10","2","20.0","0.95","0.19","0.00","0.00","25.2","0","0","0","0.3","0.3","0.03","-0.3","-0.3",
"Frank Magri","cmCMR","FW,MF","Toulouse","frLigue 1","26-082","1999","11.2","4","21","8","38.1","1.87","0.71","0.19","0.50","14.7","0","0","1","3.4","2.6","0.12","+0.6","+1.4",
"Harry Maguire","engENG","DF","Manchester Utd","engPremier League","32-265","1993","3.8","1","4","1","25.0","1.04","0.26","0.25","1.00","8.2","0","0","0","0.3","0.3","0.08","+0.7","+0.7",
"Arne Maier","deGER","DF","Augsburg","deBundesliga","26-321","1999","0.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Mike Maignan","frFRA","GK","Milan","itSerie A","30-145","1995","10.6","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Linton Maina","deGER","DF,FW","Köln","deBundesliga","26-155","1999","2.5","0","3","0","0.0","1.21","0.00","0.00","","19.7","0","0","0","0.3","0.3","0.09","-0.3","-0.3",
"Patrick Mainka","deGER","DF","Heidenheim","deBundesliga","31-019","1994","11.0","0","9","2","22.2","0.82","0.18","0.00","0.00","14.3","0","0","0","0.7","0.7","0.08","-0.7","-0.7",
"Kobbie Mainoo","engENG","MF","Manchester Utd","engPremier League","20-220","2005","2.0","0","2","0","0.0","1.02","0.00","0.00","","25.1","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Ainsley Maitland-Niles","engENG","DF,FW","Lyon","frLigue 1","28-088","1997","12.8","1","7","2","28.6","0.54","0.16","0.14","0.50","21.4","0","0","1","1.6","0.8","0.12","-0.6","+0.2",
"Radosław Majecki","plPOL","GK","Brest","frLigue 1","26-009","1999","9.6","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Lovro Majer","hrCRO","MF","Wolfsburg","deBundesliga","27-312","1998","4.8","1","10","3","30.0","2.08","0.62","0.10","0.33","20.2","1","0","0","1.2","1.2","0.12","-0.2","-0.2",
"Hamidou Makalou","mlMLI","MF,FW","Brest","frLigue 1","19-133","2006","1.7","0","2","0","0.0","1.18","0.00","0.00","","28.1","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Jean-Victor Makengo","frFRA","MF","Lorient","frLigue 1","27-166","1998","4.5","0","11","3","27.3","2.44","0.67","0.00","0.00","18.0","0","0","0","0.6","0.6","0.05","-0.6","-0.6",
"Jordy Makengo","frFRA","DF","Freiburg","deBundesliga","24-114","2001","7.3","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Andrija Maksimović","rsSRB","MF,FW","RB Leipzig","deBundesliga","18-173","2007","0.3","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Said El Mala","deGER","FW,MF","Köln","deBundesliga","19-091","2006","4.6","4","24","10","41.7","5.19","2.16","0.17","0.40","16.2","0","0","0","3.1","3.1","0.13","+0.9","+0.9",
"Julián Malatini","arARG","DF","Werder Bremen","deBundesliga","24-178","2001","1.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Daniel Maldini","itITA","MF","Atalanta","itSerie A","24-045","2001","2.1","0","7","2","28.6","3.33","0.95","0.00","0.00","23.5","1","0","0","0.5","0.5","0.08","-0.5","-0.5",
"Youssef Maleh","maMAR","MF","Lecce","itSerie A","27-095","1998","0.5","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Donyell Malen","nlNED","FW","Aston Villa","engPremier League","26-320","1999","4.3","3","15","4","26.7","3.50","0.93","0.20","0.75","14.7","0","0","0","2.0","2.0","0.14","+1.0","+1.0",
"Ruslan Malinovskyi","uaUKR","MF","Genoa","itSerie A","32-205","1993","7.7","1","16","4","25.0","2.08","0.52","0.06","0.25","27.3","4","0","0","0.5","0.5","0.03","+0.5","+0.5",
"Lennard Maloney","usUSA","DF,MF","Mainz 05","deBundesliga","26-048","1999","3.0","0","1","0","0.0","0.34","0.00","0.00","","3.0","0","0","0","0.2","0.2","0.18","-0.2","-0.2",
"Pape Mamadou Sy","snSEN","GK","Metz","frLigue 1","28-207","1997","0.8","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Giorgi Mamardashvili","geGEO","GK","Liverpool","engPremier League","25-057","2000","5.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Felix Mambimbi","chSUI","FW,MF","Le Havre","frLigue 1","24-311","2001","2.9","0","4","1","25.0","1.36","0.34","0.00","0.00","18.0","0","0","0","0.3","0.3","0.09","-0.3","-0.3",
"Gianluca Mancini","itITA","DF","Roma","itSerie A","29-222","1996","11.9","0","7","2","28.6","0.59","0.17","0.00","0.00","12.6","0","0","0","0.6","0.6","0.08","-0.6","-0.6",
"Reinildo Mandava","mzMOZ","DF,MF","Sunderland","engPremier League","31-308","1994","8.4","0","2","0","0.0","0.24","0.00","0.00","","20.8","0","0","0","0.1","0.1","0.04","-0.1","-0.1",
"Aïssa Mandi","dzALG","DF","Lille","frLigue 1","34-034","1991","9.8","1","4","1","25.0","0.41","0.10","0.25","1.00","14.7","0","0","0","0.9","0.9","0.22","+0.1","+0.1",
"Rolando Mandragora","itITA","MF","Fiorentina","itSerie A","28-149","1997","9.6","3","17","6","35.3","1.77","0.62","0.18","0.50","22.3","5","0","0","1.1","1.1","0.06","+1.9","+1.9",
"Filippo Mane","itITA","DF","Dortmund","deBundesliga","20-262","2005","0.9","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Mateus Mane","ptPOR","FW","Wolves","engPremier League","18-070","2007","0.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Johan Manzambi","chSUI","MF","Freiburg","deBundesliga","20-042","2005","7.7","1","15","3","20.0","1.95","0.39","0.07","0.33","18.1","0","0","0","1.1","1.1","0.07","-0.1","-0.1",
"Sekou Mara","frFRA","FW","Auxerre","frLigue 1","23-118","2002","5.2","0","12","4","33.3","2.32","0.77","0.00","0.00","17.2","1","0","0","1.1","1.1","0.10","-1.1","-1.1",
"Alessandro Marcandalli","itITA","DF","Genoa","itSerie A","23-031","2002","4.6","0","1","1","100.0","0.22","0.22","0.00","0.00","10.1","0","0","0","0.1","0.1","0.08","-0.1","-0.1",
"Marcão","brBRA","DF","Sevilla","esLa Liga","29-173","1996","9.2","1","10","2","20.0","1.09","0.22","0.10","0.50","10.3","0","0","0","0.6","0.6","0.06","+0.4","+0.4",
"Vincent Marchetti","frFRA","MF","Paris FC","frLigue 1","28-144","1997","4.6","2","17","6","35.3","3.73","1.32","0.12","0.33","20.8","0","0","0","1.9","1.9","0.12","+0.1","+0.1",
"Pablo Marí","esESP","DF","Fiorentina","itSerie A","32-086","1993","7.1","0","1","0","0.0","0.14","0.00","0.00","","19.4","0","0","0","0.0","0.0","0.02","0.0","0.0",
"José María Giménez","uyURU","DF","Atlético Madrid","esLa Liga","30-309","1995","5.0","0","7","0","0.0","1.40","0.00","0.00","","9.2","0","0","0","1.1","1.1","0.15","-1.1","-1.1",
"Mariano","doDOM","FW","Alavés","esLa Liga","32-116","1993","3.1","0","5","3","60.0","1.60","0.96","0.00","0.00","29.1","0","0","0","0.2","0.2","0.03","-0.2","-0.2",
"Luca Marianucci","itITA","DF","Napoli","itSerie A","21-125","2004","1.0","0","1","0","0.0","1.00","0.00","0.00","","30.8","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Rafa Marín","esESP","DF","Villarreal","esLa Liga","23-190","2002","9.9","1","3","1","33.3","0.30","0.10","0.33","1.00","7.7","0","0","0","0.3","0.3","0.11","+0.7","+0.7",
"Marius Marin","roROU","MF","Pisa","itSerie A","27-087","1998","6.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Pablo Marín","esESP","MF","Real Sociedad","esLa Liga","22-145","2003","6.2","0","6","2","33.3","0.97","0.32","0.00","0.00","18.9","0","0","0","0.5","0.5","0.08","-0.5","-0.5",
"João Mário Lopes","ptPOR","DF","Juventus","itSerie A","25-326","2000","2.7","0","2","0","0.0","0.75","0.00","0.00","","17.3","0","0","0","0.1","0.1","0.04","-0.1","-0.1",
"Guillermo Maripán","clCHI","DF","Torino","itSerie A","31-203","1994","10.2","1","9","5","55.6","0.88","0.49","0.11","0.20","11.7","0","0","0","0.8","0.8","0.09","+0.2","+0.2",
"Omar Marmoush","egEGY","FW,MF","Manchester City","engPremier League","26-291","1999","2.1","0","8","2","25.0","3.87","0.97","0.00","0.00","15.2","1","0","0","1.1","1.1","0.14","-1.1","-1.1",
"Marquinhos","brBRA","DF","Paris S-G","frLigue 1","31-195","1994","3.5","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Callum Marshall","nirNIR","FW","West Ham","engPremier League","20-362","2004","0.7","0","1","0","0.0","1.50","0.00","0.00","","5.8","0","0","0","0.1","0.1","0.13","-0.1","-0.1",
"Eric Martel","deGER","MF,DF","Köln","deBundesliga","23-210","2002","10.6","0","2","0","0.0","0.19","0.00","0.00","","19.7","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Aarón Martín","esESP","DF","Genoa","itSerie A","28-217","1997","8.4","1","4","3","75.0","0.47","0.36","0.25","0.33","26.5","2","0","0","0.3","0.3","0.07","+0.7","+0.7",
"Gerard Martín","esESP","DF","Barcelona","esLa Liga","23-328","2002","5.4","0","1","0","0.0","0.18","0.00","0.00","","27.9","0","0","0","0.0","0.0","0.01","0.0","0.0",
"Iván Martín","esESP","MF","Girona","esLa Liga","26-284","1999","9.8","0","3","2","66.7","0.31","0.20","0.00","0.00","21.9","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Jon Martin","esESP","DF","Real Sociedad","esLa Liga","19-216","2006","5.0","0","2","0","0.0","0.40","0.00","0.00","","9.9","0","0","0","0.1","0.1","0.06","-0.1","-0.1",
"Mario Martín","esESP","MF","Getafe","esLa Liga","21-265","2004","9.2","2","11","3","27.3","1.20","0.33","0.18","0.67","18.0","0","0","0","0.7","0.7","0.07","+1.3","+1.3",
"Gabriel Martinelli","brBRA","FW,MF","Arsenal","engPremier League","24-160","2001","2.4","1","5","3","60.0","2.05","1.23","0.20","0.33","15.5","0","0","0","0.8","0.8","0.16","+0.2","+0.2",
"Arnau Martinez","esESP","DF,MF","Girona","esLa Liga","22-214","2003","8.6","1","3","1","33.3","0.35","0.12","0.33","1.00","8.6","0","0","0","0.4","0.4","0.14","+0.6","+0.6",
"Emiliano Martínez","arARG","GK","Aston Villa","engPremier League","33-084","1992","10.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Josep Martinez","esESP","GK","Inter","itSerie A","27-182","1998","2.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Lautaro Martínez","arARG","FW","Inter","itSerie A","28-095","1997","9.8","4","36","8","22.2","3.67","0.82","0.11","0.50","12.6","0","0","0","4.4","4.4","0.12","-0.4","-0.4",
"Pablo Martínez","esESP","MF","Levante","esLa Liga","27-276","1998","5.8","0","12","2","16.7","2.05","0.34","0.00","0.00","24.5","2","0","0","0.7","0.7","0.05","-0.7","-0.7",
"Ramón Martínez","esESP","DF","Sevilla","esLa Liga","23-034","2002","1.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Toni Martínez","esESP","FW","Alavés","esLa Liga","28-148","1997","9.8","2","23","6","26.1","2.34","0.61","0.09","0.33","14.9","0","0","0","1.9","1.9","0.08","+0.1","+0.1",
"Adam Marušić","meMNE","DF","Lazio","itSerie A","33-039","1992","9.6","0","3","2","66.7","0.31","0.21","0.00","0.00","14.7","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Omar Mascarell","gqEQG","MF","Mallorca","esLa Liga","32-296","1993","4.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Adam Masina","maMAR","DF","Torino","itSerie A","31-327","1994","2.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Patrizio Masini","itITA","MF","Genoa","itSerie A","24-302","2001","9.3","0","9","2","22.2","0.97","0.21","0.00","0.00","18.0","0","0","0","1.2","1.2","0.13","-1.2","-1.2",
"Han-Noah Massengo","frFRA","MF","Augsburg","deBundesliga","24-141","2001","10.3","1","8","2","25.0","0.78","0.19","0.13","0.50","23.4","0","0","0","0.5","0.5","0.07","+0.5","+0.5",
"Franco Mastantuono","arARG","FW,DF","Real Madrid","esLa Liga","18-103","2007","6.1","1","18","4","22.2","2.97","0.66","0.06","0.25","17.9","1","0","0","2.0","2.0","0.11","-1.0","-1.0",
"Arthur Masuaku","cdCOD","DF,MF","Sunderland","engPremier League","32-018","1993","1.4","0","1","0","0.0","0.71","0.00","0.00","","12.8","0","0","0","0.1","0.1","0.07","-0.1","-0.1",
"Clinton Mata","aoANG","DF","Lyon","frLigue 1","33-018","1992","12.5","0","2","0","0.0","0.16","0.00","0.00","","23.8","1","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Igor Matanovic","hrCRO","FW","Freiburg","deBundesliga","22-239","2003","2.5","2","6","3","50.0","2.44","1.22","0.17","0.33","36.5","0","1","1","1.0","0.2","0.03","+1.0","+0.8",
"Pape Matar Sarr","snSEN","MF","Tottenham","engPremier League","23-072","2002","6.6","2","5","3","60.0","0.75","0.45","0.40","0.67","10.2","0","0","0","0.7","0.7","0.15","+1.3","+1.3",
"Jean-Philippe Mateta","frFRA","FW","Crystal Palace","engPremier League","28-150","1997","11.3","6","31","15","48.4","2.74","1.33","0.13","0.27","14.9","0","2","2","8.4","6.8","0.22","-2.4","-2.8",
"Nemanja Matić","rsSRB","MF","Sassuolo","itSerie A","37-116","1988","10.9","1","3","2","66.7","0.28","0.18","0.33","0.50","24.4","0","0","0","0.1","0.1","0.03","+0.9","+0.9",
"Rudy Matondo","frFRA","MF","Auxerre","frLigue 1","17-257","2008","3.0","0","2","0","0.0","0.67","0.00","0.00","","16.1","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Chrislain Matsima","frFRA","DF","Augsburg","deBundesliga","23-194","2002","11.0","1","5","1","20.0","0.45","0.09","0.20","1.00","11.8","0","0","0","0.3","0.3","0.06","+0.7","+0.7",
"Jean Mattéo Bahoya","frFRA","FW,MF","Eint Frankfurt","deBundesliga","20-202","2005","5.0","2","11","3","27.3","2.19","0.60","0.18","0.67","15.7","0","0","0","1.4","1.4","0.13","+0.6","+0.6",
"Alan Matturro","uyURU","DF","Levante","esLa Liga","21-045","2004","0.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Neal Maupay","frFRA","FW","Marseille","frLigue 1","29-103","1996","0.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Konstantinos Mavropanos","grGRE","DF","West Ham","engPremier League","27-349","1997","5.5","0","4","1","25.0","0.73","0.18","0.00","0.00","7.3","0","0","0","0.4","0.4","0.10","-0.4","-0.4",
"Christian Mawissa","frFRA","DF","Monaco","frLigue 1","20-221","2005","5.8","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Eliezer Mayenda","esESP","FW","Sunderland","engPremier League","20-201","2005","2.9","1","4","2","50.0","1.36","0.68","0.25","0.50","12.4","0","0","0","0.5","0.5","0.12","+0.5","+0.5",
"Borja Mayoral","esESP","FW","Getafe","esLa Liga","28-234","1997","8.2","4","8","6","75.0","0.98","0.73","0.50","0.67","10.1","0","0","0","1.8","1.8","0.23","+2.2","+2.2",
"Senny Mayulu","frFRA","MF,FW","Paris S-G","frLigue 1","19-192","2006","7.0","1","13","3","23.1","1.85","0.43","0.08","0.33","16.9","0","0","0","1.8","1.8","0.14","-0.8","-0.8",
"Ibrahim Maza","dzALG","MF,DF","Leverkusen","deBundesliga","20-001","2005","4.9","2","14","6","42.9","2.84","1.22","0.14","0.33","17.3","0","0","0","1.4","1.4","0.10","+0.6","+0.6",
"Noussair Mazraoui","maMAR","DF","Manchester Utd","engPremier League","28-011","1997","2.7","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Luca Mazzitelli","itITA","MF","Cagliari","itSerie A","30-010","1995","0.7","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Pasquale Mazzocchi","itITA","MF","Napoli","itSerie A","30-121","1995","0.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Samuel Mbangula","beBEL","FW","Werder Bremen","deBundesliga","21-313","2004","6.7","3","6","3","50.0","0.90","0.45","0.50","1.00","17.0","0","0","0","0.5","0.5","0.08","+2.5","+2.5",
"Ethan Mbappé","frFRA","FW","Lille","frLigue 1","18-331","2006","0.5","2","4","2","50.0","8.57","4.29","0.50","1.00","14.4","0","0","0","0.3","0.3","0.09","+1.7","+1.7",
