Player,Nation,Position,Club,Leauge,Age,YearBorn,90s,SCA,SCA90,scLivePass,scDeadPass,scTake-on,scShots,scFouls,scDefense,GCA,GCA90,gcLivePass,gcDeadPass,gcTake-on,gcShots,gcFouls,gcDefense,Matches
"Han-Noah Massengo","frFRA","MF","Monaco","frLigue 1","17","2001","0.7","3","4.43","3","0","0","0","0","0","1","1.48","1","0","0","0","0","0",
"Arthur Masuaku","cdCOD","DF","West Ham","engPremier League","24","1993","19.5","35","1.79","31","1","1","0","0","2","1","0.05","1","0","0","0","0","0",
"Jaime Mata","esESP","FW,MF","Getafe","esLa Liga","29","1988","27.0","43","1.59","30","0","2","3","7","1","6","0.22","4","0","1","0","1","0",
"Juan Mata","esESP","FW,MF","Manchester Utd","engPremier League","30","1988","14.3","66","4.60","51","7","2","2","4","0","7","0.49","5","0","0","0","2","0",
"Luca Matarese","itITA","FW","Frosinone","itSerie A","20","1998","0.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Jean-Philippe Mateta","frFRA","FW","Mainz 05","deBundesliga","21","1997","27.6","73","2.64","43","0","15","8","5","2","11","0.40","5","0","5","0","1","0",
"Christian Mathenia","deGER","GK","Nürnberg","deBundesliga","26","1992","21.5","5","0.23","5","0","0","0","0","0","2","0.09","2","0","0","0","0","0",
"Nemanja Matić","rsSRB","MF","Manchester Utd","engPremier League","29","1988","27.1","54","2.00","51","0","1","1","0","1","4","0.15","4","0","0","0","0","0",
"Joël Matip","cmCMR","DF","Liverpool","engPremier League","26","1991","17.1","12","0.70","9","0","1","0","1","1","2","0.12","1","0","0","0","0","1",
"Rabbi Matondo","wlsWAL","FW,MF","Schalke 04","deBundesliga","17","2000","2.1","4","1.90","4","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Alessandro Matri","itITA","FW","Sassuolo","itSerie A","33","1984","6.7","19","2.84","13","0","2","3","0","1","1","0.15","0","0","0","1","0","0",
"Federico Mattiello","itITA","DF,FW","Bologna","itSerie A","23","1995","14.8","42","2.84","29","10","3","0","0","0","1","0.07","1","0","0","0","0","0",
"Blaise Matuidi","frFRA","MF","Juventus","itSerie A","31","1987","26.9","66","2.46","56","0","1","3","4","2","8","0.30","6","0","0","1","1","0",
"José Mauri","itITA","MF","Milan","itSerie A","22","1996","2.3","8","3.46","7","0","0","0","0","1","2","0.87","2","0","0","0","0","0",
"Stephy Mavididi","engENG","FW","Juventus","itSerie A","20","1998","0.2","1","4.09","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Konstantinos Mavropanos","grGRE","DF","Arsenal","engPremier League","20","1997","1.6","2","1.22","0","0","1","1","0","0","0","0.00","0","0","0","0","0","0",
"Alfie Mawson","engENG","DF","Fulham","engPremier League","24","1994","12.6","5","0.40","5","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Philipp Max","deGER","DF,MF","Augsburg","deBundesliga","24","1993","28.5","99","3.47","50","36","2","6","4","1","4","0.14","2","1","0","0","0","1",
"Alexandru Maxim","roROU","MF,FW","Mainz 05","deBundesliga","28","1990","6.4","41","6.37","27","8","2","2","2","0","2","0.31","2","0","0","0","0","0",
"Eric Maxim Choupo-Moting","cmCMR","FW","Paris S-G","frLigue 1","29","1989","8.9","29","3.25","21","1","4","2","0","1","2","0.22","2","0","0","0","0","0",
"Borja Mayoral","esESP","FW","Levante","esLa Liga","21","1997","18.0","41","2.28","32","0","1","2","6","0","7","0.39","6","0","0","1","0","0",
"Róbert Mazáň","skSVK","DF","Celta Vigo","esLa Liga","24","1994","1.0","2","2.00","1","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Luca Mazzitelli","itITA","MF","Genoa","itSerie A","22","1995","3.6","7","1.95","6","0","0","0","0","1","0","0.00","0","0","0","0","0","0",
"Kylian Mbappé","frFRA","FW","Paris S-G","frLigue 1","19","1998","26.0","121","4.65","80","1","17","8","15","0","23","0.88","15","0","2","2","4","0",
"Ibrahima Mbaye","snSEN","DF","Bologna","itSerie A","23","1994","22.3","30","1.34","21","6","0","2","0","1","0","0.00","0","0","0","0","0","0",
"Loïc Mbe Soh","frFRA","DF","Paris S-G","frLigue 1","17","2001","2.0","1","0.50","0","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Nolan Mbemba","cgCGO","MF,DF","Reims","frLigue 1","23","1995","4.0","8","2.02","7","0","0","1","0","0","1","0.25","1","0","0","0","0","0",
"Adama Mbengue","snSEN","DF","Caen","frLigue 1","24","1993","8.2","15","1.82","8","3","1","2","0","1","1","0.12","1","0","0","0","0","0",
"Isaac Mbenza","beBEL","FW,MF","Huddersfield","engPremier League","22","1996","11.0","14","1.28","10","1","0","2","1","0","1","0.09","1","0","0","0","0","0",
"Stéphane Mbia","cmCMR","DF,MF","Toulouse","frLigue 1","32","1986","5.0","2","0.40","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Kara Mbodji","snSEN","DF","Nantes","frLigue 1","28","1989","5.6","4","0.71","4","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Jordi Mboula","esESP","FW,MF","Monaco","frLigue 1","19","1999","3.1","7","2.28","5","0","2","0","0","0","0","0.00","0","0","0","0","0","0",
"James McArthur","sctSCO","MF","Crystal Palace","engPremier League","30","1987","34.0","73","2.15","62","2","1","4","4","0","11","0.32","7","1","0","1","2","0",
"Alex McCarthy","engENG","GK","Southampton","engPremier League","28","1989","25.0","2","0.08","0","2","0","0","0","0","0","0.00","0","0","0","0","0","0",
"James McCarthy","ieIRL","MF","Everton","engPremier League","27","1990","0.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Kevin McDonald","sctSCO","MF","Fulham","engPremier League","29","1988","9.3","12","1.28","10","2","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Levan Mchedlidze","geGEO","FW","Empoli","itSerie A","28","1990","2.3","6","2.61","5","0","1","0","0","0","2","0.87","2","0","0","0","0","0",
"Weston McKennie","usUSA","MF,FW","Schalke 04","deBundesliga","19","1998","19.4","44","2.27","32","2","3","3","2","2","5","0.26","4","0","0","1","0","0",
"Dwight McNeil","engENG","MF","Burnley","engPremier League","18","1999","17.7","47","2.66","21","20","2","1","3","0","10","0.57","7","2","0","1","0","0",
"Scott McTominay","sctSCO","MF,DF","Manchester Utd","engPremier League","21","1996","9.6","8","0.83","5","0","1","1","1","0","0","0.00","0","0","0","0","0","0",
"Iuri Medeiros","ptPOR","MF,FW","Genoa","itSerie A","24","1994","1.2","8","6.79","5","1","1","0","0","1","1","0.85","1","0","0","0","0","0",
"Álvaro Medrán","esESP","MF","Rayo Vallecano","esLa Liga","24","1994","12.8","45","3.53","23","17","0","1","1","3","1","0.08","1","0","0","0","0","0",
"Ben Mee","engENG","DF","Burnley","engPremier League","28","1989","38.0","27","0.71","19","0","1","4","2","1","4","0.11","3","0","0","1","0","0",
"Riccardo Meggiorini","itITA","FW","Chievo","itSerie A","32","1985","17.2","31","1.80","22","0","1","3","4","1","3","0.17","0","0","0","2","1","0",
"Admir Mehmedi","chSUI","FW,MF","Wolfsburg","deBundesliga","27","1991","18.8","78","4.15","47","16","3","5","6","1","10","0.53","5","1","0","2","1","1",
"Soualiho Meïté","frFRA","MF","Torino","itSerie A","24","1994","29.5","88","2.98","72","0","8","4","2","2","11","0.37","9","0","2","0","0","0",
"Farid El Melali","dzALG","MF,FW","Angers","frLigue 1","21","1997","3.6","11","3.03","8","0","0","0","2","1","1","0.28","1","0","0","0","0","0",
"Óscar Melendo","esESP","MF,FW","Espanyol","esLa Liga","20","1997","22.2","70","3.15","58","3","2","1","5","1","7","0.32","5","0","0","0","1","1",
"Gonzalo Melero","esESP","MF","Huesca","esLa Liga","24","1994","14.9","43","2.88","37","0","0","1","3","2","4","0.27","3","0","0","0","1","0",
"Arthur Melo","brBRA","MF","Barcelona","esLa Liga","21","1996","15.9","30","1.89","25","2","0","0","3","0","2","0.13","1","0","0","0","1","0",
"Memphis","nlNED","FW,MF","Lyon","frLigue 1","24","1994","30.4","220","7.23","128","56","13","13","9","1","13","0.43","9","1","1","2","0","0",
"Pedro Mendes","ptPOR","DF","Montpellier","frLigue 1","27","1990","29.6","31","1.05","22","5","1","0","2","1","6","0.20","4","1","0","0","1","0",
"Thiago Mendes","brBRA","MF","Lille","frLigue 1","26","1992","34.2","112","3.28","65","41","0","2","2","2","9","0.26","5","3","0","0","1","0",
"Brais Méndez","esESP","MF,FW","Celta Vigo","esLa Liga","21","1997","26.1","92","3.52","52","20","1","10","9","0","13","0.50","6","3","1","2","1","0",
"Nathaniel Mendez-Laing","gtGUA","MF,FW","Cardiff City","engPremier League","26","1992","10.9","40","3.65","25","1","10","2","1","1","5","0.46","2","0","2","0","1","0",
"Stiven Mendoza","coCOL","FW,MF","Amiens","frLigue 1","26","1992","20.9","64","3.07","40","9","4","3","7","1","6","0.29","5","0","1","0","0","0",
"Alexandre Mendy","gwGNB","FW","Guingamp","frLigue 1","24","1994","8.5","14","1.65","7","0","2","3","2","0","0","0.00","0","0","0","0","0","0",
"Benjamin Mendy","frFRA","DF","Manchester City","engPremier League","24","1994","10.0","24","2.40","20","2","1","1","0","0","6","0.60","5","1","0","0","0","0",
"Edouard Mendy","snSEN","GK","Reims","frLigue 1","26","1992","38.0","3","0.08","2","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Ferland Mendy","frFRA","DF","Lyon","frLigue 1","23","1995","28.1","94","3.34","79","3","9","0","3","0","6","0.21","6","0","0","0","0","0",
"Nampalys Mendy","snSEN","MF","Leicester City","engPremier League","26","1992","23.2","21","0.90","19","0","0","0","2","0","2","0.09","0","0","0","0","2","0",
"Hamza Mendyl","maMAR","DF","Schalke 04","deBundesliga","20","1997","6.0","3","0.50","2","0","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Chris Mepham","wlsWAL","DF","Bournemouth","engPremier League","20","1997","9.4","3","0.32","2","0","0","1","0","0","1","0.11","0","0","0","1","0","0",
"Gabriel Mercado","arARG","DF","Sevilla","esLa Liga","31","1987","19.3","11","0.57","8","1","0","0","1","1","1","0.05","0","0","0","0","1","0",
"Alex Meret","itITA","GK","Napoli","itSerie A","21","1997","12.8","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Mehdi Merghem","dzALG","FW,MF","Guingamp","frLigue 1","21","1997","8.0","15","1.87","9","0","2","1","3","0","1","0.12","1","0","0","0","0","0",
"Mikel Merino","esESP","MF","Real Sociedad","esLa Liga","22","1996","22.8","43","1.88","35","0","2","2","4","0","8","0.35","5","0","1","0","2","0",
"Sabin Merino","esESP","FW,MF","Leganés","esLa Liga","26","1992","3.3","7","2.14","4","0","1","2","0","0","0","0.00","0","0","0","0","0","0",
"Martín Merquelanz","esESP","MF","Real Sociedad","esLa Liga","23","1995","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Dries Mertens","beBEL","FW","Napoli","itSerie A","31","1987","25.0","122","4.88","87","12","9","6","5","3","15","0.60","9","2","1","2","1","0",
"Roque Mesa","esESP","MF","Sevilla","esLa Liga","29","1989","19.4","57","2.94","40","4","2","4","3","4","5","0.26","4","0","1","0","0","0",
"Lionel Messi","arARG","FW","Barcelona","esLa Liga","31","1987","30.1","243","8.06","149","13","39","13","26","3","36","1.19","21","1","5","5","4","0",
"Romain Métanire","mgMAD","DF","Reims","frLigue 1","28","1990","3.5","3","0.86","2","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Thomas Meunier","beBEL","DF","Paris S-G","frLigue 1","26","1991","17.9","39","2.18","33","0","1","4","1","0","8","0.45","6","0","0","1","1","0",
"Mexer","mzMOZ","DF","Rennes","frLigue 1","29","1988","27.4","15","0.55","13","0","0","1","1","0","2","0.07","0","0","0","1","1","0",
"Max Meyer","deGER","MF","Crystal Palace","engPremier League","22","1995","15.7","50","3.18","39","1","2","4","4","0","3","0.19","2","0","0","0","1","0",
"Matt Miazga","usUSA","DF","Nantes","frLigue 1","23","1995","8.0","1","0.12","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Míchel","esESP","MF","Valladolid","esLa Liga","30","1988","28.4","100","3.52","59","32","3","0","2","4","6","0.21","2","3","0","0","1","0",
"Clément Michelin","frFRA","DF","Toulouse","frLigue 1","21","1997","1.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Petar Mićin","rsSRB","MF","Udinese","itSerie A","19","1998","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Miguel","esESP","FW","Valladolid","esLa Liga","18","1999","0.1","1","7.50","0","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Florian Miguel","frFRA","DF","Nîmes","frLigue 1","21","1996","12.4","18","1.45","14","3","1","0","0","0","3","0.24","3","0","0","0","0","0",
"Nikola Milenković","rsSRB","DF","Fiorentina","itSerie A","20","1997","33.4","23","0.69","18","1","0","2","1","1","1","0.03","1","0","0","0","0","0",
"Arkadiusz Milik","plPOL","FW","Napoli","itSerie A","24","1994","26.6","70","2.63","56","0","1","9","2","2","6","0.23","4","0","0","1","1","0",
"Sergej Milinković-Savić","rsSRB","MF","Lazio","itSerie A","23","1995","26.6","115","4.32","92","3","3","13","3","1","8","0.30","8","0","0","0","0","0",
"Vanja Milinković-Savić","rsSRB","GK","SPAL","itSerie A","21","1997","1.8","1","0.55","0","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Luka Milivojević","rsSRB","MF","Crystal Palace","engPremier League","27","1991","38.0","115","3.03","62","39","0","6","3","5","7","0.18","5","2","0","0","0","0",
"Pere Milla","esESP","MF,FW","Eibar","esLa Liga","25","1992","3.8","9","2.38","5","1","2","1","0","0","1","0.26","1","0","0","0","0","0",
"Vincenzo Millico","itITA","MF","Torino","itSerie A","17","2000","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"James Milner","engENG","MF,DF","Liverpool","engPremier League","32","1986","19.9","85","4.28","44","29","5","4","2","1","7","0.35","6","1","0","0","0","0",
"Santi Mina","esESP","FW","Valencia","esLa Liga","22","1995","20.6","35","1.70","28","0","3","2","2","0","5","0.24","4","0","1","0","0","0",
"Yerry Mina","coCOL","DF","Everton","engPremier League","23","1994","9.9","6","0.61","5","0","0","0","1","0","1","0.10","1","0","0","0","0","0",
"Tyrone Mings","engENG","DF","Bournemouth","engPremier League","25","1993","1.6","1","0.63","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Ignasi Miquel","esESP","DF","Getafe","esLa Liga","25","1992","3.5","1","0.28","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Kevin Mirallas","beBEL","FW,MF","Fiorentina","itSerie A","30","1987","14.4","62","4.30","33","13","8","4","4","0","3","0.21","2","0","1","0","0","0",
"Jorge Miramón","esESP","DF","Huesca","esLa Liga","29","1989","27.7","62","2.24","50","5","3","1","2","1","1","0.04","1","0","0","0","0","0",
"Miranda","brBRA","DF","Inter","itSerie A","33","1984","12.9","12","0.93","9","1","0","1","0","1","0","0.00","0","0","0","0","0","0",
"Antonio Mirante","itITA","GK","Roma","itSerie A","35","1983","11.0","3","0.27","2","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Virgil Misidjan","srSUR","MF,FW","Nürnberg","deBundesliga","25","1993","17.1","35","2.04","20","0","4","3","8","0","3","0.17","2","0","0","0","1","0",
"Simone Missiroli","itITA","MF","SPAL","itSerie A","32","1986","30.5","68","2.23","57","0","3","2","3","3","3","0.10","3","0","0","0","0","0",
"Kostas Mitroglou","grGRE","FW","Marseille","frLigue 1","30","1988","6.4","10","1.55","9","0","0","1","0","0","2","0.31","2","0","0","0","0","0",
"Aleksandar Mitrović","rsSRB","FW","Fulham","engPremier League","23","1994","36.4","90","2.47","60","0","9","14","7","0","9","0.25","4","0","1","2","2","0",
"Stefan Mitrović","rsSRB","DF","Strasbourg","frLigue 1","28","1990","33.6","13","0.39","9","0","0","3","0","1","1","0.03","0","0","0","1","0","0",
"Maximilian Mittelstädt","deGER","DF,MF","Hertha BSC","deBundesliga","21","1997","20.0","39","1.95","34","0","0","3","0","2","4","0.20","2","0","0","1","0","1",
"Henrikh Mkhitaryan","amARM","FW,MF","Arsenal","engPremier League","29","1989","18.2","73","4.00","56","10","1","4","0","2","11","0.60","10","0","0","1","0","0",
"Luka Modrić","hrCRO","MF","Real Madrid","esLa Liga","32","1985","29.0","127","4.38","92","13","8","7","3","4","13","0.45","7","2","1","2","0","1",
"Kevin Möhwald","deGER","MF","Werder Bremen","deBundesliga","25","1993","9.7","29","2.99","24","0","0","2","2","1","4","0.41","3","0","0","0","1","0",
"Niklas Moisander","fiFIN","DF","Werder Bremen","deBundesliga","32","1985","29.3","36","1.23","32","0","2","1","0","1","4","0.14","2","0","1","1","0","0",
"Johan Mojica","coCOL","FW,MF","Girona","esLa Liga","25","1992","0.2","1","4.50","0","0","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Hakim El Mokeddem","","FW,MF","Toulouse","frLigue 1","19","1999","0.3","1","3.60","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Jorge Molina","esESP","FW","Getafe","esLa Liga","36","1982","29.4","87","2.96","63","0","11","7","5","1","12","0.41","8","0","3","1","0","0",
"Cristian Molinaro","itITA","DF,MF","Frosinone","itSerie A","35","1983","12.9","25","1.94","21","2","0","0","1","1","0","0.00","0","0","0","0","0","0",
"Victor Mollejo","esESP","FW,DF","Atlético Madrid","esLa Liga","17","2001","0.7","1","1.38","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Florent Mollet","frFRA","MF","Montpellier","frLigue 1","26","1991","28.5","137","4.81","82","37","6","9","2","1","13","0.46","8","3","0","2","0","0",
"Gabriele Moncini","itITA","MF","SPAL","itSerie A","22","1996","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Thomas Monconduit","frFRA","MF","Amiens","frLigue 1","27","1991","31.3","76","2.43","58","6","3","3","5","1","2","0.06","1","1","0","0","0","0",
"Kévin Monnet-Paquet","frFRA","DF,MF","Saint-Étienne","frLigue 1","29","1988","16.5","30","1.82","24","0","2","2","0","2","3","0.18","2","0","0","1","0","0",
"Nacho Monreal","esESP","DF","Arsenal","engPremier League","32","1986","20.7","36","1.74","29","3","0","1","2","1","8","0.39","6","0","0","0","1","1",
"Javi Montero","esESP","DF","Atlético Madrid","esLa Liga","19","1999","4.5","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Cristóbal Montiel","esESP","FW","Fiorentina","itSerie A","18","2000","0.1","2","30.00","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Martín Montoya","esESP","DF","Brighton","engPremier League","27","1991","24.1","40","1.66","33","3","0","0","3","1","2","0.08","1","0","0","0","1","0",
"Aaron Mooy","auAUS","MF,FW","Huddersfield","engPremier League","27","1990","25.9","85","3.28","50","26","2","7","0","0","3","0.12","2","1","0","0","0","0",
"Emre Mor","trTUR","FW,MF","Celta Vigo","esLa Liga","21","1997","4.1","6","1.46","6","0","0","0","0","0","1","0.24","1","0","0","0","0","0",
"Alfredo Morales","usUSA","MF","Düsseldorf","deBundesliga","28","1990","17.0","19","1.12","16","0","1","1","0","1","2","0.12","1","0","0","0","0","1",
"Álvaro Morata","esESP","FW","Chelsea","engPremier League","25","1992","10.5","29","2.77","23","0","2","1","3","0","1","0.10","1","0","0","0","0","0",
"Álvaro Morata","esESP","FW","Atlético Madrid","esLa Liga","25","1992","12.0","25","2.08","11","0","4","0","9","1","4","0.33","2","0","1","0","1","0",
