Name,Value,Fee,From,Direction
"Andrés Andrade","€1.50m","loan transfer","LASK","Left"
"Edimilson Fernandes","€5.00m","loan transfer","Mainz","Left"
"Vladislav Cherny","€100k","-","Bielefeld U19","Left"
"Gonzalo Castro","€900k","-","Without Club","Left"
"Joey Müller","€100k","End of loanJun 30, 2021","Wuppertaler SV","Left"
"Mervin Kalac","€25k","End of loanJun 30, 2021","SV Lippstadt 08","Left"
"Can Özkan","€100k","End of loanJun 30, 2021","Naestved BK","Left"
"Noel Niemann","€275k","End of loanJun 30, 2021","Türkgücü Münch.","Left"
"Oscar Linnér","€400k","End of loanFeb 5, 2022","Brescia","Left"
"Sebastian Müller","€300k","End of loanJun 30, 2021","VfL Osnabrück","Left"
"Marcel Hartel","€1.80m","€350k","St. Pauli","Joined"
"Christian Gebauer","€800k","Loan fee:€150k","FC Ingolstadt","Joined"
"Nils Seufert","€800k","free transfer","Greuther Fürth","Joined"
"Jóan Símun Edmundsson","€500k","free transfer","Waasland-Beveren","Joined"
"Can Özkan","€100k","free transfer","Düsseldorf II","Joined"
"Andreas Voglsammer","€1.70m","free transfer","Union Berlin","Joined"
"Mervin Kalac","-","free transfer","SC Paderborn II","Joined"
"Sven Schipplock","€400k","free transfer","Stuttgart II","Joined"
"Anderson Lucoqui","€1.00m","free transfer","Mainz","Joined"
"Cebio Soukou","€700k","free transfer","SV Sandhausen","Joined"
"Joey Müller","€100k","free transfer","Schalke 04 II","Joined"
"Oscar Linnér","€400k","loan transfer","GIF Sundsvall","Joined"
"Oscar Linnér","€500k","loan transfer","Brescia","Joined"
"Mike van der Hoorn","€2.00m","loan transfer","Utrecht","Joined"
"Sebastian Müller","€300k","loan transfer","E. Braunschweig","Joined"
"Noel Niemann","€275k","loan transfer","TSV Hartberg","Joined"
"Jomaine Consbruch","€300k","loan transfer","E. Braunschweig","Joined"
"Nikolai Rehnen","€100k","-","Without Club","Joined"
"Reinhold Yabo","-","-","Retired","Joined"
"Sergio Córdova","€1.20m","End of loanJun 30, 2021","Augsburg","Joined"
"Ritsu Doan","€7.00m","End of loanJun 30, 2021","PSV","Joined"
"Edimilson Fernandes","€2.80m","End of loanFeb 14, 2022","Mainz","Joined"
"Arne Maier","€7.00m","End of loanJun 30, 2021","Hertha BSC","Joined"
"Lennart Czyborra","€3.00m","End of loanJan 31, 2022","Genoa","Joined"
"Masaya Okugawa","€2.50m","End of loanJun 30, 2021","Salzburg","Joined"
"Michel Vlap","€3.00m","End of loanJun 30, 2021","RSC Anderlecht","Joined"
"Jeff Chabot","€2.80m","Loan fee:€300k","Sampdoria","Left"
"Luca Kilian","€1.30m","Loan fee:€250k","Mainz","Left"
"Mark Uth","€3.00m","free transfer","FC Schalke 04","Left"
"Timo Hübers","€1.80m","free transfer","Hannover 96","Left"
"Dejan Ljubicic","€3.00m","free transfer","Rapid Vienna","Left"
"Marvin Schwäbe","€1.00m","free transfer","Bröndby IF","Left"
"Bright Arrey-Mbi","€1.30m","loan transfer","Bayern Munich","Left"
"Marvin Obuz","€300k","-","1.FC Köln II","Left"
"Matthias Köbbing","€10k","-","1.FC Köln II","Left"
"Mathias Olesen","€150k","-","1.FC Köln II","Left"
"Robert Voloder","€400k","End of loanDec 31, 2021","NK Maribor","Left"
"Anthony Modeste","€1.50m","End of loanJun 30, 2021","Saint-Étienne","Left"
"Louis Schaub","€2.00m","End of loanJun 30, 2021","FC Luzern","Left"
"Lasse Sobiech","€1.00m","End of loanJun 30, 2021","FC Zürich","Left"
"Marcel Risse","€500k","End of loanJun 30, 2021","Viktoria Köln","Left"
"Vincent Koziello","€700k","End of loanJun 30, 2021","Nacional","Left"
"Tomas Ostrák","€750k","End of loanJun 30, 2021","Karvina","Left"
"Kingsley Schindler","€800k","End of loanJun 30, 2021","Hannover 96","Left"
"Yann Bisseck","€325k","End of loanJun 30, 2021","Guimarães B","Left"
"Niklas Hauptmann","€700k","End of loanJun 30, 2021","Holstein Kiel","Left"
"Birger Verstraete","€2.50m","End of loanJun 30, 2021","Royal Antwerp","Left"
"Sebastiaan Bornauw","€12.00m","€14.10m","Wolfsburg","Joined"
"Ismail Jakobs","€7.00m","€7.30m","Monaco","Joined"
"Birger Verstraete","€2.50m","€2.00m","Royal Antwerp","Joined"
"Jorge Meré","€2.50m","€900k","América","Joined"
"Rafael Czichos","€1.30m","€455k","Chicago","Joined"
"Robert Voloder","€400k","€100k","NK Maribor","Joined"
"Marco Höger","€600k","free transfer","W. Mannheim","Joined"
"Dominick Drexler","€1.30m","free transfer","FC Schalke 04","Joined"
"Lasse Sobiech","€1.00m","free transfer","Darmstadt 98","Joined"
"Julian Krahl","€200k","free transfer","Viktoria Berlin","Joined"
"Vincent Koziello","€700k","free transfer","KV Oostende","Joined"
"Max Meyer","€1.50m","free transfer","Fenerbahçe","Joined"
"Sava-Arangel Cestic","€1.00m","free transfer","HNK Rijeka","Joined"
"João Queirós","€100k","?","Chaves","Joined"
"Marcel Risse","€500k","?","Viktoria Köln","Joined"
"Robert Voloder","€250k","loan transfer","NK Maribor","Joined"
"Dimitrios Limnios","€2.00m","loan transfer","Twente FC","Joined"
"Yann Bisseck","€325k","loan transfer","Aarhus GF","Joined"
"Noah Katterbach","€2.50m","loan transfer","Basel","Joined"
"Elvis Rexhbecaj","€4.00m","End of loanJun 30, 2021","Wolfsburg","Joined"
"Emmanuel Dennis","€5.00m","End of loanJun 30, 2021","Club Brugge","Joined"
"Marius Wolf","€4.00m","End of loanJun 30, 2021","Dortmund","Joined"
"Tolu Arokodare","€800k","End of loanJun 30, 2021","Valmiera","Joined"
"Ron-Robert Zieler","€1.00m","End of loanJun 30, 2021","Hannover 96","Joined"
"Christopher Antwi-Adjei","€1.00m","free transfer","SC Paderborn","Left"
"Patrick Osterhage","€200k","free transfer","B. Dortmund II","Left"
"Michael Esser","€500k","free transfer","Hannover 96","Left"
"Takuma Asano","€3.00m","free transfer","Partizan","Left"
"Sebastian Polter","€1.00m","free transfer","Fortuna Sittard","Left"
"Jürgen Locadia","€3.00m","free transfer","Brighton","Left"
"Konstantinos Stafylidis","€1.20m","loan transfer","Hoffenheim","Left"
"Elvis Rexhbecaj","€4.00m","loan transfer","Wolfsburg","Left"
"Eduard Löwen","€3.00m","loan transfer","Hertha BSC","Left"
"Luis Hartwig","-","-","VfL Bochum U19","Left"
"Moritz Römling","€200k","End of loanApr 1, 2022","Türkgücü Münch.","Left"
"Lars Holtkamp","€100k","End of loanJun 30, 2021","Wuppertaler SV","Left"
"Moritz Römling","€200k","End of loanJun 14, 2021","Wuppertaler SV","Left"
"Robert Zulj","€2.50m","€350k","Ittihad Kalba","Joined"
"Raman Chibsah","€400k","free transfer","Apollon Smyrnis","Joined"
"Barış Ekincier","€100k","free transfer","W. Mannheim","Joined"
"Patrick Drewes","€350k","free transfer","SV Sandhausen","Joined"
"Lars Holtkamp","€100k","free transfer","Bonner SC","Joined"
"Moritz Römling","€200k","loan transfer","Türkgücü Münch.","Joined"
"Soma Novothny","€400k","?","Anorthosis","Joined"
"Silvere Ganvoula","€800k","loan transfer","Cercle Brugge","Joined"
"Thomas Eisfeld","€500k","-","Without Club","Joined"
"Jeremy Dudziak","€2.00m","€750k","Hamburg","Left"
"Nick Viergever","€2.00m","€300k","PSV","Left"
"Sebastian Griesbeck","€1.00m","€250k","Union Berlin","Left"
"Tobias Raschl","€600k","€100k","Dortmund","Left"
"Afimico Pululu","€1.50m","free transfer","Basel","Left"
"Andreas Linde","€800k","free transfer","Molde FK","Left"
"Jetro Willems","€2.50m","free transfer","Frankfurt","Left"
"Gideon Jung","€700k","free transfer","Hamburg","Left"
"Max Christiansen","€500k","free transfer","W. Mannheim","Left"
"Nils Seufert","€800k","free transfer","Arm. Bielefeld","Left"
"Adrian Fein","€4.00m","loan transfer","Bayern Munich","Left"
"Justin Hoogma","€2.00m","loan transfer","Hoffenheim","Left"
"Jessic Ngankam","€1.20m","loan transfer","Hertha BSC","Left"
"Cedric Itten","€3.50m","loan transfer","Rangers","Left"
"Mert Yusuf Torlak","€175k","-","Gr. Fürth II","Left"
"Elias Kratzer","€125k","-","Gr. Fürth II","Left"
"Lasse Schulz","€150k","-","Gr. Fürth U19","Left"
"Alexander Lungwitz","€250k","End of loanJun 30, 2021","FC Bayern II","Left"
"Anton Stach","€2.50m","€4.50m","Mainz","Joined"
"Nunoo Sarpei","€700k","€50k","FC Ingolstadt","Joined"
"David Raum","€5.00m","free transfer","Hoffenheim","Joined"
"Paul Jaeckel","€2.00m","free transfer","Union Berlin","Joined"
"Sebastian Ernst","€1.50m","free transfer","Hannover 96","Joined"
"Alexander Lungwitz","€250k","free transfer","Würzb. Kickers","Joined"
"Marijan Cavar","€250k","free transfer","Siroki Brijeg","Joined"
"Mergim Mavraj","€300k","free transfer","Türkgücü Münch.","Joined"
"Nils Seufert","€700k","loan transfer","SV Sandhausen","Joined"
"Elias Kratzer","€125k","-","Gr. Fürth II","Joined"
"Mert Yusuf Torlak","€150k","-","Gr. Fürth II","Joined"
"Emil Berggreen","€350k","-","Gr. Fürth II","Joined"
"Cedric Itten","€3.00m","End of loanJan 12, 2022","Rangers","Joined"
"Justin Hoogma","€1.50m","End of loanJan 23, 2022","Hoffenheim","Joined"
"Adrian Fein","€1.50m","End of loanJan 30, 2022","Bayern Munich","Joined"
"Matthijs de Ligt","€70.00m","€67.00m","Juventus","Left"
"Sadio Mané","€70.00m","€32.00m","Liverpool","Left"
"Mathys Tel","€2.00m","€20.00m","Stade Rennais","Left"
"Ryan Gravenberch","€35.00m","€18.50m","Ajax","Left"
"Yann Sommer","€5.00m","€9.00m","Mönchengladbach","Left"
"Daley Blind","€6.00m","free transfer","Ajax","Left"
"Noussair Mazraoui","€20.00m","free transfer","Ajax","Left"
"João Cancelo","€70.00m","loan transfer","Man City","Left"
"Johannes Schenk","€125k","-","FC Bayern II","Left"
"Gabriel Vidovic","€3.00m","-","FC Bayern II","Left"
"Arijon Ibrahimovic","-","-","FC Bayern U19","Left"
"Joshua Zirkzee","€11.00m","End of loanJun 30, 2022","RSC Anderlecht","Left"
"Chris Richards","€7.50m","End of loanJun 30, 2022","Hoffenheim","Left"
"Ron-Thorben Hoffmann","€500k","End of loanJun 30, 2022","Sunderland","Left"
"Bright Arrey-Mbi","€1.30m","End of loanAug 29, 2022","1.FC Köln","Left"
"Adrian Fein","€700k","End of loanJun 30, 2022","Dynamo Dresden","Left"
"Lukas Mai","€1.00m","End of loanJun 30, 2022","Werder Bremen","Left"
"Robert Lewandowski","€45.00m","€45.00m","Barcelona","Joined"
"Joshua Zirkzee","€11.00m","€27.50m","Bologna","Joined"
"Tanguy Nianzou","€9.00m","€16.00m","Sevilla FC","Joined"
"Chris Richards","€7.50m","€12.00m","Crystal Palace","Joined"
"Marc Roca","€7.00m","€12.00m","Leeds","Joined"
"Omar Richards","€7.00m","€8.50m","Nott'm Forest","Joined"
"Christian Früchtl","€600k","€500k","Austria Vienna","Joined"
"Lukas Mai","€1.00m","€400k","FC Lugano","Joined"
"Ron-Thorben Hoffmann","€500k","free transfer","E. Braunschweig","Joined"
"Corentin Tolisso","€15.00m","free transfer","Lyon","Joined"
"Niklas Süle","€35.00m","free transfer","Dortmund","Joined"
"Adrian Fein","€700k","free transfer","Excelsior","Joined"
"Marcel Sabitzer","€20.00m","loan transfer","Man Utd","Joined"
"Bright Arrey-Mbi","€1.30m","loan transfer","Hannover 96","Joined"
"Gabriel Vidovic","€3.00m","loan transfer","Vitesse","Joined"
"Malik Tillman","€1.50m","loan transfer","Rangers","Joined"
"Sébastien Haller","€35.00m","€31.00m","Ajax","Left"
"Karim Adeyemi","€35.00m","€30.00m","Salzburg","Left"
"Nico Schlotterbeck","€33.00m","€20.00m","Freiburg","Left"
"Julien Duranville","€5.00m","€8.50m","RSC Anderlecht","Left"
"Anthony Modeste","€3.00m","€5.10m","1.FC Köln","Left"
"Julian Ryerson","€7.50m","€5.00m","Union Berlin","Left"
"Salih Özcan","€13.00m","€5.00m","1.FC Köln","Left"
"Alexander Meyer","€700k","free transfer","J. Regensburg","Left"
"Marcel Lotka","€1.30m","free transfer","Hertha BSC","Left"
"Niklas Süle","€35.00m","free transfer","Bayern Munich","Left"
"Tom Rothe","€1.20m","-","B. Dortmund U19","Left"
"Jamie Gittens","€4.00m","-","B. Dortmund U19","Left"
"Erling Haaland","€150.00m","€60.00m","Man City","Joined"
"Manuel Akanji","€30.00m","€20.00m","Man City","Joined"
"Steffen Tigges","€1.50m","€1.50m","1.FC Köln","Joined"
"Thorgan Hazard","€9.00m","Loan fee:€500k","PSV","Joined"
"Marwin Hitz","€1.00m","free transfer","Basel","Joined"
"Axel Witsel","€4.00m","free transfer","Atlético","Joined"
"Roman Bürki","€1.50m","free transfer","St. Louis CITY","Joined"
"Dan-Axel Zagadou","€9.00m","-","Without Club","Joined"
"Marcel Schmelzer","€500k","-","Retired","Joined"
"Reinier","€8.00m","End of loanJun 30, 2022","Real Madrid","Joined"
"Marin Pongracic","€6.00m","End of loanJun 30, 2022","Wolfsburg","Joined"
"Adam Hlozek","€20.00m","€13.00m","Sparta Prague","Left"
"Gustavo Puerta","€350k","€2.00m","Bogotá FC","Left"
"Noah Mbamba","€3.00m","€100k","Club Brugge","Left"
"Patrick Pentz","€1.50m","free transfer","Stade Reims","Left"
"Callum Hudson-Odoi","€25.00m","loan transfer","Chelsea","Left"
"Sadik Fofana","€200k","-","Leverkusen U19","Left"
"Joshua Eze","-","-","Leverkusen U19","Left"
"Ayman Azhil","€400k","End of loanJun 30, 2022","RKC Waalwijk","Left"
"Nadiem Amiri","€8.00m","End of loanJun 30, 2022","Genoa","Left"
"Joel Pohjanpalo","€2.50m","End of loanJun 30, 2022","C. Rizespor","Left"
"Mitchell Weiser","€1.50m","End of loanJun 30, 2022","Werder Bremen","Left"
"Yannik Schlößer","€75k","End of loanJun 30, 2022","Nuremberg II","Left"
"Lucas Alario","€8.00m","€6.00m","Frankfurt","Joined"
"Joel Pohjanpalo","€2.50m","€3.20m","Venezia","Joined"
"Zidan Sertdemir","€2.00m","€1.00m","Nordsjaelland","Joined"
"Mitchell Weiser","€1.50m","free transfer","Werder Bremen","Joined"
"Charles Aránguiz","€3.50m","free transfer","Internacional","Joined"
"Julian Baumgartlinger","€800k","free transfer","Augsburg","Joined"
"Yannik Schlößer","€75k","free transfer","1.FC Düren","Joined"
"Sadik Fofana","€200k","loan transfer","1.FC Nuremberg","Joined"
"Paulinho","€7.00m","loan transfer","Atlético-MG","Joined"
"Gustavo Puerta","€350k","loan transfer","1.FC Nuremberg","Joined"
"Lennart Grill","€1.00m","loan transfer","Union Berlin","Joined"
"David Raum","€20.00m","€26.00m","Hoffenheim","Left"
"Timo Werner","€35.00m","€20.00m","Chelsea","Left"
"Xaver Schlager","€27.00m","€12.00m","Wolfsburg","Left"
"Abdou Diallo","€18.00m","Loan fee:€1.50m","PSG","Left"
"Janis Blaswich","€800k","free transfer","Heracles Almelo","Left"
"Solomon Bonnah","€750k","-","RB Leipzig U19","Left"
"Noah Ohio","€700k","-","RB Leipzig U19","Left"
"Oskar Preil","-","-","RB Leipzig U19","Left"
"Sanoussy Ba","-","-","RB Leipzig U19","Left"
"Ørjan Nyland","€600k","-","Without Club","Left"
"Mehmet Ibrahimi","€150k","-","RB Leipzig U19","Left"
"Joscha Wosz","€350k","End of loanJun 30, 2022","Hallescher FC","Left"
"Tom Krauß","€4.00m","End of loanJun 30, 2022","1.FC Nuremberg","Left"
"Yvon Mvogo","€2.80m","End of loanJun 30, 2022","PSV","Left"
"Eric Martel","€3.00m","End of loanJun 30, 2022","Austria Vienna","Left"
"Dennis Borkowski","€500k","End of loanJun 30, 2022","1.FC Nuremberg","Left"
"Tim Schreiber","€600k","End of loanJun 30, 2022","Hallescher FC","Left"
"Alexander Sørloth","€10.00m","End of loanJun 30, 2022","Real Sociedad","Left"
"Hee-chan Hwang","€16.00m","End of loanJun 30, 2022","Wolves","Left"
"Ademola Lookman","€10.00m","End of loanJun 30, 2022","Leicester","Left"
"Brian Brobbey","€9.00m","End of loanJun 30, 2022","Ajax","Left"
"Ilaix Moriba","€9.00m","End of loanJun 30, 2022","Valencia","Left"
"Fabrice Hartmann","€300k","End of loanJun 30, 2022","E. Braunschweig","Left"
"Caden Clark","€2.80m","End of loanDec 31, 2022","New York","Left"
"Ben Klefisch","€125k","End of loanJan 30, 2023","Viktoria Köln","Left"
"Frederik Jäkel","€1.50m","End of loanJun 30, 2022","KV Oostende","Left"
"Tyler Adams","€17.00m","€17.00m","Leeds","Joined"
"Hee-chan Hwang","€16.00m","€16.70m","Wolves","Joined"
"Brian Brobbey","€9.00m","€16.35m","Ajax","Joined"
"Nordi Mukiele","€20.00m","€12.00m","PSG","Joined"
"Ademola Lookman","€10.00m","€10.85m","Atalanta","Joined"
"Alexander Sørloth","€10.00m","Loan fee:€1.50m","Real Sociedad","Joined"
"Eric Martel","€3.00m","€1.20m","1.FC Köln","Joined"
"Noah Ohio","€700k","€1.19m","Standard Liège","Joined"
"Tom Krauß","€4.00m","Loan fee:€600k","FC Schalke 04","Joined"
"Sidney Raebiger","€750k","€80k","Greuther Fürth","Joined"
"Joscha Wosz","€350k","free transfer","SC Verl","Joined"
"Ben Klefisch","-","free transfer","SC Paderborn II","Joined"
"Solomon Bonnah","€750k","?","A. Klagenfurt","Joined"
"Yvon Mvogo","€2.80m","?","FC Lorient","Joined"
"Ben Klefisch","€200k","loan transfer","Viktoria Köln","Joined"
"Mehmet Ibrahimi","€150k","loan transfer","E. Braunschweig","Joined"
"Josep Martínez","€2.20m","loan transfer","Genoa","Joined"
"Fabrice Hartmann","€300k","loan transfer","Sligo Rovers","Joined"
"Angeliño","€30.00m","loan transfer","Hoffenheim","Joined"
"Ilaix Moriba","€9.00m","loan transfer","Valencia","Joined"
"Hugo Novoa","€5.00m","loan transfer","Basel","Joined"
"Dennis Borkowski","€500k","loan transfer","Dynamo Dresden","Joined"
"Frederik Jäkel","€1.50m","loan transfer","Arm. Bielefeld","Joined"
"Tim Schreiber","€600k","loan transfer","Holstein Kiel","Joined"
"Philipp Tschauner","€300k","-","Retired","Joined"
"Josip Juranovic","€9.00m","€8.55m","Celtic","Left"
"Jordan","€7.00m","€6.00m","Young Boys","Left"
"Jamie Leweling","€4.50m","€4.00m","Greuther Fürth","Left"
"Morten Thorsby","€7.00m","€3.00m","Sampdoria","Left"
"Aïssa Laïdouni","€4.00m","€2.60m","Ferencváros","Left"
"Diogo Leite","€7.00m","Loan fee:€500k","Porto","Left"
"Paul Seguin","€2.20m","free transfer","Greuther Fürth","Left"
"Danilho Doekhi","€4.00m","free transfer","Vitesse","Left"
"Janik Haberer","€3.50m","free transfer","Freiburg","Left"
"Milos Pantovic","€2.20m","free transfer","VfL Bochum","Left"
"Tim Skarke","€1.00m","free transfer","Darmstadt 98","Left"
"Jérôme Roussillon","€3.00m","?","Wolfsburg","Left"
"Lennart Grill","€1.00m","loan transfer","Leverkusen","Left"
"Paweł Wszołek","€1.20m","End of loanJun 30, 2022","Legia Warszawa","Left"
"Laurenz Dehl","€250k","End of loanNov 30, 2022","Bohemians","Left"
"Rick van Drongelen","€1.50m","End of loanJun 30, 2022","KV Mechelen","Left"
"Lennart Moser","€300k","End of loanJun 30, 2022","A. Klagenfurt","Left"
"Fabio Schneider","€200k","End of loanJun 30, 2022","KuPS","Left"
"Tymoteusz Puchacz","€2.30m","End of loanJun 30, 2022","Trabzonspor","Left"
"Leon Dajaku","€1.50m","End of loanJun 30, 2022","Sunderland","Left"
"Marcus Ingvartsen","€2.50m","End of loanJun 30, 2022","Mainz","Left"
"Tim Maciejewski","€350k","End of loanJun 30, 2022","A. Klagenfurt","Left"
"Taiwo Awoniyi","€20.00m","€20.50m","Nott'm Forest","Joined"
"Julian Ryerson","€7.50m","€5.00m","Dortmund","Joined"
"Marcus Ingvartsen","€2.50m","€2.30m","Mainz","Joined"
"Genki Haraguchi","€2.00m","€1.00m","Stuttgart","Joined"
"Leon Dajaku","€1.50m","€870k","Sunderland","Joined"
