Name,Value,Fee,From,Direction
"Kacper Kozlowski","€10.00m","loan transfer","Union SG","Joined"
"Bernardo","€4.00m","?","Salzburg","Joined"
"Christian Walton","€800k","?","Ipswich","Joined"
"Moisés Caicedo","€5.00m","loan transfer","Beerschot VA","Joined"
"Abdallah Sima","€11.00m","loan transfer","Stoke City","Joined"
"Aaron Connolly","€7.00m","loan transfer","Middlesbrough","Joined"
"Christian Walton","€800k","loan transfer","Ipswich","Joined"
"Andi Zeqiri","€2.50m","loan transfer","Augsburg","Joined"
"Leo Østigård","€3.00m","loan transfer","Genoa","Joined"
"Jan Paul van Hecke","€2.20m","loan transfer","Blackburn","Joined"
"Florin Andone","€2.00m","loan transfer","Cádiz CF","Joined"
"Leo Østigård","€3.00m","loan transfer","Stoke City","Joined"
"Taylor Richards","€400k","loan transfer","Birmingham","Joined"
"Matt Clarke","€3.00m","loan transfer","West Brom","Joined"
"Kjell Scherpen","€2.80m","loan transfer","KV Oostende","Joined"
"Wout Weghorst","€20.00m","€17.50m","Wolfsburg","Left"
"Maxwel Cornet","€12.00m","€15.00m","Lyon","Left"
"Nathan Collins","€8.00m","€14.00m","Stoke City","Left"
"Connor Roberts","€4.50m","€2.90m","Swansea","Left"
"Aaron Lennon","€1.10m","free transfer","Kayserispor","Left"
"Wayne Hennessey","€1.00m","free transfer","Crystal Palace","Left"
"Bobby Thomas","€200k","-","FC Burnley U23","Left"
"Bailey Peacock-Farrell","€1.00m","End of loanMay 31, 2022","Sheff Wed","Left"
"Chris Wood","€6.00m","€30.00m","Newcastle","Joined"
"Ben Gibson","€7.00m","€9.30m","Norwich","Joined"
"Josh Benson","€400k","€1.20m","Barnsley","Joined"
"Jimmy Dunne","€600k","free transfer","QPR","Joined"
"Bailey Peacock-Farrell","€1.00m","loan transfer","Sheff Wed","Joined"
"Robbie Brady","€3.00m","-","Without Club","Joined"
"Romelu Lukaku","€100.00m","€113.00m","Inter","Left"
"Saúl Ñíguez","€40.00m","Loan fee:€5.00m","Atlético","Left"
"Marcus Bettinelli","€2.50m","free transfer","Fulham","Left"
"Trevoh Chalobah","€3.50m","-","Chelsea U23","Left"
"Lewis Baker","€3.50m","End of loanJun 30, 2021","Trabzonspor","Left"
"Kenedy","€10.00m","End of loanJun 30, 2021","Granada CF","Left"
"Danny Drinkwater","€1.20m","End of loanMay 31, 2022","Reading","Left"
"Kenedy","€7.00m","End of loanJan 13, 2022","Flamengo","Left"
"Davide Zappacosta","€8.00m","End of loanJun 30, 2021","Genoa","Left"
"Matt Miazga","€3.00m","End of loanJun 30, 2021","RSC Anderlecht","Left"
"Abdul Rahman Baba","€2.20m","End of loanMay 31, 2022","Reading","Left"
"Tiemoué Bakayoko","€20.00m","End of loanJun 30, 2021","Napoli","Left"
"Malang Sarr","€10.00m","End of loanJun 30, 2021","Porto","Left"
"Marco van Ginkel","€1.75m","End of loanJun 30, 2021","PSV","Left"
"Victor Moses","€6.50m","End of loanJun 30, 2021","Spartak Moscow","Left"
"Danny Drinkwater","€3.00m","End of loanJun 30, 2021","Kasimpasa","Left"
"Jake Clarke-Salter","€2.00m","End of loanMay 31, 2022","Coventry","Left"
"Fikayo Tomori","€28.00m","End of loanJun 30, 2021","AC Milan","Left"
"Danilo Pantic","€800k","End of loanJun 30, 2021","Cukaricki","Left"
"Abdul Rahman Baba","€2.50m","End of loanJun 30, 2021","PAOK","Left"
"Billy Gilmour","€12.00m","End of loanMay 31, 2022","Norwich","Left"
"Tammy Abraham","€38.00m","€41.00m","Roma","Joined"
"Fikayo Tomori","€28.00m","€35.30m","AC Milan","Joined"
"Kurt Zouma","€32.00m","€35.00m","West Ham","Joined"
"Marc Guéhi","€10.00m","€23.34m","Crystal Palace","Joined"
"Davide Zappacosta","€8.00m","€9.00m","Atalanta","Joined"
"Victor Moses","€6.50m","€5.00m","Spartak Moscow","Joined"
"Olivier Giroud","€4.00m","€4.80m","AC Milan","Joined"
"Tiemoué Bakayoko","€20.00m","Loan fee:€3.00m","AC Milan","Joined"
"Emerson","€14.00m","Loan fee:€500k","Lyon","Joined"
"Kenedy","€10.00m","Loan fee:€500k","Flamengo","Joined"
"Michy Batshuayi","€10.00m","Loan fee:€150k","Besiktas","Joined"
"Lewis Baker","€2.50m","free transfer","Stoke City","Joined"
"Izzy Brown","€1.60m","free transfer","Preston","Joined"
"Danilo Pantic","€800k","free transfer","Partizan","Joined"
"Marco van Ginkel","€1.75m","free transfer","PSV","Joined"
"Ethan Ampadu","€15.00m","loan transfer","Venezia","Joined"
"Abdul Rahman Baba","€2.50m","loan transfer","Reading","Joined"
"Matt Miazga","€3.00m","loan transfer","Alavés","Joined"
"Danny Drinkwater","€3.00m","loan transfer","Reading","Joined"
"Jake Clarke-Salter","€2.00m","loan transfer","Coventry","Joined"
"Billy Gilmour","€10.00m","loan transfer","Norwich","Joined"
"Jamal Blackman","€600k","-","Without Club","Joined"
"Willy Caballero","€250k","-","Without Club","Joined"
"Marc Guéhi","€10.00m","€23.34m","Chelsea","Left"
"Joachim Andersen","€22.00m","€17.50m","Lyon","Left"
"Odsonne Édouard","€17.00m","€16.30m","Celtic","Left"
"Jean-Philippe Mateta","€5.00m","€11.00m","Mainz","Left"
"Michael Olise","€15.00m","€9.30m","Reading","Left"
"Will Hughes","€7.00m","€7.00m","Watford","Left"
"Luke Plange","-","€1.18m","Derby","Left"
"Jacob Montes","€75k","free transfer","Georgetown","Left"
"Remi Matthews","€300k","free transfer","Sunderland","Left"
"Conor Gallagher","€15.00m","loan transfer","Chelsea U23","Left"
"Jaroslaw Jach","€650k","End of loanJun 30, 2021","Raków","Left"
"Luke Plange","€800k","End of loanMay 31, 2022","Derby","Left"
"Jacob Montes","€150k","End of loanJan 7, 2022","Waasland-Beveren","Left"
"Scott Dann","€1.50m","free transfer","Reading","Joined"
"James McCarthy","€3.00m","free transfer","Celtic","Joined"
"Wayne Hennessey","€1.00m","free transfer","Burnley","Joined"
"Mamadou Sakho","€6.00m","free transfer","Montpellier","Joined"
"Patrick van Aanholt","€7.00m","free transfer","Galatasaray","Joined"
"Andros Townsend","€7.00m","free transfer","Everton","Joined"
"Gary Cahill","€1.50m","free transfer","Bournemouth","Joined"
"Luke Plange","-","loan transfer","Derby","Joined"
"Jacob Montes","€75k","loan transfer","Waasland-Beveren","Joined"
"Jacob Montes","€150k","loan transfer","RWDM","Joined"
"Sam Woods","€200k","-","Without Club","Joined"
"Connor Wickham","€1.00m","-","Without Club","Joined"
"Stephen Henderson","€300k","-","Without Club","Joined"
"Conor Gallagher","€25.00m","End of loanMay 31, 2022","Chelsea U23","Joined"
"Jean-Philippe Mateta","€5.00m","End of loanJan 30, 2022","Mainz","Joined"
"Vitaliy Mykolenko","€17.00m","€23.50m","Dynamo Kyiv","Left"
"Nathan Patterson","€3.00m","€14.00m","Rangers","Left"
"Demarai Gray","€8.00m","€2.00m","Leverkusen","Left"
"Andros Townsend","€7.00m","free transfer","Crystal Palace","Left"
"Salomón Rondón","€5.00m","free transfer","DL Pro","Left"
"Asmir Begovic","€1.20m","free transfer","Bournemouth","Left"
"Andy Lonergan","€250k","free transfer","West Brom","Left"
"Dele Alli","€25.00m","free transfer","Tottenham","Left"
"Anwar El Ghazi","€10.00m","loan transfer","Aston Villa","Left"
"Donny van de Beek","€25.00m","loan transfer","Man Utd","Left"
"Moise Kean","€35.00m","End of loanJun 30, 2021","PSG","Left"
"Jonjoe Kenny","€5.80m","End of loanJun 30, 2021","Celtic","Left"
"Cenk Tosun","€5.00m","End of loanJun 30, 2021","Besiktas","Left"
"Lucas Digne","€30.00m","€30.00m","Aston Villa","Joined"
"James Rodríguez","€28.00m","€8.00m","Al-Rayyan","Joined"
"Moise Kean","€35.00m","Loan fee:€7.00m","Juventus","Joined"
"Bernard","€12.00m","€1.00m","Sharjah FC","Joined"
"Joshua King","€8.00m","free transfer","Watford","Joined"
"Yannick Bolasie","€1.50m","free transfer","C. Rizespor","Joined"
"Matthew Pennington","€600k","free transfer","Shrewsbury","Joined"
"Theo Walcott","€5.00m","free transfer","Southampton","Joined"
"Jean-Philippe Gbamin","€10.00m","loan transfer","CSKA Moscow","Joined"
"Beni Baningime","€1.00m","?","Heart of Midl.","Joined"
"Niels Nkounkou","€3.00m","loan transfer","Standard Liège","Joined"
"João Virgínia","€1.00m","loan transfer","Sporting","Joined"
"Muhamed Besic","€1.50m","-","Without Club","Joined"
"Donny van de Beek","€25.00m","End of loanMay 31, 2022","Man Utd","Joined"
"Robin Olsen","€3.00m","End of loanJun 30, 2021","Roma","Joined"
"Daniel James","€18.00m","€29.10m","Man Utd","Left"
"Junior Firpo","€8.00m","€15.00m","Barcelona","Left"
"Jack Harrison","€15.00m","€12.80m","Man City","Left"
"Kristoffer Klaesson","€2.00m","€2.40m","Vålerenga","Left"
"Leo Hjelde","€300k","?","Celtic B","Left"
"Cody Drameh","-","-","Leeds United U23","Left"
"Charlie Cresswell","€200k","-","Leeds United U23","Left"
"Sam Greenwood","€500k","-","Leeds United U23","Left"
"Crysencio Summerville","€1.50m","-","Leeds United U23","Left"
"Ian Poveda","€2.00m","End of loanMay 31, 2022","Blackburn","Left"
"Cody Drameh","€3.00m","End of loanMay 31, 2022","Cardiff","Left"
"Leif Davis","€800k","End of loanMay 31, 2022","Bournemouth","Left"
"Mateusz Bogusz","€1.00m","End of loanJun 30, 2021","UD Logroñés","Left"
"Robbie Gotts","€250k","free transfer","Barrow","Joined"
"Jordan Stevens","€200k","free transfer","Barrow","Joined"
"Barry Douglas","€1.50m","free transfer","Lech Poznan","Joined"
"Ezgjan Alioski","€5.00m","free transfer","Al-Ahli","Joined"
"Ouasim Bouy","€250k","free transfer","Al-Kharaitiyat","Joined"
"Pablo Hernández","€800k","free transfer","Castellón","Joined"
"Hélder Costa","€10.00m","loan transfer","Valencia","Joined"
"Cody Drameh","€1.00m","loan transfer","Cardiff","Joined"
"Ian Poveda","€1.50m","loan transfer","Blackburn","Joined"
"Leif Davis","€800k","loan transfer","Bournemouth","Joined"
"Kiko Casilla","€800k","loan transfer","Elche CF","Joined"
"Mateusz Bogusz","€1.00m","loan transfer","UD Ibiza","Joined"
"Eunan O'Kane","€200k","-","Retired","Joined"
"Gaetano Berardi","€300k","-","Without Club","Joined"
"Jack Harrison","€15.00m","End of loanJun 30, 2021","Man City","Joined"
"Patson Daka","€22.00m","€30.00m","Salzburg","Left"
"Boubakary Soumaré","€28.00m","€20.00m","Lille","Left"
"Jannik Vestergaard","€18.00m","€17.60m","Southampton","Left"
"Ryan Bertrand","€8.00m","free transfer","Southampton","Left"
"Ademola Lookman","€11.00m","loan transfer","Leipzig","Left"
"Kiernan Dewsbury-Hall","€2.00m","-","Leicester U23","Left"
"George Hirst","€800k","End of loanMay 31, 2022","Portsmouth","Left"
"Daniel Iversen","€2.00m","End of loanMay 31, 2022","Preston","Left"
"Filip Benkovic","€2.80m","End of loanJun 30, 2021","OH Leuven","Left"
"Sam Hughes","-","End of loanNov 24, 2021","Burton Albion","Left"
"Rachid Ghezzal","€12.00m","End of loanJun 30, 2021","Besiktas","Left"
"Rachid Ghezzal","€12.00m","€3.00m","Besiktas","Joined"
"Dennis Praet","€18.00m","Loan fee:€1.00m","Torino","Joined"
"Filip Benkovic","€2.00m","free transfer","Udinese","Joined"
"Christian Fuchs","€800k","free transfer","Charlotte Ind.","Joined"
"Matty James","€1.00m","free transfer","Bristol City","Joined"
"Sam Hughes","-","loan transfer","Burton Albion","Joined"
"Sam Hughes","-","?","Burton Albion","Joined"
"Daniel Iversen","€1.20m","loan transfer","Preston","Joined"
"Wes Morgan","-","-","Retired","Joined"
"George Hirst","€800k","loan transfer","Portsmouth","Joined"
"Cengiz Ünder","€18.00m","End of loanJun 30, 2021","Roma","Joined"
"Luis Díaz","€40.00m","€49.00m","Porto","Left"
"Ibrahima Konaté","€35.00m","€40.00m","Leipzig","Left"
"Harvey Elliott","€15.00m","-","Liverpool U23","Left"
"Nat Phillips","€8.00m","End of loanMay 31, 2022","Bournemouth","Left"
"Sheyi Ojo","€2.00m","End of loanMay 31, 2022","Millwall","Left"
"Neco Williams","€8.00m","End of loanMay 31, 2022","Fulham","Left"
"Ben Davies","€2.50m","End of loanMay 31, 2022","Sheff Utd","Left"
"Rhys Williams","€4.00m","End of loanJan 20, 2022","Swansea","Left"
"Ben Woodburn","€1.50m","End of loanMay 31, 2022","Heart of Midl.","Left"
"Taiwo Awoniyi","€5.00m","End of loanJun 30, 2021","Union Berlin","Left"
"Takumi Minamino","€12.00m","End of loanJun 30, 2021","Southampton","Left"
"Sepp van den Berg","€5.00m","End of loanMay 31, 2022","Preston","Left"
"Marko Grujić","€15.00m","End of loanJun 30, 2021","Porto","Left"
"Loris Karius","€2.00m","End of loanJun 30, 2021","Union Berlin","Left"
"Harry Wilson","€17.00m","€14.00m","Fulham","Joined"
"Taiwo Awoniyi","€5.00m","€8.55m","Union Berlin","Joined"
"Xherdan Shaqiri","€12.00m","€6.00m","Lyon","Joined"
"Nat Phillips","€8.00m","Loan fee:€2.10m","Bournemouth","Joined"
"Marko Grujić","€15.00m","Loan fee:€1.00m","Porto","Joined"
"Georginio Wijnaldum","€30.00m","free transfer","PSG","Joined"
"Rhys Williams","€5.00m","loan transfer","Swansea","Joined"
"Ben Woodburn","€2.00m","loan transfer","Heart of Midl.","Joined"
"Ben Davies","€3.00m","loan transfer","Sheff Utd","Joined"
"Neco Williams","€8.00m","loan transfer","Fulham","Joined"
"Sheyi Ojo","€3.00m","loan transfer","Millwall","Joined"
"Ozan Kabak","€25.00m","End of loanJun 30, 2021","FC Schalke 04","Joined"
"Jack Grealish","€65.00m","€117.50m","Aston Villa","Left"
"Julián Alvarez","€20.00m","€21.40m","River Plate","Left"
"Scott Carson","€300k","free transfer","Derby","Left"
"Cole Palmer","€500k","-","Man City U23","Left"
"Ko Itakura","€3.50m","End of loanJun 30, 2021","FC Groningen","Left"
"Erik Palmer-Brown","€1.50m","End of loanJun 30, 2021","Austria Vienna","Left"
"Issa Kaboré","€3.00m","End of loanJun 30, 2021","KV Mechelen","Left"
"Jack Harrison","€15.00m","End of loanJun 30, 2021","Leeds","Left"
"Lukas Nmecha","€12.00m","End of loanJun 30, 2021","RSC Anderlecht","Left"
"Yangel Herrera","€18.00m","End of loanJun 30, 2021","Granada CF","Left"
"Ryotaro Meshino","€450k","End of loanJun 30, 2021","Rio Ave","Left"
"Taylor Harwood-Bellis","€7.00m","End of loanMay 31, 2022","Stoke City","Left"
"Angeliño","€35.00m","End of loanJun 30, 2021","Leipzig","Left"
"Yan Couto","€4.00m","End of loanJun 30, 2021","Girona","Left"
"Philippe Sandler","€2.00m","End of loanJan 25, 2022","Troyes","Left"
"Marlos Moreno","€1.00m","End of loanJun 30, 2021","Lommel SK","Left"
"Patrick Roberts","€1.50m","End of loanJan 20, 2022","Troyes","Left"
"Luka Ilic","€950k","End of loanJan 1, 2022","Twente FC","Left"
"Daniel Arzani","€600k","End of loanJun 30, 2021","Aarhus GF","Left"
"Erik Palmer-Brown","€1.50m","End of loanFeb 1, 2022","Troyes","Left"
"Arijanet Murić","€1.30m","End of loanJun 30, 2021","Willem II","Left"
"Taylor Harwood-Bellis","€3.00m","End of loanJan 10, 2022","RSC Anderlecht","Left"
"Ferran Torres","€45.00m","€55.00m","Barcelona","Joined"
"Angeliño","€35.00m","€18.00m","Leipzig","Joined"
"Jack Harrison","€15.00m","€12.80m","Leeds","Joined"
"Lukas Nmecha","€12.00m","€8.00m","Wolfsburg","Joined"
"Erik Palmer-Brown","€1.50m","free transfer","Troyes","Joined"
"Philippe Sandler","€2.00m","free transfer","Feyenoord","Joined"
"Patrick Roberts","€1.50m","free transfer","Sunderland","Joined"
"Eric García","€20.00m","free transfer","Barcelona","Joined"
"Sergio Agüero","€18.00m","free transfer","Barcelona","Joined"
"Arijanet Murić","€1.30m","loan transfer","Adana Demirspor","Joined"
"Patrick Roberts","€2.00m","loan transfer","Troyes","Joined"
"Philippe Sandler","€2.50m","loan transfer","Troyes","Joined"
"Julián Alvarez","€20.00m","loan transfer","River Plate","Joined"
"Luka Ilic","€800k","?","Troyes","Joined"
"Erik Palmer-Brown","€1.50m","loan transfer","Troyes","Joined"
"Yangel Herrera","€18.00m","loan transfer","Espanyol","Joined"
"Yan Couto","€4.00m","loan transfer","Braga","Joined"
"Ko Itakura","€3.50m","loan transfer","FC Schalke 04","Joined"
"Daniel Arzani","€600k","loan transfer","Lommel SK","Joined"
"Taylor Harwood-Bellis","€3.00m","loan transfer","Stoke City","Joined"
"Ryotaro Meshino","€450k","loan transfer","Estoril","Joined"
"Marlos Moreno","€1.00m","loan transfer","KV Kortrijk","Joined"
"Issa Kaboré","€3.00m","loan transfer","Troyes","Joined"
"Taylor Harwood-Bellis","€3.00m","loan transfer","RSC Anderlecht","Joined"
"Jadon Sancho","€100.00m","€85.00m","Dortmund","Left"
"Raphaël Varane","€70.00m","€40.00m","Real Madrid","Left"
"Cristiano Ronaldo","€45.00m","€17.00m","Juventus","Left"
"Tom Heaton","€1.00m","free transfer","Aston Villa","Left"
"Anthony Elanga","€4.00m","-","Man Utd U23","Left"
"Donny van de Beek","€25.00m","End of loanMay 31, 2022","Everton","Left"
"Amad Diallo","€18.00m","End of loanMay 31, 2022","Rangers","Left"
"Andreas Pereira","€8.00m","End of loanJun 30, 2021","Lazio","Left"
"Teden Mengi","€2.00m","End of loanMay 31, 2022","Birmingham","Left"
"Brandon Williams","€10.00m","End of loanMay 31, 2022","Norwich","Left"
"James Garner","€7.00m","End of loanMay 31, 2022","Nott'm Forest","Left"
"Axel Tuanzebe","€8.00m","End of loanJan 6, 2022","Aston Villa","Left"
"Tahith Chong","€3.50m","End of loanMay 31, 2022","Birmingham","Left"
"Facundo Pellistri","€6.00m","End of loanJun 30, 2021","Alavés","Left"
"Tahith Chong","€4.00m","End of loanJun 30, 2021","Club Brugge","Left"
"Diogo Dalot","€10.00m","End of loanJun 30, 2021","AC Milan","Left"
"Daniel James","€18.00m","€29.10m","Leeds","Joined"
"Axel Tuanzebe","€8.00m","Loan fee:€1.00m","Napoli","Joined"
"Andreas Pereira","€8.00m","Loan fee:€1.00m","Flamengo","Joined"
"Joel Pereira","€300k","free transfer","RKC Waalwijk","Joined"
"Axel Tuanzebe","€8.00m","loan transfer","Aston Villa","Joined"
"Teden Mengi","€2.00m","loan transfer","Birmingham","Joined"
"Brandon Williams","€10.00m","loan transfer","Norwich","Joined"
"Anthony Martial","€32.00m","loan transfer","Sevilla FC","Joined"
"James Garner","€4.00m","loan transfer","Nott'm Forest","Joined"
"Facundo Pellistri","€6.00m","loan transfer","Alavés","Joined"
"Amad Diallo","€18.00m","loan transfer","Rangers","Joined"
"Tahith Chong","€4.00m","loan transfer","Birmingham","Joined"
"Donny van de Beek","€25.00m","loan transfer","Everton","Joined"
"Sergio Romero","€1.00m","-","Without Club","Joined"
"Bruno Guimarães","€30.00m","€42.10m","Lyon","Left"
"Chris Wood","€6.00m","€30.00m","Burnley","Left"
"Joe Willock","€16.00m","€29.40m","Arsenal","Left"
"Dan Burn","€3.50m","€15.00m","Brighton","Left"
"Kieran Trippier","€18.00m","€14.00m","Atlético","Left"
"Matt Targett","€17.00m","loan transfer","Aston Villa","Left"
"Jeff Hendrick","€5.00m","End of loanMay 31, 2022","QPR","Left"
